QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,JMKPURQV,JMKP_RQV,JNONFDQV,JNON_DQV,JOTHSTQV,JOTH_TQV,JDINEOQV,JDIN_OQV,JALOUTQV,JALO_TQV,JMLPAYQV,JMLP_YQV,JSCHMLQV,JSCH_LQV,JMKGRCQV,JMKG_CQV,JALHOMQV,JALH_MQV,CIGARETX,CIGA_ETX,JCIGARQV,JCIG_RQV,JOTBACQV,JOTB_CQV,OTHTBACX,OTHT_ACX
20204,04549671,52,0,1,3900,D,845,D,390,D,975,D,0,D,,A,,A,3055,D,0,D,,A,,A,,A,,A
20204,04549681,13,0,1,975,D,130,D,,A,0,D,0,D,,A,,A,845,D,0,D,30,D,390,D,,A,,A
20204,04549711,14,0,1,1040,D,390,D,,A,0,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20204,04549731,27,0,1,3900,D,195,D,,A,0,D,0,D,,A,,A,3705,D,60,D,,A,,A,,A,,A
20204,04549741,53,0,1,3250,D,975,D,,A,975,D,0,D,,A,,A,2275,D,600,D,,A,,A,,A,,A
20204,04549781,29,0,1,1950,D,260,D,,A,260,D,0,D,,A,,A,1690,D,0,D,25,D,325,D,,A,,A
20204,04549791,41,0,1,780,D,65,D,130,D,260,D,30,D,,A,,A,715,D,45,D,,A,,A,,A,,A
20204,04549801,17,0,1,7800,D,650,D,,A,0,D,0,D,,A,,A,7150,D,0,D,,A,,A,,A,,A
20204,04549811,41,0,1,1950,D,650,D,,A,0,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20204,04549841,15,0,1,520,D,130,D,390,D,325,D,0,D,,A,,A,390,D,0,D,50,D,650,D,,A,,A
20204,04549871,24,0,1,754,D,470,F,,A,1001,D,0,D,,A,,A,1599,F,0,D,,A,,A,,A,,A
20204,04549881,17,0,1,2600,D,325,D,,A,1300,D,300,D,,A,,A,2275,D,300,D,,A,,A,,A,,A
20204,04549911,15,0,1,1300,D,195,D,,A,520,D,0,D,,A,,A,1105,D,300,D,40,D,520,D,,A,,A
20204,04549931,32,0,1,1950,D,390,D,,A,390,D,0,D,,A,,A,1560,D,0,D,10,D,130,D,,A,,A
20204,04549951,29,0,1,2600,D,520,D,,A,260,D,0,D,,A,,A,2080,D,0,D,,C,559,F,,A,,A
20204,04549971,36,0,1,3250,D,390,D,,A,650,D,0,D,,A,,A,2860,D,60,D,,C,540,F,,A,,A
20204,04550021,18,0,1,1430,D,325,D,,A,455,D,0,D,,A,,A,1105,D,0,D,,A,,A,,A,,A
20204,04550061,18,0,1,0,D,,A,,A,1820,D,0,D,,A,,A,0,D,0,D,,A,,A,,A,,A
20204,04550081,21,0,1,1300,D,195,D,,A,325,D,0,D,,A,,A,1105,D,0,D,,A,,A,,A,,A
20204,04550101,28,0,1,2340,D,260,D,,A,780,D,0,D,,A,,A,2080,D,240,D,,A,,A,,A,,A
20204,04550111,21,0,1,520,D,325,D,,A,273,D,0,D,,A,,A,195,D,0,D,,A,,A,,A,,A
20204,04550121,68,0,1,3250,D,0,D,,A,1040,D,0,D,,A,,A,3250,D,0,D,,A,,A,,A,,A
20204,04550151,16,0,1,2600,D,910,D,,A,0,D,0,D,,A,,A,1690,D,0,D,,A,,A,,A,,A
20204,04550191,24,0,1,1950,D,1300,D,,A,0,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20204,04550201,16,0,1,1950,D,260,D,,A,1040,D,0,D,,A,,A,1690,D,0,D,,A,,A,,A,,A
20204,04550211,12,0,1,1534,D,260,D,,A,0,D,0,D,,A,,A,1274,D,0,D,,A,,A,,A,,A
20204,04550311,11,0,1,1365,D,65,D,,A,650,D,0,D,,A,,A,1300,D,600,D,,A,,A,,A,,A
20204,04550321,18,0,1,585,D,195,D,,A,0,D,0,D,,A,,A,390,D,0,D,,A,,A,,A,,A
20204,04550331,15,0,1,1170,D,65,D,,A,0,D,0,D,,A,,A,1105,D,0,D,,A,,A,,A,,A
20204,04550351,21,0,1,390,D,352,F,,A,0,D,0,D,,A,,A,1388,F,0,D,,A,,A,,A,,A
20204,04550361,47,0,1,2600,D,650,D,,A,390,D,0,D,,A,,A,1950,D,0,D,,A,,A,,A,,A
20204,04550381,45,0,1,2600,D,0,D,520,D,1300,D,0,D,,A,,A,2600,D,90,D,,A,,A,,A,,A
20204,04550391,41,0,1,975,D,195,D,,A,650,D,0,D,,A,,A,780,D,0,D,25,D,325,D,,A,,A
20204,04550451,20,0,1,650,D,195,D,,A,65,D,0,D,,A,,A,455,D,0,D,,A,,A,,A,,A
20204,04550471,30,0,1,5200,D,325,D,,A,0,D,0,D,,A,,A,4875,D,300,D,50,D,650,D,390,D,30,D
20204,04550493,26,0,1,1950,D,650,D,,A,2600,D,120,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20204,04550511,24,0,1,650,D,130,D,,A,260,D,90,D,,A,,A,520,D,60,D,,A,,A,,A,,A
20204,04550541,31,0,1,2600,D,390,D,,A,0,D,0,D,,A,,A,2210,D,90,D,,A,,A,,A,,A
20204,04550561,19,0,1,1950,D,325,D,,A,390,D,0,D,,A,,A,1625,D,0,D,,A,,A,,A,,A
20204,04550571,27,0,1,1560,D,260,D,,A,1690,D,0,D,,A,,A,1300,D,0,D,90,D,1170,D,,A,,A
20204,04550581,17,0,1,1950,D,650,D,,A,0,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20204,04550591,18,0,1,1040,D,104,D,,A,0,D,0,D,,A,,A,936,D,0,D,,A,,A,,A,,A
20204,04550601,41,0,1,5200,D,650,D,,A,2600,D,0,D,,A,,A,4550,D,150,D,,A,,A,,A,,A
20204,04550611,38,0,1,3250,D,650,D,,A,0,D,0,D,,A,,A,2600,D,0,D,,A,,A,,A,,A
20204,04550621,20,0,1,1105,D,195,D,,A,0,D,0,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20204,04550641,42,0,1,2600,D,650,D,,A,975,D,240,D,,A,,A,1950,D,60,D,,A,,A,,A,,A
20204,04550651,29,0,1,3250,D,390,D,,A,650,D,0,D,,A,,A,2860,D,0,D,,A,,A,,A,,A
20204,04550661,26,0,1,2795,D,1950,D,260,D,975,D,0,D,,A,,A,845,D,90,D,,A,,A,,A,,A
20204,04550681,23,0,1,1625,D,130,D,130,D,390,D,0,D,,A,,A,1495,D,90,D,,A,,A,,A,,A
20204,04550691,33,0,1,1300,D,130,D,1300,D,520,D,0,D,,A,,A,1170,D,0,D,,A,,A,,A,,A
20204,04550721,41,0,1,1625,D,325,D,325,D,650,D,0,D,,A,,A,1300,D,30,D,,A,,A,,A,,A
20204,04550761,32,0,1,2600,D,631,F,,A,1300,D,0,D,,A,,A,2578,F,0,D,,A,,A,,A,,A
20204,04550831,35,0,1,1300,D,130,D,,A,0,D,0,D,,A,,A,1170,D,300,D,,A,,A,,A,,A
20204,04550841,20,0,1,1950,D,650,D,325,D,650,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20204,04550901,27,0,1,1950,D,520,D,650,D,1300,D,90,D,,A,,A,1430,D,150,D,15,D,195,D,,A,,A
20204,04550921,33,0,1,1950,D,390,D,,A,650,D,300,D,,A,,A,1560,D,75,D,,A,,A,,A,,A
20204,04550973,8,0,1,975,D,195,D,,A,130,D,0,D,,A,,A,780,D,0,D,2,D,26,D,,A,,A
20204,04551041,32,0,1,975,D,65,D,260,D,0,D,0,D,,A,,A,910,D,0,D,12,D,156,D,,A,,A
20204,04551061,27,0,1,1300,D,390,D,,A,650,D,60,D,,A,,A,910,D,60,D,,A,,A,,A,,A
20204,04551074,33,0,1,5655,D,533,D,1950,D,2600,D,0,D,,A,,A,5122,D,720,D,100,D,1300,D,,A,,A
20204,04551081,21,0,1,975,D,260,D,,A,390,D,0,D,,A,,A,715,D,300,D,,A,,A,,A,,A
20204,04551131,33,0,1,910,D,260,D,260,D,0,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20204,04551141,15,0,1,2600,D,0,D,,A,0,D,0,D,,A,,A,2600,D,0,D,,A,,A,,A,,A
20204,04551171,34,0,1,1690,D,390,D,,A,1040,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20204,04551221,18,0,1,1300,D,130,D,,A,650,D,0,D,,A,,A,1170,D,60,D,,A,,A,,A,,A
20204,04551231,33,0,1,2600,D,650,D,,A,390,D,0,D,,A,,A,1950,D,0,D,,A,,A,156,D,12,D
20204,04551251,35,0,1,2600,D,455,D,,A,910,D,0,D,,A,,A,2145,D,0,D,,A,,A,,A,,A
20204,04551273,31,0,1,3900,D,520,D,,A,0,D,0,D,,A,,A,3380,D,0,D,,A,,A,,A,,A
20204,04551301,12,0,1,1300,D,65,D,,A,0,D,0,D,,A,,A,1235,D,0,D,,A,,A,,A,,A
20204,04551311,32,0,1,2600,D,0,D,,A,1300,D,0,D,,A,,A,2600,D,0,D,40,D,520,D,,A,,A
20204,04551321,19,0,1,403,D,432,F,,A,0,D,0,D,,A,,A,1691,F,300,D,,A,,A,,A,,A
20204,04551331,35,0,1,1625,D,429,D,,A,2080,D,600,D,40,D,,A,1196,D,1218,D,,A,,A,,A,,A
20204,04551353,10,0,1,975,D,325,D,520,D,130,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20204,04551361,31,0,1,910,D,130,D,,A,325,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20204,04551381,25,0,1,3250,D,130,D,572,D,0,D,0,D,,A,,A,3120,D,0,D,,C,559,F,,A,,A
20204,04551391,28,0,1,1950,D,260,D,,A,0,D,0,D,,A,,A,1690,D,0,D,,A,,A,195,D,15,D
20204,04551461,20,0,1,2340,D,390,D,,A,0,D,0,D,260,D,,A,1950,D,0,D,0,D,0,D,130,D,10,D
20204,04551501,24,0,1,1950,D,195,D,,A,1300,D,150,D,,A,,A,1755,D,60,D,,A,,A,,A,,A
20204,04551511,11,0,1,11700,D,0,D,,A,0,D,0,D,,A,,A,11700,D,0,D,,A,,A,,A,,A
20204,04551521,18,0,1,780,D,0,D,,A,0,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20204,04551531,30,0,1,1625,D,650,D,,A,0,D,0,D,,A,,A,975,D,0,D,40,D,520,D,,A,,A
20204,04551541,11,0,1,1300,D,130,D,,A,0,D,0,D,,A,,A,1170,D,150,D,,A,,A,,A,,A
20204,04551551,28,0,1,3250,D,650,D,975,D,650,D,0,D,,A,,A,2600,D,300,D,80,D,1040,D,,A,,A
20204,04551613,29,0,1,1690,D,260,D,,A,390,D,0,D,,A,,A,1430,D,300,D,,A,,A,,A,,A
20204,04551621,17,0,1,1300,D,130,D,,A,325,D,21,D,,A,,A,1170,D,45,D,,A,,A,,A,,A
20204,04551671,53,0,1,1625,D,650,D,,A,195,D,0,D,,A,,A,975,D,360,D,23,D,299,D,,A,,A
20204,04551831,8,0,1,650,D,0,D,,A,195,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20204,04551871,23,0,1,1560,D,130,D,,A,182,D,0,D,,A,,A,1430,D,0,D,,A,,A,,A,,A
20204,04551892,21,0,1,1625,D,585,D,,A,1300,D,120,D,,A,,A,1040,D,300,D,20,D,260,D,,A,,A
20204,04551921,52,0,1,1950,D,130,D,,A,780,D,0,D,,A,,A,1820,D,225,D,,A,,A,,A,,A
20204,04551951,30,0,1,3250,D,130,D,260,D,2340,D,0,D,,A,,A,3120,D,0,D,,A,,A,,A,,A
20204,04551961,19,0,1,0,D,,A,,A,0,D,0,D,,A,,A,0,D,0,D,,A,,A,,A,,A
20204,04551971,31,0,1,1950,D,130,D,1300,D,0,D,0,D,,A,,A,1820,D,0,D,,A,,A,,A,,A
20204,04551981,19,0,1,1950,D,260,D,,A,0,D,0,D,,A,,A,1690,D,0,D,,A,,A,,A,,A
20204,04552011,19,0,1,1950,D,520,D,,A,1560,D,150,D,,A,,A,1430,D,900,D,20,D,260,D,,A,,A
20204,04552031,12,0,1,1040,D,260,D,,A,650,D,240,D,,A,,A,780,D,300,D,80,D,1040,D,650,D,50,D
20204,04552071,18,0,1,1300,D,0,D,,A,0,D,0,D,,A,,A,1300,D,0,D,6,D,78,D,260,D,20,D
20204,04552091,14,0,1,1300,D,0,D,,A,0,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20204,04552121,21,0,1,1456,D,156,D,650,D,325,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20204,04552161,24,0,1,1300,D,260,D,376,F,530,F,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20204,04552241,38,0,1,1625,D,156,D,,A,130,D,0,D,,A,,A,1469,D,60,D,,A,,A,,A,,A
20204,04552274,25,0,1,2600,D,195,D,,A,390,D,0,D,,A,,A,2405,D,0,D,11,D,143,D,,A,,A
20204,04552281,33,0,1,1950,D,325,D,,A,325,D,60,D,,A,,A,1625,D,60,D,,A,,A,,A,,A
20204,04552291,16,0,1,1625,D,130,D,,A,650,D,0,D,,A,,A,1495,D,0,D,,A,,A,,A,,A
20204,04552331,27,0,1,975,D,260,D,,A,520,D,60,D,,A,,A,715,D,60,D,,A,,A,,A,,A
20204,04552361,43,0,1,650,D,0,D,130,D,390,D,0,D,246,F,,A,650,D,0,D,25,D,325,D,,A,,A
20204,04552391,15,0,1,975,D,130,D,,A,130,D,0,D,,A,,A,845,D,0,D,,A,,A,,A,,A
20204,04552411,24,0,1,2275,D,455,D,,A,390,D,60,D,,A,,A,1820,D,150,D,,A,,A,,A,,A
20204,04552421,30,0,1,2600,D,0,D,,A,0,D,0,D,,A,,A,2600,D,0,D,,A,,A,,A,,A
20204,04552431,21,0,1,1300,D,432,F,,A,785,F,0,D,,A,,A,1691,F,0,D,,A,,A,,A,,A
20204,04552441,38,0,1,975,D,325,D,,A,390,D,0,D,,A,,A,650,D,60,D,,A,,A,,A,,A
20204,04552451,40,0,1,2600,D,260,D,,A,1950,D,0,D,,A,,A,2340,D,0,D,70,D,910,D,,A,,A
20204,04552501,21,0,1,3250,D,650,D,,A,1950,D,150,D,,A,,A,2600,D,90,D,,A,,A,,A,,A
20204,04552541,13,0,1,2600,D,650,D,,A,650,D,0,D,,A,,A,1950,D,0,D,,A,,A,,A,,A
20204,04552551,45,0,1,3250,D,325,D,325,D,2600,D,0,D,,A,,A,2925,D,0,D,30,D,390,D,,A,,A
20204,04552561,16,0,1,1300,D,0,D,390,D,780,D,180,D,,A,,A,1300,D,90,D,,A,,A,,A,,A
20204,04552571,55,0,1,3588,D,260,D,,A,1573,D,0,D,,A,,A,3328,D,30,D,,A,,A,,A,,A
20204,04552601,31,0,1,5200,D,1300,D,,A,780,D,0,D,,A,,A,3900,D,300,D,,A,,A,,A,,A
20204,04552631,33,0,1,1950,D,130,D,,A,910,D,0,D,,A,,A,1820,D,0,D,,A,,A,,A,,A
20204,04552651,30,0,1,1950,D,455,D,,A,1950,D,0,D,,A,,A,1495,D,0,D,,A,,A,,A,,A
20204,04552661,11,0,1,1300,D,325,D,,A,0,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20204,04552672,38,0,1,975,D,260,D,520,D,845,D,0,D,,A,,A,715,D,120,D,,A,,A,,A,,A
20204,04552681,10,0,1,169,D,26,D,260,D,0,D,0,D,,A,,A,143,D,0,D,,A,,A,,A,,A
20204,04552691,29,0,1,3250,D,650,D,260,D,130,D,0,D,,A,240,D,2600,D,0,D,,A,,A,,A,,A
20204,04552701,23,0,1,1235,D,260,D,,A,0,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20204,04552744,35,0,1,819,D,104,D,195,D,0,D,0,D,,A,,A,715,D,0,D,,A,,A,,A,,A
20204,04552751,99,0,1,3250,D,650,D,260,D,1300,D,60,D,,A,,A,2600,D,300,D,,A,,A,,A,,A
20204,04552781,22,0,1,1300,D,260,D,,A,325,D,0,D,,A,,A,1040,D,0,D,50,D,650,D,,A,,A
20204,04552831,35,0,1,1040,D,260,D,,A,260,D,0,D,,A,,A,780,D,180,D,9,D,117,D,260,D,20,D
20204,04552851,11,0,1,1197,F,,A,,A,0,D,0,D,,A,,A,932,F,900,D,20,D,260,D,,A,,A
20204,04552901,42,0,1,5200,D,520,D,,A,3900,D,0,D,,A,,A,4680,D,150,D,,A,,A,,A,,A
20204,04552911,29,0,1,3250,D,0,D,,A,260,D,0,D,,A,,A,3250,D,300,D,,A,,A,,A,,A
20204,04552921,27,0,1,3250,D,780,D,,A,1300,D,150,D,,A,,A,2470,D,240,D,,A,,A,,A,,A
20204,04552951,20,0,1,975,D,256,F,,A,0,D,0,D,,A,,A,861,F,15,D,,A,,A,,A,,A
20204,04552961,26,0,1,1300,D,520,D,,A,650,D,300,D,,A,,A,780,D,300,D,,A,,A,,A,,A
20204,04552991,50,0,1,650,D,130,D,,A,130,D,0,D,,A,,A,520,D,0,D,,A,,A,104,D,8,D
20204,04553001,18,0,1,1300,D,390,D,,A,260,D,0,D,,A,0,D,910,D,0,D,,A,,A,,A,,A
20204,04553021,34,0,1,1755,D,195,D,,A,1950,D,0,D,,A,8,D,1560,D,0,D,,A,,A,,A,,A
20204,04553041,56,0,1,1300,D,130,D,,A,260,D,0,D,,A,,A,1170,D,0,D,,A,,A,,A,,A
20204,04553052,17,0,1,650,D,195,D,,A,390,D,0,D,,A,,A,455,D,0,D,,A,,A,,A,,A
20204,04553061,26,0,1,520,D,0,D,,A,0,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20204,04553081,21,0,1,1300,D,260,D,,A,0,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20204,04553111,19,0,1,0,D,,A,,A,520,D,0,D,,A,,A,0,D,0,D,,A,,A,,A,,A
20204,04553121,29,0,1,975,D,325,D,,A,390,D,0,D,,A,,A,650,D,150,D,,A,,A,,A,,A
20204,04553161,27,0,1,1625,D,520,D,390,D,390,D,0,D,,A,,A,1105,D,0,D,,A,,A,,A,,A
20204,04553181,26,0,1,1625,D,260,D,,A,1300,D,0,D,,A,,A,1365,D,0,D,,A,,A,,A,,A
20204,04553191,22,0,1,1300,D,390,D,,A,0,D,0,D,,A,,A,910,D,150,D,,A,,A,,A,,A
20204,04553211,31,0,1,1820,D,498,F,579,F,0,D,0,D,,A,,A,2127,F,15,D,,A,,A,,A,,A
20204,04553231,21,0,1,1300,D,130,D,,A,390,D,0,D,,A,,A,1170,D,90,D,,A,,A,,A,,A
20204,04553271,27,0,1,1625,D,390,D,,A,260,D,150,D,,A,,A,1235,D,90,D,,A,,A,,A,,A
20204,04553301,14,0,1,1950,D,650,D,,A,0,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20204,04553401,20,0,1,1040,D,260,D,,A,0,D,0,D,,A,,A,780,D,30,D,,A,,A,,A,,A
20204,04553411,23,0,1,3250,D,325,D,,A,650,D,0,D,,A,,A,2925,D,0,D,,A,,A,,A,,A
20204,04553431,26,0,1,1300,D,390,D,,A,260,D,0,D,,A,,A,910,D,0,D,50,D,650,D,,A,,A
20204,04553441,40,0,1,1235,D,195,D,,A,260,D,75,D,,A,,A,1040,D,360,D,,A,,A,,A,,A
20204,04553461,18,0,1,2275,D,780,D,,A,585,D,0,D,,A,,A,1495,D,0,D,,A,,A,,A,,A
20204,04553511,22,0,1,1950,D,520,D,,A,780,D,0,D,,A,,A,1430,D,0,D,,A,,A,,A,,A
20204,04553521,14,0,1,910,D,195,D,,A,585,D,75,D,,A,,A,715,D,45,D,,A,,A,,A,,A
20204,04553531,10,0,1,910,D,0,D,,A,0,D,0,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20204,04553561,22,0,1,1450,F,,A,,A,572,F,0,D,,A,,A,1138,F,0,D,,A,,A,,A,,A
20204,04553571,14,0,1,1040,D,195,D,,A,0,D,0,D,,A,,A,845,D,0,D,,A,,A,,A,,A
20204,04553604,9,0,1,1300,D,260,D,130,D,520,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20204,04553611,40,0,1,1430,D,260,D,325,D,650,D,0,D,,A,,A,1170,D,150,D,,A,,A,,A,,A
20204,04553631,38,0,1,1560,D,117,D,,A,520,D,0,D,,A,,A,1443,D,0,D,60,D,780,D,,A,,A
20204,04553651,16,0,1,780,D,195,D,260,D,390,D,0,D,68,D,,A,585,D,0,D,,A,,A,,A,,A
20204,04553661,24,0,1,650,D,0,D,,A,130,D,45,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20204,04553701,10,0,1,2600,D,390,D,,A,390,D,0,D,,A,,A,2210,D,75,D,,A,,A,,A,,A
20204,04553731,25,0,1,1300,D,130,D,,A,520,D,0,D,,A,,A,1170,D,0,D,42,D,546,D,,A,,A
20204,04553741,28,0,1,1950,D,325,D,650,D,650,D,0,D,,A,,A,1625,D,150,D,,A,,A,,A,,A
20204,04553781,10,0,1,975,D,430,F,,A,0,D,0,D,,A,,A,1737,F,0,D,,A,,A,,A,,A
20204,04553791,36,0,1,3250,D,650,D,,A,0,D,600,D,,A,,A,2600,D,450,D,,A,,A,,A,,A
20204,04553821,43,0,1,2015,D,390,D,260,D,260,D,0,D,,A,,A,1625,D,0,D,,A,,A,,A,,A
20204,04553871,17,0,1,2600,D,520,D,,A,0,D,0,D,,A,,A,2080,D,0,D,,A,,A,,A,,A
20204,04553941,32,0,1,2600,D,520,D,,A,0,D,0,D,,A,,A,2080,D,0,D,14,D,182,D,,A,,A
20204,04553961,16,0,1,0,D,,A,,A,0,D,0,D,,A,,A,0,D,0,D,,A,,A,,A,,A
20204,04553971,8,0,1,299,D,195,D,,A,0,D,0,D,,A,,A,104,D,0,D,,A,,A,,A,,A
20204,04553991,26,0,1,1300,D,260,D,,A,325,D,0,D,,A,,A,1040,D,45,D,,A,,A,,A,,A
20204,04554061,25,0,1,1300,D,390,D,,A,195,D,30,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20204,04554071,11,0,1,1950,D,1300,D,,A,0,D,75,D,,A,,A,650,D,120,D,30,D,390,D,,A,,A
20204,04554091,39,0,1,1950,D,260,D,520,D,3250,D,0,D,,A,,A,1690,D,0,D,,A,,A,,A,,A
20204,04554101,40,0,1,1950,D,325,D,,A,481,D,0,D,,A,,A,1625,D,360,D,,A,,A,195,D,15,D
20204,04554143,10,0,1,1300,D,325,D,,A,260,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20204,04554181,33,0,1,1300,D,325,D,,A,0,D,0,D,,A,,A,975,D,120,D,160,D,2080,D,,A,,A
20204,04554191,20,0,1,1300,D,650,D,,A,0,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20204,04554271,27,0,1,1750,F,,A,521,F,325,D,0,D,,A,,A,1388,F,0,D,,A,,A,,A,,A
20204,04554301,57,0,1,2860,D,650,D,,A,1300,D,300,D,,A,,A,2210,D,99,D,,A,,A,,A,,A
20204,04554311,29,0,1,2600,D,650,D,,A,0,D,0,D,,A,,A,1950,D,90,D,40,D,520,D,,A,,A
20204,04554371,18,0,1,1560,D,390,D,,A,0,D,0,D,,A,,A,1170,D,0,D,,A,,A,,A,,A
20204,04554411,21,0,1,650,D,130,D,,A,0,D,0,D,,A,,A,520,D,30,D,,A,,A,,A,,A
20204,04554471,18,0,1,3250,D,195,D,,A,650,D,0,D,,A,,A,3055,D,0,D,,A,,A,,A,,A
20204,04554491,6,0,1,0,D,,A,,A,0,D,0,D,,A,,A,0,D,0,D,,A,,A,,A,,A
20204,04554501,18,0,1,455,D,130,D,130,D,0,D,0,D,,A,,A,325,D,0,D,,A,,A,,A,,A
20204,04554511,17,0,1,1300,D,631,F,680,F,0,D,0,D,,A,,A,2578,F,0,D,,A,,A,,A,,A
20204,04554561,23,0,1,3900,D,1300,D,,A,195,D,0,D,,A,,A,2600,D,0,D,,A,,A,,A,,A
20204,04554581,14,0,1,1560,D,130,D,,A,0,D,0,D,,A,,A,1430,D,0,D,,A,,A,,A,,A
20204,04554611,20,0,1,715,D,260,D,,A,169,D,0,D,,A,,A,455,D,0,D,,A,,A,,A,,A
20204,04554631,28,0,1,1105,D,260,D,,A,130,D,0,D,,A,,A,845,D,0,D,12,D,156,D,,A,,A
20204,04554641,18,0,1,3900,D,1300,D,,A,1950,D,0,D,,A,,A,2600,D,0,D,,A,,A,,A,,A
20204,04554661,14,0,1,325,D,130,D,,A,0,D,0,D,,A,,A,195,D,0,D,,A,,A,,A,,A
20204,04554691,26,0,1,481,D,0,D,130,D,260,D,0,D,,A,,A,481,D,15,D,,A,,A,130,D,10,D
20204,04554771,38,0,1,1300,D,130,D,,A,130,D,0,D,,A,,A,1170,D,0,D,,A,,A,,A,,A
20204,04554781,21,0,1,780,D,0,D,,A,195,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20204,04554801,26,0,1,1625,D,390,D,,A,325,D,300,D,,A,,A,1235,D,0,D,,A,,A,,A,,A
20204,04554831,24,0,1,1300,D,260,D,,A,260,D,90,D,,A,,A,1040,D,0,D,100,D,1300,D,156,D,12,D
20204,04554841,22,0,1,2600,D,0,D,,A,520,D,0,D,,A,,A,2600,D,0,D,,A,,A,,A,,A
20204,04554851,32,0,1,1950,D,325,D,,A,520,D,0,D,,A,40,D,1625,D,0,D,,A,,A,,A,,A
20204,04554871,24,0,1,650,D,130,D,,A,520,D,0,D,,A,,A,520,D,90,D,,A,,A,,A,,A
20204,04554884,18,0,1,3900,D,650,D,,A,1300,D,60,D,,A,,A,3250,D,120,D,40,D,520,D,,A,,A
20204,04554901,18,0,1,1950,D,325,D,,A,0,D,0,D,,A,,A,1625,D,180,D,,A,,A,,A,,A
20204,04554911,24,0,1,780,D,78,D,,A,260,D,0,D,,A,,A,702,D,0,D,,A,,A,,A,,A
20204,04555001,20,0,1,780,D,195,D,,A,520,D,120,D,,A,,A,585,D,90,D,,A,,A,,A,,A
20204,04555071,12,0,1,650,D,325,D,650,D,1950,D,60,D,,A,,A,325,D,600,D,30,D,390,D,65,D,5,D
20204,04555141,8,0,1,3900,D,325,D,,A,0,D,0,D,,A,,A,3575,D,0,D,,A,,A,,A,,A
20204,04555181,22,0,1,1950,D,650,D,,A,1300,D,0,D,,A,,A,1300,D,0,D,,A,,A,520,D,40,D
20204,04555221,28,0,1,1300,D,260,D,,A,650,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20204,04555251,24,0,1,1300,D,260,D,260,D,390,D,0,D,,A,,A,1040,D,30,D,,A,,A,,A,,A
20204,04555261,32,0,1,1300,D,260,D,39,D,520,D,0,D,,A,,A,1040,D,60,D,,A,,A,,A,,A
20204,04555301,27,0,1,2600,D,585,D,,A,650,D,60,D,,A,,A,2015,D,135,D,,A,,A,,A,,A
20204,04555331,29,0,1,2600,D,975,D,,A,1300,D,0,D,,A,,A,1625,D,30,D,,A,,A,,A,,A
20204,04555361,41,0,1,2600,D,780,D,,A,260,D,0,D,,A,,A,1820,D,0,D,,A,,A,,A,,A
20204,04555381,14,0,1,6500,D,1300,D,,A,0,D,0,D,,A,,A,5200,D,0,D,,A,,A,,A,,A
20204,04555391,41,0,1,2600,D,376,F,,A,260,D,0,D,,A,,A,1298,F,600,D,,A,,A,,A,,A
20204,04555401,21,0,1,2600,D,156,D,,A,182,D,0,D,,A,,A,2444,D,120,D,70,D,910,D,,A,,A
20204,04555461,33,0,1,975,D,260,D,,A,260,D,0,D,,A,,A,715,D,60,D,,A,,A,,A,,A
20204,04555491,25,0,1,1950,D,195,D,,A,650,D,0,D,,A,,A,1755,D,0,D,,A,,A,,A,,A
20204,04555521,25,0,1,1950,D,195,D,,A,0,D,0,D,,A,,A,1755,D,0,D,,A,,A,,A,,A
20204,04555541,26,0,1,1300,D,325,D,,A,0,D,0,D,,A,,A,975,D,90,D,20,D,260,D,,A,,A
