QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,LSDNUM,LSDNUM_,LSDCODE,LSDCODE_,MODELYR,MODELYR_,PRCBSNSZ,PRCB_NSZ,NUMPAY,NUMPAY_,PMTMONTH,PMTM_NTH,PAYEXPX,PAYEXPX_,PAYTIME,PAYTIME_,EMPLYEXP,EMPL_EXP,TRADEEXP,TRAD_EXP,DOWNEXP,DOWNEXP_,DNEMPEXP,DNEM_EXP,LSDENDMO,LSDE_DMO,QADPMT1X,QADP_T1X,QADPMT2X,QADP_T2X,QADPMT3X,QADP_T3X,QEXTRA1X,QEXT_A1X,QEXTRA2X,QEXT_A2X,QEXTRA3X,QEXT_A3X,QADDOWNX,QADD_WNX,QADFEEX,QADFEEX_,LSD__AKE,LSDENDYR,LSDE_DYR,PMTYEAR,PMTYEAR_,LSD_MAKE
20204,04382773,8,0,5,01,D,105,D,2019,D,,A,36,D,01,D,440,D,3,D,,A,1000,D,,A,,A,,A,440,D,440,D,440,D,130,D,130,D,130,D,,A,,A,D,,A,2019,D,KIA
20204,04383333,10,0,1,01,D,105,D,2020,D,,A,36,D,03,D,474,D,3,D,,A,,A,,A,,A,,A,474,D,474,D,474,D,,A,,A,,A,,A,,A,D,,A,2020,D,TOY
20204,04383363,8,0,1,01,D,105,D,2020,D,,A,48,D,10,D,350,D,3,D,,A,12000,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,D,,A,2020,D,VOK
20204,04383903,10,0,5,01,D,105,D,2016,D,,A,48,D,09,D,235,D,3,D,,A,,A,,A,,A,,A,235,D,235,D,235,D,,A,,A,,A,,A,,A,D,,A,2016,D,TOY
20204,04384133,7,0,1,01,D,105,D,2018,D,,A,36,D,03,D,250,D,3,D,,A,,A,5000,D,,A,,A,250,D,250,D,250,D,,A,,A,,A,5000,D,,A,D,,A,2018,D,HYU
20204,04384433,32,0,5,01,D,105,D,2020,D,,A,42,D,01,D,397,D,3,D,,A,,C,,A,,A,,A,397,D,397,D,397,D,,A,,A,,A,,A,,A,D,,A,2020,D,JEE
20204,04385004,9,0,1,01,D,105,D,2017,D,,A,24,D,10,D,286,D,3,D,,A,,A,,A,,A,09,F,286,D,286,D,286,D,,A,,A,,A,,A,,A,D,2020,D,2017,D,FOR
20204,04385343,26,0,5,01,D,105,D,2019,D,,A,36,D,07,D,380,D,3,D,,A,,A,1000,D,,A,,A,380,D,380,D,380,D,,A,,A,,A,1000,D,,A,D,,A,2018,D,TOY
20204,04385343,27,0,5,02,D,105,D,2018,D,,A,36,D,07,D,350,D,3,D,,A,,A,1000,D,,A,,A,350,D,350,D,350,D,,A,,A,,A,1000,D,,A,D,,A,2018,D,FOR
20204,04385343,28,0,5,03,D,105,D,2018,D,,A,36,D,07,D,525,D,3,D,,A,,A,1000,D,,A,,A,525,D,525,D,525,D,,A,,A,,A,1000,D,,A,D,,A,2018,D,FOR
20204,04385653,11,0,1,01,D,105,D,2020,D,,A,,C,09,D,1021,D,3,D,,A,,A,,A,,A,09,D,1021,D,1021,D,1021,D,,A,,A,,A,,A,,A,D,2020,D,2017,D,TES
20204,04385843,21,0,5,01,D,105,D,2018,D,,A,60,D,02,D,325,D,3,D,,A,,A,,A,,A,,A,325,D,325,D,325,D,,A,,A,,A,,A,,A,D,,A,2020,D,CHE
20204,04386123,11,0,1,01,D,105,D,2020,D,,A,36,D,05,D,545,D,3,D,,A,,A,1000,D,,A,,A,545,D,545,D,545,D,,A,,A,,A,1000,D,,A,D,,A,2020,D,MRB
20204,04386513,22,0,5,01,D,105,D,2019,D,,A,36,D,10,D,450,D,3,D,,A,,A,,A,,A,,A,450,D,450,D,450,D,,A,,A,,A,,A,,A,D,,A,2019,D,KIA
20204,04386883,11,0,1,01,D,105,D,2019,D,,A,36,D,06,D,325,D,3,D,,A,,A,,A,,A,,A,325,D,325,D,325,D,,A,,A,,A,,A,,A,D,,A,2019,D,FOR
20204,04387353,9,0,5,01,D,105,D,2020,D,,A,,C,11,D,491,D,3,D,,A,,A,3000,D,,A,,A,491,D,491,D,491,D,,A,,A,,A,3000,D,,A,D,,A,2019,D,TOY
20204,04387423,5,0,1,01,D,105,D,2018,D,,A,38,D,08,D,410,D,3,D,,A,1000,D,,A,,A,,A,410,D,410,D,410,D,,A,,A,,A,,A,,A,D,,A,2018,D,KIA
20204,04388763,20,0,5,01,D,105,D,2019,D,,A,36,D,11,D,670,D,3,D,,A,,A,,A,,A,,A,670,D,670,D,670,D,,A,,A,,A,,A,,A,D,,A,2018,D,HON
20204,04389053,13,0,5,01,D,105,D,2018,D,,A,36,D,12,D,397,D,3,D,,A,,A,1000,D,,A,,A,397,D,397,D,397,D,,A,,A,,A,1000,D,,A,D,,A,2017,D,NIS
20204,04390053,27,0,5,01,D,105,D,2017,D,,A,39,D,10,D,442,D,3,D,,A,400,D,,A,,A,09,D,442,D,442,D,442,D,,A,,A,,A,,A,,A,D,,A,2017,D,GMC
20204,04390053,28,0,5,02,D,105,D,2018,D,,A,39,D,04,D,454,D,3,D,,A,,A,,A,,A,,A,454,D,454,D,454,D,,A,,A,,A,,A,,A,D,,A,2018,D,GMC
20204,04390053,29,0,1,03,D,105,D,2020,D,,A,36,D,09,D,448,D,3,D,,A,,A,,A,,A,,A,,A,,A,448,D,,A,,A,,A,,A,,A,D,,A,2020,D,RAM
20204,04390593,12,0,1,01,D,105,D,2020,D,,A,36,D,01,D,499,D,3,D,,A,1500,D,,A,,A,,A,499,D,499,D,499,D,,A,,A,,A,,A,,A,D,,A,2020,D,JEE
20204,04391743,8,0,1,01,D,105,D,2019,D,,A,36,D,01,D,500,D,3,D,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2019,D,TOY
20204,04391743,9,0,1,02,D,105,D,2019,D,,A,36,D,01,D,500,D,3,D,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2019,D,TOY
20204,04392413,23,0,1,01,D,105,D,2018,D,,A,36,D,07,D,430,D,3,D,,A,2500,D,1000,D,,A,,A,430,D,430,D,430,D,,A,,A,,A,1000,D,,A,D,,A,2018,D,HON
20204,04392413,24,0,1,02,D,105,D,2020,D,,A,36,D,09,D,320,D,3,D,,A,,A,2500,D,,A,,A,,A,320,D,320,D,,A,,A,,A,2500,D,,A,D,,A,2020,D,CHE
20204,04392893,10,0,1,01,D,105,D,2017,D,,A,,C,05,F,,C,3,D,,A,,A,,C,,A,,A,700,F,700,F,700,F,,A,,A,,A,,B,,A,D,,A,2017,D,TOY
20204,04393523,9,0,1,01,D,105,D,2020,D,,A,36,D,02,D,329,D,3,D,,A,,A,2500,D,,A,,A,329,D,329,D,329,D,,A,,A,,A,2500,D,,A,D,,A,2020,D,TOY
20204,04394033,27,0,5,01,D,105,D,2018,D,,A,24,D,09,D,400,D,3,D,,A,,A,500,D,,A,09,D,400,D,400,D,,A,,A,,A,,A,500,D,,A,D,,A,2018,D,FOR
20204,04394033,28,0,1,02,D,105,D,2020,D,,A,24,D,09,D,330,D,3,D,,A,,A,,A,,A,,A,,A,330,D,330,D,,A,,A,,A,,A,,A,D,,A,2020,D,JEE
20204,04394304,7,0,5,01,D,105,D,2017,D,,A,,C,03,D,220,D,3,D,,A,,A,,A,,A,,A,220,D,220,D,220,D,,A,,A,,A,,A,,A,D,,A,2020,D,BUI
20204,04394304,8,0,5,02,D,105,D,2017,D,,A,,C,08,D,200,D,3,D,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,,A,,A,,A,,A,D,,A,2020,D,HON
20204,04394543,22,0,5,01,D,105,D,2019,D,,A,36,D,04,D,424,D,3,D,,A,,A,,A,,A,,A,424,D,424,D,424,D,,A,,A,,A,,A,,A,D,,A,2019,D,HON
20204,04394543,23,0,5,02,D,105,D,2018,D,,A,48,D,06,D,397,D,3,D,,A,,A,,A,,A,,A,397,D,397,D,397,D,,A,,A,,A,,A,,A,D,,A,2018,D,HON
20204,04394973,18,0,5,01,D,105,D,2019,D,,A,60,D,08,D,300,D,3,D,,A,1000,D,2000,D,,A,,A,300,D,300,D,300,D,,A,,A,,A,2000,D,,A,D,,A,2019,D,TOY
20204,04394993,11,0,1,01,D,105,D,2015,D,,A,,C,07,D,500,D,3,D,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2019,D,ACU
20204,04395253,16,0,5,01,D,105,D,2018,D,,A,36,D,03,D,300,D,3,D,,A,,A,2000,D,,A,09,D,300,D,300,D,,A,,A,,A,,A,2000,D,,A,D,,A,2018,D,KIA
20204,04395653,24,0,1,01,D,105,D,2018,D,,A,36,D,01,D,,C,3,D,,A,,A,,C,,A,,A,397,F,397,F,397,F,,A,,A,,A,,B,,A,D,,A,2018,D,GEN
20204,04395744,6,0,5,01,D,105,D,2017,D,,A,,C,02,F,380,D,3,D,,A,,A,,A,,A,,A,380,D,380,D,380,D,,A,,A,,A,,A,,A,D,,A,2017,D,MIN
20204,04395744,7,0,5,02,D,105,D,2019,D,,A,,C,04,F,370,D,3,D,,A,,A,,A,,A,,A,370,D,370,D,370,D,,A,,A,,A,,A,,A,D,,A,2019,D,HON
20204,04396003,11,0,1,01,D,105,D,2020,D,,A,36,D,05,D,477,D,3,D,,A,,A,,A,,A,,A,477,D,477,D,477,D,,A,,A,,A,,A,,A,D,,A,2020,D,HON
20204,04396853,9,0,1,01,D,105,D,2018,D,,A,24,D,12,D,400,D,3,D,,A,,A,3000,D,,A,,A,400,D,400,D,400,D,,A,,A,,A,3000,D,,A,D,,A,2018,D,MAZ
20204,04397263,17,0,5,01,D,105,D,2020,D,,A,12,D,10,D,560,D,3,D,,A,,A,,A,,A,10,D,560,D,560,D,560,D,,A,,A,,A,,A,,A,D,,A,2019,D,CHR
20204,04397263,18,0,1,02,D,105,D,2020,D,,A,36,D,10,D,525,D,3,D,,A,,A,,A,,A,,A,,A,,A,525,D,,A,,A,,A,,A,,A,D,,A,2020,D,TOY
20204,04397363,5,0,5,01,D,105,D,2007,D,,A,,C,03,F,,C,,C,,A,,A,,A,,A,,A,325,F,325,F,325,F,,A,,A,,A,,A,,A,D,,A,2019,F,TOY
20204,04398633,7,0,1,01,D,105,D,2020,D,,A,36,D,12,F,380,D,3,D,,A,,C,2000,D,,A,,A,380,D,380,D,380,D,,A,,A,,A,2000,D,,A,D,,A,2019,D,VOK
20204,04398823,13,0,5,01,D,105,D,2019,D,,A,36,D,06,D,298,D,3,D,,A,6000,D,2000,D,,A,,A,298,D,298,D,298,D,,A,,A,,A,2000,D,,A,D,,A,2019,D,CAD
20204,04398963,10,0,5,01,D,105,D,2017,D,,A,36,D,05,D,304,D,3,D,,A,,A,,A,,A,,A,304,D,304,D,304,D,,A,,A,,A,,A,,A,D,,A,2017,D,LEX
20204,04398963,11,0,5,02,D,105,D,2017,D,,A,48,D,06,D,358,D,3,D,,A,,A,,A,,A,,A,358,D,358,D,358,D,,A,,A,,A,,A,,A,D,,A,2017,D,CHE
20204,04398963,12,0,1,03,D,105,D,2020,D,,A,2,D,09,D,340,D,3,D,,A,,A,,A,,A,,A,,A,340,D,340,D,,A,,A,,A,,A,,A,D,,A,2020,D,VOK
20204,04398973,4,0,5,01,D,105,D,2020,D,,A,36,D,03,D,415,D,3,D,,A,,A,,A,,A,,A,415,D,415,D,415,D,132,D,132,D,132,D,,A,,A,D,,A,2020,D,HON
20204,04399173,5,0,1,01,D,105,D,2019,D,,A,36,D,01,D,486,D,3,D,,A,2000,D,4000,D,,A,,A,486,D,486,D,486,D,,A,,A,,A,4000,D,,A,D,,A,2019,D,LEX
20204,04399314,13,0,5,01,D,105,D,2017,D,,A,36,D,11,D,549,D,3,D,,A,,C,,A,,A,,A,549,D,549,D,549,D,,A,,A,,A,,A,,A,D,,A,2016,D,TOY
20204,04399463,14,0,5,01,D,105,D,2018,D,,A,36,D,11,D,469,D,3,D,,A,,A,2000,D,,A,,A,469,D,469,D,469,D,,A,,A,,A,2000,D,,A,D,,A,2018,D,CHR
20204,04399723,10,0,5,01,D,105,D,2019,D,.50,D,,C,02,F,500,D,3,D,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2020,F,TOY
20204,04400583,13,0,5,01,D,105,D,2019,D,,A,36,D,02,D,256,D,3,D,,A,,A,,A,,A,,A,256,D,256,D,256,D,,A,,A,,A,,A,,A,D,,A,2020,D,VOK
20204,04400943,17,0,5,01,D,105,D,2018,D,,A,24,D,03,D,590,D,3,D,,A,,A,,A,,A,,A,590,D,590,D,590,D,,A,,A,,A,,A,,A,D,,A,2020,D,BMW
20204,04400993,11,0,5,01,D,105,D,2019,D,.50,D,36,D,07,D,325,D,3,D,,A,,A,4000,D,,A,,A,325,D,325,D,325,D,,A,,A,,A,4000,D,,A,D,,A,2019,D,VOK
20204,04402373,5,0,1,01,D,105,D,2013,D,,A,60,D,03,D,302,D,3,D,,A,,A,4000,D,,A,08,D,302,D,,A,,A,,A,,A,,A,4000,D,,A,D,2019,D,2013,D,JEE
20204,04402783,25,0,5,01,D,105,D,2019,D,,A,39,D,08,D,524,D,3,D,,A,,A,,A,,A,,A,524,D,524,D,524,D,,A,,A,,A,,A,,A,D,,A,2019,D,INF
20204,04403343,10,0,5,01,D,105,D,2019,D,,A,60,D,05,D,378,D,3,D,,A,,A,1000,D,,A,,A,378,D,378,D,378,D,,A,,A,,A,1000,D,,A,D,,A,2019,D,NIS
20204,04403443,10,0,1,01,D,105,D,2017,D,,A,60,D,05,D,205,D,3,D,,A,,A,,A,,A,,A,205,D,205,D,205,D,,A,,A,,A,,A,,A,D,,A,2018,D,NIS
20204,04403504,20,0,5,02,D,105,D,2018,D,,A,36,D,03,D,413,D,3,D,,A,,A,,C,,A,10,F,413,D,413,D,413,D,,A,,A,,A,,B,50,D,D,,A,2018,D,AUD
20204,04403504,21,0,1,03,D,105,D,2020,D,,A,36,D,11,D,611,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,D,,A,2020,D,AUD
20204,04404354,11,0,5,01,D,105,D,2014,D,,A,36,D,03,D,398,D,3,D,,A,,A,3000,D,,A,,A,398,D,398,D,398,D,,A,,A,,A,3000,D,,A,D,,A,2018,D,FOR
20204,04404623,16,0,5,02,D,105,D,2015,D,,A,48,D,03,D,395,D,3,D,,A,,A,1000,D,,A,,A,395,D,395,D,395,D,,A,,A,,A,1000,D,,A,D,,A,2015,D,DOD
20204,04405443,22,0,5,01,D,105,D,2019,D,,A,36,D,03,D,390,D,3,D,,A,,A,1000,D,,A,,A,390,D,390,D,390,D,,A,,A,,A,1000,D,,A,D,,A,2019,D,JEE
20204,04405583,19,0,5,01,D,105,D,2018,D,,A,24,D,11,D,230,D,3,D,,A,,A,,A,,A,,A,230,D,230,D,230,D,,A,,A,,A,,A,,A,D,,A,2018,D,CHE
20204,04405583,20,0,5,02,D,105,D,2020,D,,A,24,D,11,D,228,D,3,D,,A,,A,,A,,A,,A,228,D,228,D,228,D,,A,,A,,A,,A,,A,D,,A,2019,D,CHE
20204,04405833,8,0,5,01,D,105,D,2018,D,,A,36,D,02,D,367,D,3,D,,A,200,D,1000,D,,A,,A,367,D,367,D,367,D,28,D,28,D,28,D,1000,D,,A,D,,A,2018,D,SUB
20204,04405993,7,0,5,01,D,105,D,2020,D,,A,48,D,08,D,399,D,3,D,,A,,A,2000,D,,A,,A,399,D,399,D,399,D,,A,,A,,A,2000,D,,A,D,,A,2020,D,KIA
20204,04407303,11,0,5,02,D,105,D,2020,D,,A,36,D,07,D,348,D,3,D,,A,,A,,A,,A,,A,348,D,348,D,348,D,125,D,125,D,125,D,,A,,A,D,,A,2020,D,HYU
20204,04407713,11,0,5,01,D,105,D,2017,D,,A,60,D,06,D,550,D,3,D,,A,,A,6000,D,,A,,A,550,D,550,D,550,D,,A,,A,,A,6000,D,,A,D,,A,2017,D,CHE
20204,04408114,22,0,5,01,D,105,D,2019,D,,A,,C,07,D,,C,3,D,,A,,A,,C,,A,,A,154,F,154,F,154,F,,A,,A,,A,,B,,A,D,,A,2018,D,MIN
20204,04409464,11,0,5,01,D,105,D,2019,D,,A,,C,09,D,308,D,3,D,,A,,C,,A,,A,,A,308,D,308,D,308,D,,A,,A,,A,,A,,A,D,,A,2019,D,SUB
20204,04409464,12,0,5,02,D,105,D,2017,D,,A,,C,09,F,,C,3,D,,A,,A,,A,,A,11,D,350,F,350,F,350,F,,A,,A,,A,,A,,A,D,,A,2018,F,ACU
20204,04409504,5,0,5,01,D,105,D,2018,D,,A,60,D,05,D,800,D,3,D,,A,,A,,A,,A,10,D,800,D,800,D,,A,,A,,A,,A,,A,,A,D,,A,2018,D,DOD
20204,04409843,15,0,5,01,D,105,D,2020,D,,A,48,D,01,D,265,D,3,D,,A,,A,,A,,A,,A,265,D,265,D,265,D,,A,,A,,A,,A,,A,D,,A,2020,D,KIA
20204,04410163,3,0,1,01,D,105,D,2018,D,,A,36,D,06,D,369,D,3,D,,A,,A,,A,,A,,A,369,D,369,D,369,D,,A,,A,,A,,A,,A,D,,A,2018,D,HON
20204,04410703,8,0,5,01,D,105,D,2018,D,,A,36,D,03,D,294,D,3,D,,A,,A,500,D,,A,,A,294,D,294,D,294,D,,A,,A,,A,500,D,,A,D,,A,2018,D,BMW
20204,04411003,18,0,5,01,D,105,D,2018,D,,A,36,D,12,D,364,D,3,D,,A,1500,D,2000,D,,A,,A,364,D,364,D,364,D,,A,,A,,A,2000,D,,A,D,,A,2018,D,FOR
20204,04413663,13,0,5,01,D,105,D,2013,D,,A,36,D,06,D,260,D,3,D,,A,,A,,A,,A,,A,260,D,260,D,260,D,,A,,A,,A,,A,,A,D,,A,2018,D,HON
20204,04413683,8,0,1,01,D,105,D,,C,,A,,B,11,F,542,D,3,D,,A,,A,,A,,A,,A,542,D,542,D,542,D,,A,,A,,A,,A,,A,D,,A,2018,D,DOD
20204,04413863,13,0,1,01,D,105,D,1996,D,,A,12,D,09,D,100,D,3,D,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,D,,A,2020,D,HON
20204,04414133,7,0,5,01,D,105,D,2019,D,,A,36,D,08,D,419,D,3,D,,A,,A,1300,D,,A,,A,419,D,419,D,419,D,,A,,A,,A,1300,D,,A,D,,A,2019,D,HON
20204,04414263,11,0,5,01,D,105,D,2020,D,,A,36,D,11,D,340,D,3,D,,A,10000,D,,A,,A,,A,340,D,340,D,340,D,,A,,A,,A,,A,,A,D,,A,2019,D,SUB
20204,04415963,10,0,1,01,D,105,D,2020,D,,A,36,D,09,D,479,D,3,D,,A,,A,,A,,A,,A,479,D,479,D,479,D,,A,,A,,A,,A,,A,D,,A,2020,D,FOR
20204,04416293,13,0,5,01,D,105,D,2019,D,,A,36,D,08,D,400,D,3,D,,A,,A,,A,,A,,A,400,D,400,D,400,D,,A,,A,,A,,A,,A,D,,A,2019,D,FOR
20204,04416323,7,0,1,01,D,105,D,2021,D,,A,48,D,12,D,328,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,D,,A,2020,D,CHE
20204,04416343,26,0,5,01,D,105,D,2017,D,,A,39,D,08,D,325,D,3,D,,A,8000,D,1000,D,,A,11,D,325,D,325,D,325,D,,A,,A,,A,1000,D,395,D,D,,A,2017,D,INF
20204,04417253,7,0,5,01,D,105,D,2018,D,,A,60,D,10,F,495,D,3,D,,A,,A,,A,,A,,A,495,D,495,D,495,D,,A,,A,,A,,A,,A,D,,A,2018,D,KIA
20204,04418193,6,0,5,01,D,105,D,2018,D,,A,36,D,10,D,120,D,3,D,,A,900,D,,A,,A,,A,120,D,120,D,120,D,,A,,A,,A,,A,,A,D,,A,2018,D,TOY
20204,04418263,18,0,5,02,D,105,D,2019,D,,A,36,D,05,D,220,D,3,D,,A,,A,3500,D,,A,,A,220,D,220,D,220,D,,A,,A,,A,3500,D,,A,D,,A,2019,D,VOK
20204,04418263,19,0,5,03,D,105,D,2020,D,,A,36,D,07,D,300,D,3,D,,A,,A,8000,D,,A,,A,300,D,300,D,300,D,,A,,A,,A,8000,D,,A,D,,A,2020,D,VOV
20204,04418493,9,0,5,01,D,105,D,,C,,A,36,D,12,F,,C,3,D,,A,,A,,A,,A,,A,364,F,364,F,364,F,,A,,A,,A,,A,,A,D,,A,2019,F,ACU
20204,04419153,33,0,5,01,D,105,D,2017,D,,A,36,D,07,D,289,D,3,D,,A,,A,,A,,A,10,D,289,D,289,D,,A,,A,,A,,A,,A,,A,D,,A,2017,D,CHE
20204,04419153,34,0,5,02,D,105,D,2017,D,,A,36,D,07,D,556,D,3,D,,A,,A,,A,,A,10,D,556,D,556,D,,A,,A,,A,,A,,A,900,D,D,,A,2017,D,CHE
20204,04419793,9,0,1,01,D,105,D,2008,D,,A,,C,09,F,,C,3,D,,A,,A,,C,,A,,A,205,F,205,F,205,F,,A,,A,,A,,B,,A,D,,A,2019,D,CHE
20204,04421352,9,0,1,01,D,105,D,2019,D,,A,,C,10,D,365,D,3,D,,A,,A,1900,D,,A,,A,365,D,365,D,365,D,,A,,A,,A,1900,D,,A,D,,A,2018,D,SUB
20204,04421462,7,0,1,01,D,105,D,2018,D,,A,36,D,08,D,350,D,3,D,,A,2000,D,,A,,A,,A,350,D,350,D,350,D,,A,,A,,A,,A,,A,D,,A,2018,D,TOY
20204,04421792,8,0,1,01,D,105,D,2013,D,,A,48,D,05,F,580,D,3,D,,A,,A,,A,,A,,A,580,D,580,D,580,D,,A,,A,,A,,A,,A,D,,A,2017,D,NIS
20204,04423042,23,0,5,01,D,105,D,2019,D,,A,,C,08,F,447,D,3,D,,A,,A,,A,,A,,A,447,D,447,D,447,D,,A,,A,,A,,A,,A,D,,A,2019,D,CHE
20204,04423342,7,0,1,01,D,105,D,2020,D,,A,36,D,07,D,219,D,3,D,,A,,A,506,D,,A,,A,219,D,219,D,219,D,,A,,A,,A,506,D,,A,D,,A,2020,D,KIA
20204,04423422,26,0,5,01,D,105,D,2018,D,,A,36,D,04,D,265,D,3,D,,A,,A,,A,,A,,A,265,D,265,D,265,D,,A,,A,,A,,A,,A,D,,A,2018,D,NIS
20204,04424682,15,0,5,01,D,105,D,2019,D,,A,36,D,02,D,460,D,3,D,,A,1000,D,1000,D,,A,,A,460,D,460,D,460,D,60,D,60,D,60,D,1000,D,,A,D,,A,2019,D,MAZ
20204,04424872,9,0,5,01,D,105,D,2019,D,,A,24,D,01,F,266,D,3,D,,A,,A,,A,,A,,A,266,D,266,D,266,D,,A,,A,,A,,A,,A,D,,A,2019,D,CHE
20204,04424872,10,0,5,02,D,105,D,2018,D,,A,36,D,01,D,295,D,3,D,,A,,A,,A,,A,,A,295,D,295,D,295,D,,A,,A,,A,,A,,A,D,,A,2018,D,CHE
20204,04425422,10,0,5,01,D,105,D,2019,D,,A,36,D,09,D,336,D,3,D,,A,,A,,A,,A,,A,336,D,336,D,336,D,,A,,A,,A,,A,,A,D,,A,2019,D,SUB
20204,04425422,11,0,5,02,D,105,D,,C,,A,,C,08,F,,C,,C,,A,,A,,A,,A,,A,300,F,300,F,300,F,,A,,A,,A,,A,,A,D,,A,2020,F,NIS
20204,04425762,10,0,5,01,D,105,D,2019,D,,A,36,D,12,D,250,D,3,D,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,,A,,A,,A,,A,D,,A,2018,D,TOY
20204,04426232,7,0,1,01,D,105,D,2018,D,,A,36,D,05,D,700,D,3,D,,A,,A,2000,D,,A,,A,700,D,700,D,700,D,,A,,A,,A,2000,D,,A,D,,A,2018,D,BMW
20204,04426352,14,0,5,01,D,105,D,2018,D,,A,36,D,01,D,550,D,3,D,,A,,A,2000,D,,A,,A,550,D,550,D,550,D,,A,,A,,A,2000,D,,A,D,,A,2018,D,KIA
20204,04426642,8,0,1,01,D,105,D,2018,D,,A,36,D,10,D,300,D,3,D,,A,,A,2000,D,,A,,A,300,D,300,D,300,D,,A,,A,,A,2000,D,,A,D,,A,2018,D,HYU
20204,04427082,4,0,1,01,D,105,D,2018,D,,A,48,D,05,D,380,D,3,D,,A,,A,,A,,A,,A,380,D,380,D,380,D,100,D,100,D,100,D,,A,,A,D,,A,2018,D,NIS
20204,04427232,18,0,1,01,D,105,D,2020,D,,A,36,D,01,D,500,D,3,D,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2020,D,ACU
20204,04427482,12,0,5,01,D,105,D,2020,D,,A,35,D,08,D,600,D,3,D,,A,,A,2000,D,,A,,A,,A,600,D,600,D,,A,,A,,A,2000,D,,A,D,,A,2020,D,LEX
20204,04427502,13,0,5,01,D,105,D,2018,D,,A,24,D,06,D,469,D,3,D,,A,,A,,A,,A,09,D,469,D,469,D,469,D,,A,,A,,A,,A,,A,D,,A,2018,D,CHE
20204,04428172,12,0,5,01,D,105,D,2018,D,,A,36,D,03,D,299,D,3,D,,A,,A,,A,,A,,A,299,D,299,D,299,D,,A,,A,,A,,A,,A,D,,A,2018,D,HON
20204,04428172,13,0,1,02,D,105,D,2020,D,,A,36,D,11,D,430,D,3,D,,A,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,D,,A,2020,D,FOR
20204,04428832,13,0,1,01,D,105,D,2020,D,,A,48,D,07,D,307,D,3,D,,A,16000,D,,A,,A,,A,307,D,307,D,307,D,25,D,25,D,25,D,,A,,A,D,,A,2020,D,LEX
20204,04428872,38,0,5,01,D,105,D,2017,D,,A,36,D,12,D,230,D,3,D,,A,,A,4000,D,,A,,A,230,D,230,D,230,D,,A,,A,,A,4000,D,,A,D,,A,2017,D,HON
20204,04428872,39,0,5,02,D,105,D,2019,D,,A,36,D,04,D,300,D,3,D,,A,15000,D,7000,D,,A,,A,300,D,300,D,300,D,,A,,A,,A,7000,D,,A,D,,A,2020,D,VOK
20204,04429372,13,0,5,01,D,105,D,2019,D,,A,26,D,02,D,348,D,3,D,,A,,A,3000,D,,A,,A,348,D,348,D,348,D,,A,,A,,A,3000,D,,A,D,,A,2020,D,ALF
20204,04429992,17,0,1,01,D,105,D,2018,D,,A,36,D,04,D,392,D,3,D,,A,,A,1000,D,,A,,A,392,D,392,D,392,D,,A,,A,,A,1000,D,,A,D,,A,2019,D,FOR
20204,04430082,12,0,1,01,D,105,D,2020,D,.50,D,36,D,07,D,350,D,3,D,,A,,A,5000,D,,A,,A,350,D,350,D,350,D,,A,,A,,A,5000,D,,A,D,,A,2020,D,CHE
20204,04430252,7,0,1,01,D,105,D,2019,D,,A,36,D,08,D,446,D,3,D,,A,,A,559,D,,A,,A,446,D,446,D,446,D,,A,,A,,A,559,D,,A,D,,A,2019,D,TOY
20204,04430432,27,0,1,01,D,105,D,2018,D,,A,60,D,03,D,420,D,3,D,,A,,A,3000,D,,A,,A,420,D,420,D,420,D,,A,,A,,A,3000,D,,A,D,,A,2020,D,NIS
20204,04430832,18,0,5,01,D,105,D,2018,D,,A,36,D,10,D,295,D,3,D,,A,,A,1000,D,,A,,A,295,D,295,D,295,D,,A,,A,,A,1000,D,,A,D,,A,2018,D,NIS
20204,04430842,8,0,5,01,D,105,D,2019,D,,A,12,D,07,D,500,D,3,D,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,D,,A,2019,D,FOR
20204,04431702,12,0,5,01,D,105,D,2018,D,,A,24,D,05,F,240,D,3,D,,A,,A,800,D,,A,,A,240,D,240,D,240,D,,A,,A,,A,800,D,,A,D,,A,2018,D,CHE
20204,04461452,4,0,1,01,D,105,D,2014,D,,A,,C,10,F,300,D,3,D,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,D,,A,2014,D,FOR
