QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPREGY,VOPREGY_,VOPMO_C,VOPMO_C_,VOPREGX,VOPREGX_,VOPRGY1,VOPRGY1_,VOPRGY2,VOPRGY2_,VOPRGY3,VOPRGY3_,VOPRGY4,VOPRGY4_
20211,04387044,31,0,1,400,D,12,D,30,D,,A,,A,,A,,A
20211,04387124,25,0,2,405,D,10,D,445,D,,A,,A,,A,,A
20211,04387294,24,0,1,400,D,10,D,139,D,,A,,A,,A,,A
20211,04387654,61,0,1,420,D,12,D,50,D,,A,,A,,A,,A
20211,04387674,78,0,1,420,D,12,D,124,D,,A,,A,,A,,A
20211,04387674,79,0,1,420,D,12,D,276,D,,A,,A,,A,,A
20211,04387704,44,0,1,420,D,11,D,220,D,,A,,A,,A,,A
20211,04387734,25,0,1,420,D,10,D,85,D,,A,,A,,A,,A
20211,04387734,26,0,1,420,D,10,D,45,D,,A,,A,,A,,A
20211,04387874,23,0,1,420,D,10,D,288,D,,A,,A,,A,,A
20211,04388164,41,0,1,420,D,10,D,75,D,,A,,A,,A,,A
20211,04388284,24,0,1,400,D,11,D,27,D,,A,,A,,A,,A
20211,04388284,25,0,1,420,D,11,D,162,D,,A,,A,,A,,A
20211,04388384,36,0,1,410,D,12,D,12,D,,A,,A,,A,,A
20211,04388384,37,0,1,420,D,12,D,140,D,,A,,A,,A,,A
20211,04388384,38,0,1,405,D,11,D,250,D,,A,,A,,A,,A
20211,04388454,27,0,1,420,D,10,D,50,D,,A,,A,,A,,A
20211,04388454,28,0,2,405,D,10,D,90,D,,A,,A,,A,,A
20211,04389014,57,0,1,410,D,12,D,75,D,,A,,A,,A,,A
20211,04389014,58,0,1,410,D,12,D,75,D,,A,,A,,A,,A
20211,04389034,49,0,1,400,D,10,D,25,D,,A,,A,,A,,A
20211,04389084,19,0,1,430,D,12,D,,H,425,D,415,D,,A,,A
20211,04389084,19,1,1,420,D,12,D,57,E,,A,,A,,A,,A
20211,04389084,19,2,1,420,D,12,D,83,E,,A,,A,,A,,A
20211,04389564,25,0,1,420,D,11,D,156,D,,A,,A,,A,,A
20211,04389734,27,0,1,420,D,12,D,270,D,,A,,A,,A,,A
20211,04389764,70,0,1,410,D,12,D,60,D,,A,,A,,A,,A
20211,04389764,71,0,1,420,D,12,D,223,D,,A,,A,,A,,A
20211,04389794,16,0,1,420,D,12,D,34,D,,A,,A,,A,,A
20211,04389814,36,0,1,405,D,12,D,89,D,,A,,A,,A,,A
20211,04390254,48,0,1,430,D,10,D,,H,425,D,405,D,415,D,,A
20211,04390254,48,1,1,420,D,10,D,54,E,,A,,A,,A,,A
20211,04390254,48,2,1,405,D,10,D,135,E,,A,,A,,A,,A
20211,04390254,48,3,1,420,D,10,D,61,E,,A,,A,,A,,A
20211,04390284,10,0,1,420,D,11,D,130,F,,A,,A,,A,,A
20211,04390384,75,0,1,400,D,10,D,127,D,,A,,A,,A,,A
20211,04390384,76,0,2,400,D,10,D,127,D,,A,,A,,A,,A
20211,04390604,45,0,1,420,D,12,D,154,D,,A,,A,,A,,A
20211,04390604,46,0,1,420,D,12,D,146,D,,A,,A,,A,,A
20211,04390764,27,0,1,400,D,10,D,6,D,,A,,A,,A,,A
20211,04390844,35,0,1,420,D,12,D,50,D,,A,,A,,A,,A
20211,04390844,36,0,2,420,D,10,D,75,D,,A,,A,,A,,A
20211,04390914,60,0,1,405,D,12,D,300,D,,A,,A,,A,,A
20211,04390934,17,0,1,400,D,10,D,50,D,,A,,A,,A,,A
20211,04391044,34,0,1,420,D,10,D,112,D,,A,,A,,A,,A
20211,04391084,29,0,1,430,D,12,D,,H,415,D,410,D,,A,,A
20211,04391084,29,1,1,420,D,12,D,127,E,,A,,A,,A,,A
20211,04391084,29,2,1,410,D,12,D,13,E,,A,,A,,A,,A
20211,04391094,24,0,1,420,D,12,D,300,D,,A,,A,,A,,A
20211,04391134,33,0,1,420,D,11,D,100,D,,A,,A,,A,,A
20211,04391134,34,0,1,420,D,11,D,60,D,,A,,A,,A,,A
20211,04391144,50,0,2,430,D,10,D,,H,405,D,415,D,,A,,A
20211,04391144,50,1,2,405,D,10,D,92,E,,A,,A,,A,,A
20211,04391144,50,2,2,420,D,10,D,48,E,,A,,A,,A,,A
20211,04391294,38,0,1,420,D,12,D,225,D,,A,,A,,A,,A
20211,04391364,10,0,1,420,D,10,D,303,F,,A,,A,,A,,A
20211,04391374,33,0,1,420,D,11,D,121,D,,A,,A,,A,,A
20211,04391524,66,0,1,410,D,12,D,35,D,,A,,A,,A,,A
20211,04391524,67,0,1,420,D,12,D,85,D,,A,,A,,A,,A
20211,04391534,35,0,1,420,D,11,D,80,D,,A,,A,,A,,A
20211,04391694,27,0,1,420,D,12,D,60,D,,A,,A,,A,,A
20211,04391854,25,0,1,410,D,12,D,79,D,,A,,A,,A,,A
20211,04391854,26,0,1,420,D,12,D,94,D,,A,,A,,A,,A
20211,04392134,28,0,1,420,D,12,D,76,D,,A,,A,,A,,A
20211,04392164,32,0,1,420,D,12,D,250,D,,A,,A,,A,,A
20211,04392314,25,0,1,420,D,12,D,350,D,,A,,A,,A,,A
20211,04392334,15,0,1,420,D,11,D,35,D,,A,,A,,A,,A
20211,04392494,58,0,1,420,D,01,D,204,D,,A,,A,,A,,A
20211,04392514,58,0,1,420,D,11,D,95,D,,A,,A,,A,,A
20211,04392554,17,0,1,400,D,12,D,70,D,,A,,A,,A,,A
20211,04392594,30,0,1,400,D,11,D,32,D,,A,,A,,A,,A
20211,04393064,51,0,1,420,D,12,D,250,D,,A,,A,,A,,A
20211,04393134,52,0,1,410,D,01,D,42,D,,A,,A,,A,,A
20211,04393134,53,0,1,420,D,01,D,42,D,,A,,A,,A,,A
20211,04393294,46,0,1,410,D,11,D,95,D,,A,,A,,A,,A
20211,04393294,47,0,1,420,D,11,D,45,D,,A,,A,,A,,A
20211,04393454,49,0,1,420,D,11,D,180,D,,A,,A,,A,,A
20211,04393464,24,0,1,405,D,11,D,78,D,,A,,A,,A,,A
20211,04393494,24,0,1,420,D,01,D,138,D,,A,,A,,A,,A
20211,04393564,24,0,1,420,D,11,D,250,D,,A,,A,,A,,A
20211,04393844,27,0,1,420,D,12,D,80,D,,A,,A,,A,,A
20211,04393994,34,0,1,410,D,12,D,110,D,,A,,A,,A,,A
20211,04394024,25,0,2,420,D,11,D,250,D,,A,,A,,A,,A
20211,04394244,21,0,1,410,D,11,D,20,D,,A,,A,,A,,A
20211,04394324,27,0,1,400,D,01,D,75,D,,A,,A,,A,,A
20211,04394324,28,0,1,420,D,12,D,85,D,,A,,A,,A,,A
20211,04394544,72,0,1,420,D,11,D,62,D,,A,,A,,A,,A
20211,04394544,73,0,1,420,D,11,D,62,D,,A,,A,,A,,A
20211,04394584,36,0,1,400,D,12,D,25,D,,A,,A,,A,,A
20211,04394904,37,0,1,420,D,12,D,145,D,,A,,A,,A,,A
20211,04394974,40,0,1,420,D,12,D,70,D,,A,,A,,A,,A
20211,04394984,75,0,1,400,D,12,D,54,D,,A,,A,,A,,A
20211,04394994,19,0,1,400,D,11,D,70,D,,A,,A,,A,,A
20211,04394994,20,0,1,420,D,11,D,120,D,,A,,A,,A,,A
20211,04395204,58,0,1,405,D,12,D,118,D,,A,,A,,A,,A
20211,04395214,55,0,1,400,D,12,D,44,D,,A,,A,,A,,A
20211,04395214,56,0,1,420,D,12,D,270,D,,A,,A,,A,,A
20211,04395214,57,0,1,420,D,01,D,226,D,,A,,A,,A,,A
20211,04395214,58,0,1,420,D,12,D,126,D,,A,,A,,A,,A
20211,04395224,55,0,1,410,D,11,D,100,D,,A,,A,,A,,A
20211,04395264,28,0,1,405,D,12,D,40,D,,A,,A,,A,,A
20211,04395324,57,0,1,420,D,12,D,75,D,,A,,A,,A,,A
20211,04395404,31,0,1,400,D,11,D,130,D,,A,,A,,A,,A
20211,04395654,51,0,1,410,D,01,D,10,D,,A,,A,,A,,A
20211,04395664,29,0,1,405,D,12,D,277,D,,A,,A,,A,,A
20211,04395704,23,0,1,410,D,01,D,7,D,,A,,A,,A,,A
20211,04395704,24,0,1,420,D,01,D,74,D,,A,,A,,A,,A
20211,04395704,25,0,1,410,D,01,D,7,D,,A,,A,,A,,A
20211,04395704,26,0,1,420,D,01,D,74,D,,A,,A,,A,,A
20211,04396324,58,0,1,430,D,01,D,,H,425,D,405,D,415,D,,A
20211,04396324,58,1,1,420,D,01,D,7,E,,A,,A,,A,,A
20211,04396324,58,2,1,405,D,01,D,19,E,,A,,A,,A,,A
20211,04396324,58,3,1,420,D,01,D,8,E,,A,,A,,A,,A
20211,04396354,17,0,1,400,D,01,D,11,D,,A,,A,,A,,A
20211,04396414,22,0,1,400,D,11,D,50,D,,A,,A,,A,,A
20211,04396484,68,0,1,420,D,11,D,70,D,,A,,A,,A,,A
20211,04396654,24,0,2,420,D,11,D,300,D,,A,,A,,A,,A
20211,04396784,80,0,1,410,D,01,D,75,D,,A,,A,,A,,A
20211,04396794,16,0,2,410,D,11,D,37,D,,A,,A,,A,,A
20211,04396994,32,0,1,420,D,12,D,272,D,,A,,A,,A,,A
20211,04397054,61,0,1,400,D,12,D,33,D,,A,,A,,A,,A
20211,04397054,62,0,1,410,D,01,D,25,D,,A,,A,,A,,A
20211,04397054,63,0,1,420,D,01,D,75,D,,A,,A,,A,,A
20211,04397184,30,0,1,420,D,01,D,100,D,,A,,A,,A,,A
20211,04397234,34,0,1,400,D,11,D,25,D,,A,,A,,A,,A
20211,04397304,43,0,1,420,D,01,D,122,D,,A,,A,,A,,A
20211,04397354,45,0,2,405,D,11,D,120,D,,A,,A,,A,,A
20211,04397454,26,0,1,420,D,12,D,235,D,,A,,A,,A,,A
20211,04397644,27,0,1,430,D,01,D,,H,405,D,425,D,,A,,A
20211,04397644,27,1,1,405,D,01,D,1200,E,,A,,A,,A,,A
20211,04397744,43,0,1,430,D,11,D,,H,415,D,425,D,405,D,,A
20211,04397744,43,1,1,420,D,11,D,76,E,,A,,A,,A,,A
20211,04397744,43,2,1,405,D,11,D,337,E,,A,,A,,A,,A
20211,04397824,23,0,1,400,D,12,D,160,D,,A,,A,,A,,A
20211,04397964,26,0,1,400,D,01,D,37,D,,A,,A,,A,,A
20211,04398004,46,0,1,430,D,01,D,,H,415,D,410,D,,A,,A
20211,04398004,46,1,1,420,D,01,D,164,E,,A,,A,,A,,A
20211,04398004,46,2,1,410,D,01,D,16,E,,A,,A,,A,,A
20211,04398014,18,0,1,400,D,01,D,20,D,,A,,A,,A,,A
20211,04398204,33,0,1,420,D,11,D,65,F,,A,,A,,A,,A
20211,04398314,34,0,1,420,D,11,D,157,D,,A,,A,,A,,A
20211,04398584,54,0,1,420,D,01,D,8,D,,A,,A,,A,,A
20211,04398584,55,0,1,420,D,01,D,209,D,,A,,A,,A,,A
20211,04398614,47,0,1,420,D,01,D,140,D,,A,,A,,A,,A
20211,04398724,44,0,2,420,D,11,D,125,D,,A,,A,,A,,A
20211,04399084,31,0,1,420,D,01,D,200,D,,A,,A,,A,,A
20211,04399474,32,0,1,430,D,11,D,,H,425,D,405,D,415,D,,A
20211,04399474,32,1,1,420,D,11,D,50,E,,A,,A,,A,,A
20211,04399474,32,2,1,420,D,11,D,74,E,,A,,A,,A,,A
20211,04399664,47,0,1,420,D,12,D,85,D,,A,,A,,A,,A
20211,04399724,36,0,1,400,D,01,D,65,D,,A,,A,,A,,A
20211,04399874,33,0,1,430,D,12,D,,H,405,D,425,D,,A,,A
20211,04399874,33,1,1,405,D,12,D,501,E,,A,,A,,A,,A
20211,04399874,33,2,1,420,D,12,D,149,E,,A,,A,,A,,A
20211,04399954,60,0,1,420,D,12,D,151,D,,A,,A,,A,,A
20211,04399954,61,0,1,400,D,12,D,56,D,,A,,A,,A,,A
20211,04400614,57,0,1,400,D,11,D,32,D,,A,,A,,A,,A
20211,04400674,42,0,2,420,D,11,D,310,D,,A,,A,,A,,A
20211,04400944,45,0,1,400,D,11,D,36,D,,A,,A,,A,,A
20211,04401054,32,0,1,420,D,01,D,64,D,,A,,A,,A,,A
20211,04401104,32,0,1,420,D,12,D,100,D,,A,,A,,A,,A
20211,04401104,33,0,1,420,D,11,D,230,D,,A,,A,,A,,A
20211,04401104,34,0,1,420,D,01,D,200,D,,A,,A,,A,,A
20211,04401164,24,0,1,420,D,01,D,90,D,,A,,A,,A,,A
20211,04401324,29,0,1,420,D,11,D,300,D,,A,,A,,A,,A
20211,04401364,44,0,1,410,D,01,D,70,D,,A,,A,,A,,A
20211,04401474,38,0,2,420,D,11,D,18,D,,A,,A,,A,,A
20211,04401624,44,0,1,420,D,01,D,60,D,,A,,A,,A,,A
20211,04401624,45,0,1,410,D,01,D,35,D,,A,,A,,A,,A
20211,04401674,36,0,1,420,D,11,D,60,D,,A,,A,,A,,A
20211,04401704,90,0,2,420,D,11,D,60,D,,A,,A,,A,,A
20211,04401804,45,0,1,420,D,12,D,11,D,,A,,A,,A,,A
20211,04401804,46,0,1,400,D,01,D,60,F,,A,,A,,A,,A
20211,04401804,47,0,2,400,D,11,D,60,F,,A,,A,,A,,A
20211,04401814,30,0,1,420,D,12,D,400,D,,A,,A,,A,,A
20211,04402214,25,0,1,420,D,12,D,227,D,,A,,A,,A,,A
20211,04402274,41,0,1,420,D,01,D,138,D,,A,,A,,A,,A
20211,04402274,42,0,1,410,D,01,D,20,D,,A,,A,,A,,A
20211,04402324,24,0,1,420,D,11,D,154,D,,A,,A,,A,,A
20211,04402324,25,0,2,400,D,11,D,150,D,,A,,A,,A,,A
20211,04402394,59,0,1,420,D,12,D,130,D,,A,,A,,A,,A
20211,04402394,60,0,1,420,D,11,D,108,D,,A,,A,,A,,A
20211,04402394,61,0,2,420,D,11,D,113,D,,A,,A,,A,,A
20211,04402434,37,0,1,420,D,11,D,51,F,,A,,A,,A,,A
20211,04402534,35,0,1,410,D,12,D,150,D,,A,,A,,A,,A
20211,04402644,64,0,1,420,D,01,D,28,D,,A,,A,,A,,A
20211,04402924,82,0,1,410,D,01,D,35,D,,A,,A,,A,,A
20211,04402924,83,0,1,400,D,01,D,40,F,,A,,A,,A,,A
20211,04403034,53,0,1,400,D,11,D,25,D,,A,,A,,A,,A
20211,04403354,51,0,1,420,D,01,D,790,D,,A,,A,,A,,A
20211,04403404,33,0,1,420,D,01,D,28,D,,A,,A,,A,,A
20211,04403694,40,0,1,400,D,12,D,100,D,,A,,A,,A,,A
20211,04403694,41,0,1,420,D,12,D,240,D,,A,,A,,A,,A
20211,04403694,42,0,2,400,D,11,D,51,D,,A,,A,,A,,A
20211,04404084,35,0,2,420,D,11,D,301,D,,A,,A,,A,,A
20211,04404364,21,0,1,400,D,01,D,50,D,,A,,A,,A,,A
20211,04404364,22,0,1,410,D,01,D,35,D,,A,,A,,A,,A
20211,04404394,32,0,1,430,D,12,D,,H,425,D,405,D,415,D,,A
20211,04404394,32,1,1,420,D,12,D,24,E,,A,,A,,A,,A
20211,04404394,32,2,1,420,D,12,D,36,E,,A,,A,,A,,A
20211,04404394,33,0,1,430,D,12,D,,H,425,D,405,D,415,D,,A
20211,04404394,33,1,1,420,D,12,D,86,E,,A,,A,,A,,A
20211,04404394,33,2,1,420,D,12,D,124,E,,A,,A,,A,,A
20211,04404434,16,0,1,420,D,12,D,55,D,,A,,A,,A,,A
20211,04404604,40,0,1,400,D,11,D,24,D,,A,,A,,A,,A
20211,04404614,61,0,1,400,D,01,D,60,D,,A,,A,,A,,A
20211,04404684,32,0,1,420,D,01,D,38,D,,A,,A,,A,,A
20211,04404814,17,0,1,410,D,12,D,7,D,,A,,A,,A,,A
20211,04404814,18,0,1,420,D,12,D,74,D,,A,,A,,A,,A
20211,04404854,19,0,2,420,D,11,D,100,D,,A,,A,,A,,A
20211,04405044,32,0,1,430,D,01,D,,H,410,D,415,D,,A,,A
20211,04405044,32,1,1,410,D,01,D,8,E,,A,,A,,A,,A
20211,04405044,32,2,1,420,D,01,D,92,E,,A,,A,,A,,A
20211,04405124,35,0,1,410,D,12,D,15,D,,A,,A,,A,,A
20211,04405174,27,0,1,410,D,01,D,40,D,,A,,A,,A,,A
20211,04405174,28,0,1,420,D,01,D,105,D,,A,,A,,A,,A
20211,04405174,29,0,1,405,D,12,D,129,D,,A,,A,,A,,A
20211,04405344,29,0,1,410,D,01,D,45,D,,A,,A,,A,,A
20211,04405374,27,0,1,420,D,12,D,275,D,,A,,A,,A,,A
20211,04405444,65,0,1,400,D,12,D,240,D,,A,,A,,A,,A
20211,04405454,44,0,1,400,D,11,D,25,D,,A,,A,,A,,A
20211,04405454,45,0,1,420,D,01,D,252,D,,A,,A,,A,,A
20211,04405464,57,0,1,420,D,12,D,85,D,,A,,A,,A,,A
20211,04405584,69,0,1,400,D,11,D,102,D,,A,,A,,A,,A
20211,04405584,70,0,1,430,D,01,D,,H,415,D,400,D,,A,,A
20211,04405584,70,1,1,420,D,01,D,280,E,,A,,A,,A,,A
20211,04405584,70,2,1,400,D,01,D,106,E,,A,,A,,A,,A
20211,04405584,71,0,2,420,D,11,D,180,D,,A,,A,,A,,A
20211,04405654,27,0,1,420,D,11,D,241,D,,A,,A,,A,,A
20211,04405694,33,0,1,420,D,11,D,68,D,,A,,A,,A,,A
20211,04405704,28,0,1,400,D,12,D,35,D,,A,,A,,A,,A
20211,04405944,42,0,1,420,D,01,D,58,D,,A,,A,,A,,A
20211,04406184,35,0,1,410,D,12,D,60,D,,A,,A,,A,,A
20211,04406184,36,0,1,420,D,12,D,132,D,,A,,A,,A,,A
20211,04406324,30,0,1,405,D,02,D,112,D,,A,,A,,A,,A
20211,04406404,21,0,1,420,D,01,D,100,D,,A,,A,,A,,A
20211,04406474,18,0,1,400,D,01,D,20,D,,A,,A,,A,,A
20211,04406704,33,0,1,410,D,01,D,35,D,,A,,A,,A,,A
20211,04406704,34,0,1,420,D,01,D,60,D,,A,,A,,A,,A
20211,04407044,49,0,1,420,D,02,D,157,D,,A,,A,,A,,A
20211,04407334,42,0,1,420,D,01,D,72,D,,A,,A,,A,,A
20211,04407394,45,0,1,400,D,02,D,54,D,,A,,A,,A,,A
20211,04407424,24,0,1,400,D,02,D,33,D,,A,,A,,A,,A
20211,04407424,25,0,1,410,D,01,D,7,D,,A,,A,,A,,A
20211,04407424,26,0,1,420,D,01,D,92,D,,A,,A,,A,,A
20211,04407434,51,0,1,420,D,02,D,280,D,,A,,A,,A,,A
20211,04407464,69,0,1,400,D,01,D,60,D,,A,,A,,A,,A
20211,04407574,46,0,1,430,D,02,D,,H,425,D,405,D,415,D,,A
20211,04407574,46,1,1,420,D,02,D,58,E,,A,,A,,A,,A
20211,04407574,46,2,1,405,D,02,D,148,E,,A,,A,,A,,A
20211,04407574,46,3,1,420,D,02,D,67,E,,A,,A,,A,,A
20211,04407684,51,0,1,410,D,01,D,10,D,,A,,A,,A,,A
20211,04407724,71,0,1,400,D,12,D,52,D,,A,,A,,A,,A
20211,04407754,47,0,1,400,D,02,D,35,D,,A,,A,,A,,A
20211,04407754,48,0,1,420,D,01,D,700,D,,A,,A,,A,,A
20211,04407904,17,0,1,420,D,02,D,150,D,,A,,A,,A,,A
20211,04407904,18,0,1,420,D,12,D,90,D,,A,,A,,A,,A
20211,04407914,26,0,1,420,D,01,D,35,D,,A,,A,,A,,A
20211,04407954,44,0,1,410,D,12,D,20,D,,A,,A,,A,,A
20211,04407964,24,0,1,420,D,02,D,83,D,,A,,A,,A,,A
20211,04408044,33,0,1,420,D,02,D,12,D,,A,,A,,A,,A
20211,04408074,42,0,1,420,D,01,D,178,D,,A,,A,,A,,A
20211,04408174,38,0,1,420,D,01,D,200,D,,A,,A,,A,,A
20211,04408174,39,0,1,420,D,01,D,200,D,,A,,A,,A,,A
20211,04408324,18,0,1,420,D,02,D,100,F,,A,,A,,A,,A
20211,04408374,71,0,1,430,D,02,D,,H,405,D,415,D,,A,,A
20211,04408374,71,1,1,405,D,02,D,2490,E,,A,,A,,A,,A
20211,04408374,71,2,1,420,D,02,D,810,E,,A,,A,,A,,A
20211,04408374,72,0,1,405,D,12,D,502,D,,A,,A,,A,,A
20211,04408524,30,0,1,400,D,01,D,75,D,,A,,A,,A,,A
20211,04408594,25,0,1,400,D,02,D,15,D,,A,,A,,A,,A
20211,04408694,25,0,1,420,D,01,D,245,D,,A,,A,,A,,A
20211,04408794,31,0,1,420,D,01,D,150,D,,A,,A,,A,,A
20211,04408794,32,0,1,405,D,01,D,85,D,,A,,A,,A,,A
20211,04408824,53,0,1,405,D,02,D,197,D,,A,,A,,A,,A
20211,04408834,33,0,1,405,D,01,D,225,D,,A,,A,,A,,A
20211,04408884,29,0,1,420,D,12,D,65,D,,A,,A,,A,,A
20211,04408974,43,0,1,420,D,02,D,210,D,,A,,A,,A,,A
20211,04409214,55,0,1,400,D,01,D,45,D,,A,,A,,A,,A
20211,04409254,21,0,1,410,D,01,D,8,D,,A,,A,,A,,A
20211,04409254,22,0,1,420,D,01,D,28,D,,A,,A,,A,,A
20211,04409794,40,0,1,405,D,12,D,500,D,,A,,A,,A,,A
20211,04409964,70,0,1,410,D,12,D,20,D,,A,,A,,A,,A
20211,04410064,31,0,1,420,D,02,D,111,D,,A,,A,,A,,A
20211,04410094,45,0,1,420,D,01,D,57,D,,A,,A,,A,,A
20211,04410264,50,0,2,400,D,12,D,30,D,,A,,A,,A,,A
20211,04410264,51,0,2,420,D,12,D,80,D,,A,,A,,A,,A
20211,04410464,41,0,1,420,D,12,D,212,D,,A,,A,,A,,A
20211,04410554,34,0,2,400,D,12,D,21,D,,A,,A,,A,,A
20211,04410554,35,0,2,420,D,12,D,24,D,,A,,A,,A,,A
20211,04410654,26,0,1,420,D,01,D,100,D,,A,,A,,A,,A
20211,04410694,31,0,2,420,D,12,D,125,D,,A,,A,,A,,A
20211,04410944,69,0,1,420,D,01,D,130,D,,A,,A,,A,,A
20211,04410964,26,0,1,420,D,01,D,167,D,,A,,A,,A,,A
20211,04411014,20,0,1,420,D,02,D,110,D,,A,,A,,A,,A
20211,04411164,36,0,1,420,D,02,D,105,D,,A,,A,,A,,A
20211,04411174,27,0,1,410,D,12,D,250,D,,A,,A,,A,,A
20211,04411174,28,0,1,410,D,01,D,25,D,,A,,A,,A,,A
20211,04411304,47,0,1,400,D,01,D,20,D,,A,,A,,A,,A
20211,04411384,25,0,1,420,D,02,D,80,D,,A,,A,,A,,A
20211,04411654,35,0,1,410,D,02,D,62,D,,A,,A,,A,,A
20211,04411674,29,0,1,420,D,02,D,60,D,,A,,A,,A,,A
20211,04411694,42,0,1,420,D,02,D,500,D,,A,,A,,A,,A
20211,04411874,24,0,1,405,D,12,D,600,D,,A,,A,,A,,A
20211,04411894,28,0,2,420,D,12,D,132,D,,A,,A,,A,,A
20211,04411924,16,0,1,420,D,12,D,90,F,,A,,A,,A,,A
20211,04411984,34,0,1,410,D,01,D,36,D,,A,,A,,A,,A
20211,04411984,35,0,1,420,D,01,D,65,D,,A,,A,,A,,A
20211,04411984,36,0,1,405,D,12,D,60,D,,A,,A,,A,,A
20211,04412094,50,0,1,420,D,02,D,300,D,,A,,A,,A,,A
20211,04412114,62,0,2,420,D,12,D,80,D,,A,,A,,A,,A
20211,04412194,49,0,1,410,D,12,D,40,D,,A,,A,,A,,A
20211,04412524,33,0,2,410,D,12,D,40,D,,A,,A,,A,,A
20211,04412524,34,0,2,420,D,12,D,500,D,,A,,A,,A,,A
20211,04412534,48,0,1,410,D,02,D,30,D,,A,,A,,A,,A
20211,04412704,29,0,1,400,D,01,D,19,D,,A,,A,,A,,A
20211,04412704,30,0,2,420,D,12,D,94,D,,A,,A,,A,,A
20211,04412774,31,0,1,400,D,01,D,50,D,,A,,A,,A,,A
20211,04413034,30,0,1,420,D,01,D,55,D,,A,,A,,A,,A
20211,04413044,28,0,1,430,D,12,D,,H,410,D,415,D,,A,,A
20211,04413044,28,1,1,410,D,12,D,7,E,,A,,A,,A,,A
20211,04413044,28,2,1,420,D,12,D,82,E,,A,,A,,A,,A
20211,04413094,33,0,1,420,D,01,D,210,D,,A,,A,,A,,A
20211,04413194,25,0,1,420,D,02,D,400,D,,A,,A,,A,,A
20211,04413244,36,0,1,420,D,12,D,150,D,,A,,A,,A,,A
20211,04413404,37,0,1,420,D,02,D,150,D,,A,,A,,A,,A
20211,04413474,50,0,1,400,D,12,D,25,D,,A,,A,,A,,A
20211,04413474,51,0,2,400,D,12,D,25,D,,A,,A,,A,,A
20211,04413574,46,0,1,410,D,02,D,90,D,,A,,A,,A,,A
20211,04413624,27,0,1,400,D,02,D,26,D,,A,,A,,A,,A
20211,04413624,28,0,1,400,D,01,D,26,D,,A,,A,,A,,A
20211,04413884,52,0,1,405,D,12,D,1500,D,,A,,A,,A,,A
20211,04414034,13,0,1,400,D,01,D,35,D,,A,,A,,A,,A
20211,04414184,52,0,1,405,D,12,D,800,D,,A,,A,,A,,A
20211,04414854,26,0,1,420,D,12,D,232,D,,A,,A,,A,,A
20211,04415064,35,0,1,405,D,02,D,187,D,,A,,A,,A,,A
20211,04415224,41,0,1,420,D,01,D,168,D,,A,,A,,A,,A
20211,04415334,30,0,1,420,D,12,D,65,D,,A,,A,,A,,A
20211,04415364,60,0,1,410,D,02,D,14,D,,A,,A,,A,,A
20211,04415364,61,0,1,420,D,01,D,187,D,,A,,A,,A,,A
20211,04415414,56,0,1,420,D,12,D,84,D,,A,,A,,A,,A
20211,04415584,26,0,1,400,D,02,D,37,D,,A,,A,,A,,A
20211,04415664,29,0,2,420,D,12,D,953,D,,A,,A,,A,,A
20211,04415704,36,0,1,420,D,02,D,196,D,,A,,A,,A,,A
20211,04415704,37,0,1,405,D,02,D,122,D,,A,,A,,A,,A
20211,04415794,39,0,1,410,D,12,D,45,D,,A,,A,,A,,A
20211,04415814,30,0,1,410,D,12,D,75,D,,A,,A,,A,,A
20211,04415814,31,0,1,420,D,12,D,225,D,,A,,A,,A,,A
20211,04416024,41,0,1,420,D,01,D,108,D,,A,,A,,A,,A
20211,04416034,25,0,1,400,D,01,D,30,D,,A,,A,,A,,A
20211,04416034,26,0,1,400,D,01,D,2000,D,,A,,A,,A,,A
20211,04416054,35,0,1,420,D,02,D,690,D,,A,,A,,A,,A
20211,04416064,45,0,1,400,D,02,D,38,D,,A,,A,,A,,A
20211,04416074,20,0,1,420,D,02,D,500,D,,A,,A,,A,,A
20211,04416084,36,0,1,420,D,01,D,36,D,,A,,A,,A,,A
20211,04416094,60,0,1,430,D,02,D,,H,425,D,405,D,415,D,,A
20211,04416094,60,1,1,420,D,02,D,106,E,,A,,A,,A,,A
20211,04416094,60,2,1,405,D,02,D,269,E,,A,,A,,A,,A
20211,04416094,60,3,1,420,D,02,D,122,E,,A,,A,,A,,A
20211,04416164,30,0,1,410,D,02,D,30,D,,A,,A,,A,,A
20211,04416164,31,0,1,430,D,02,D,,H,425,D,405,D,415,D,,A
20211,04416164,31,1,1,420,D,02,D,49,E,,A,,A,,A,,A
20211,04416164,31,2,1,405,D,02,D,166,E,,A,,A,,A,,A
20211,04416164,31,3,1,420,D,02,D,85,E,,A,,A,,A,,A
20211,04416204,72,0,1,420,D,02,D,38,D,,A,,A,,A,,A
20211,04416364,25,0,1,405,D,02,D,25,D,,A,,A,,A,,A
20211,04416444,61,0,1,420,D,12,D,247,D,,A,,A,,A,,A
20211,04416444,62,0,1,405,D,12,D,9,D,,A,,A,,A,,A
20211,04416594,38,0,1,420,D,01,D,125,D,,A,,A,,A,,A
20211,04416804,25,0,1,405,D,02,D,31,D,,A,,A,,A,,A
20211,04416894,30,0,1,420,D,01,D,200,D,,A,,A,,A,,A
20211,04417104,26,0,1,430,D,12,D,,H,405,D,415,D,,A,,A
20211,04417104,26,1,1,405,D,12,D,171,E,,A,,A,,A,,A
