QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CONTCODE,CONT_ODE,CONTMO,CONTMO_,CONTEXPX,CONT_XPX,CHCKEFT,CHCKEFT_,REBTUSED,REBT_SED
20203,04283964,2,0,1,800,D,05,D,3900,D,2,D,1,D
20203,04283994,2,0,1,160,D,13,D,15,D,,A,,A
20203,04283994,3,0,1,160,D,07,D,50,D,,A,,A
20203,04284004,10,0,1,150,D,13,D,80,D,,A,,A
20203,04284024,1,0,1,800,D,05,D,2400,D,2,D,3,D
20203,04284034,3,0,1,150,D,13,D,75,D,,A,,A
20203,04284034,4,0,1,800,D,05,D,2900,D,2,D,2,D
20203,04284054,4,0,1,160,D,13,D,19,D,,A,,A
20203,04284054,5,0,1,150,D,07,D,20,D,,A,,A
20203,04284054,6,0,1,800,D,05,D,2400,D,2,D,1,D
20203,04284084,1,0,1,800,D,05,D,1040,D,3,D,3,D
20203,04284124,2,0,1,160,D,06,D,30,D,,A,,A
20203,04284124,3,0,1,800,D,05,D,1200,D,2,D,1,D
20203,04284204,11,0,1,170,D,07,D,172,D,,A,,A
20203,04284204,12,0,1,160,D,07,D,19,D,,A,,A
20203,04284204,13,0,1,800,D,07,D,1200,D,1,D,1,D
20203,04284214,4,0,1,150,D,13,D,140,D,,A,,A
20203,04284214,5,0,1,800,D,05,D,3600,D,2,D,1,D
20203,04284244,4,0,1,800,D,06,D,363,D,3,D,3,D
20203,04284274,1,0,1,800,D,05,D,1200,D,2,D,3,D
20203,04284284,1,0,1,150,D,13,D,15,D,,A,,A
20203,04284284,2,0,1,800,D,05,D,1200,D,2,D,2,D
20203,04284304,3,0,1,150,D,13,D,50,D,,A,,A
20203,04284304,4,0,1,800,D,05,D,2400,D,2,D,2,D
20203,04284314,2,0,1,160,D,13,D,100,D,,A,,A
20203,04284314,3,0,1,800,D,05,D,1200,D,1,D,3,D
20203,04284334,3,0,1,800,D,06,D,2400,D,1,D,1,D
20203,04284394,1,0,1,800,D,06,D,2200,D,2,D,2,D
20203,04284414,1,0,1,800,D,06,D,1200,D,2,D,1,D
20203,04284494,1,0,1,800,D,06,D,2400,D,2,D,1,D
20203,04284534,1,0,1,800,D,05,D,1200,D,2,D,2,D
20203,04284574,5,0,1,150,D,13,D,30,D,,A,,A
20203,04284574,6,0,1,800,D,05,D,2400,D,2,D,1,D
20203,04284584,6,0,1,160,D,07,D,150,D,,A,,A
20203,04284584,7,0,1,800,D,06,D,1700,D,2,D,1,D
20203,04284654,3,0,1,150,D,13,D,100,D,,A,,A
20203,04284654,4,0,1,800,D,06,D,2400,D,2,D,1,D
20203,04284734,5,0,1,170,D,07,D,200,D,,A,,A
20203,04284734,6,0,1,800,D,05,D,3600,D,2,D,1,D
20203,04284804,3,0,1,150,D,13,D,120,D,,A,,A
20203,04284804,4,0,1,800,D,06,D,1200,D,1,D,3,D
20203,04284814,1,0,1,150,D,13,D,20,D,,A,,A
20203,04284814,2,0,1,800,D,05,D,2400,D,2,D,1,D
20203,04284824,3,0,1,140,D,07,D,135,D,,A,,A
20203,04284824,4,0,1,160,D,05,D,525,D,,A,,A
20203,04284824,5,0,1,160,D,07,D,215,D,,A,,A
20203,04284844,1,0,1,800,D,06,D,1710,F,1,D,3,D
20203,04284854,1,0,1,800,D,05,D,1200,D,2,D,2,D
20203,04284964,4,0,1,150,D,05,D,200,D,,A,,A
20203,04285014,4,0,1,150,D,13,D,200,D,,A,,A
20203,04285014,5,0,1,800,D,05,D,2400,D,2,D,1,D
20203,04285024,1,0,1,800,D,05,D,1200,D,1,D,3,D
20203,04285024,2,0,1,800,D,05,D,1200,D,1,D,3,D
20203,04285054,7,0,1,150,D,13,D,20,D,,A,,A
20203,04285064,3,0,1,800,D,06,D,2400,D,2,D,1,D
20203,04285084,1,0,1,800,D,06,D,1200,D,1,D,1,D
20203,04285084,2,0,1,800,D,06,D,1200,D,1,D,1,D
20203,04285124,3,0,1,150,D,13,D,350,D,,A,,A
20203,04285144,1,0,1,160,D,13,D,130,D,,A,,A
20203,04285144,2,0,1,800,D,05,D,1200,D,2,D,1,D
20203,04285144,3,0,2,160,D,05,D,100,D,,A,,A
20203,04285154,6,0,1,800,D,06,D,3600,D,2,D,1,D
20203,04285184,2,0,1,800,D,06,D,2400,D,2,D,1,D
20203,04285204,6,0,1,800,D,06,D,1200,D,2,D,2,D
20203,04285214,11,0,1,170,D,05,D,191,D,,A,,A
20203,04285214,12,0,1,170,D,06,D,123,D,,A,,A
20203,04285214,13,0,1,170,D,07,D,200,D,,A,,A
20203,04285214,14,0,1,150,D,13,D,564,D,,A,,A
20203,04285244,2,0,1,800,D,05,D,2400,D,2,D,1,D
20203,04285294,1,0,1,150,D,13,D,800,D,,A,,A
20203,04285314,1,0,1,800,D,06,D,1200,D,1,D,1,D
20203,04285314,2,0,1,800,D,07,D,1200,D,2,D,2,D
20203,04285324,1,0,1,100,D,13,D,500,D,,A,,A
20203,04285324,2,0,1,160,D,06,D,300,D,,A,,A
20203,04285324,3,0,1,800,D,06,D,1200,D,1,D,1,D
20203,04285344,1,0,1,150,D,13,D,20,D,,A,,A
20203,04285344,2,0,1,800,D,05,D,1200,D,1,D,2,D
20203,04285354,5,0,1,800,D,05,D,1200,D,2,D,1,D
20203,04285354,6,0,1,800,D,05,D,500,D,2,D,1,D
20203,04285494,7,0,1,170,D,05,D,190,D,,A,,A
20203,04285494,8,0,1,160,D,06,D,506,D,,A,,A
20203,04285494,9,0,1,800,D,05,D,2400,D,2,D,1,D
20203,04285494,10,0,2,170,D,05,D,20,D,,A,,A
20203,04285504,5,0,1,160,D,13,D,20,D,,A,,A
20203,04285514,2,0,1,160,D,05,D,75,D,,A,,A
20203,04285514,3,0,1,160,D,13,D,75,D,,A,,A
20203,04285514,4,0,1,800,D,07,D,1200,D,2,D,3,D
20203,04285534,3,0,1,140,D,07,D,20,D,,A,,A
20203,04285554,3,0,1,150,D,13,D,200,D,,A,,A
20203,04285554,4,0,1,800,D,05,D,1700,D,2,D,2,D
20203,04285564,2,0,1,800,D,06,D,2400,D,1,D,1,D
20203,04285584,3,0,1,800,D,06,D,2200,D,2,D,1,D
20203,04285604,7,0,1,170,D,05,D,500,D,,A,,A
20203,04285654,2,0,1,170,D,07,D,200,D,,A,,A
20203,04285664,8,0,1,140,D,13,D,20,D,,A,,A
20203,04285664,9,0,1,160,D,13,D,100,D,,A,,A
20203,04285664,10,0,1,800,D,05,D,1200,D,2,D,1,D
20203,04285664,11,0,1,800,D,05,D,1200,D,2,D,1,D
20203,04285664,12,0,1,800,D,05,D,1200,D,2,D,3,D
20203,04285774,2,0,1,110,D,13,D,750,D,,A,,A
20203,04285774,3,0,1,800,D,05,D,1200,D,2,D,1,D
20203,04285794,1,0,1,100,D,05,D,100,D,,A,,A
20203,04285794,2,0,1,800,D,05,D,1250,D,2,D,3,D
20203,04285804,3,0,1,800,D,05,D,3400,D,2,D,1,D
20203,04285984,2,0,1,170,D,07,D,500,D,,A,,A
20203,04286004,12,0,1,170,D,07,D,165,D,,A,,A
20203,04286004,13,0,1,150,D,13,D,200,D,,A,,A
20203,04286034,4,0,1,170,D,06,D,20,D,,A,,A
20203,04286034,5,0,1,150,D,13,D,800,D,,A,,A
20203,04286044,11,0,1,800,D,05,D,2400,D,2,D,2,D
20203,04286054,1,0,1,800,D,05,D,900,D,2,D,3,D
20203,04286114,2,0,1,800,D,05,D,2000,D,1,D,1,D
20203,04286124,1,0,1,800,D,05,D,2400,D,2,D,3,D
20203,04286164,2,0,1,800,D,05,D,3600,D,2,D,1,D
20203,04286184,4,0,1,800,D,07,D,1200,D,2,D,1,D
20203,04286184,5,0,1,800,D,07,D,1700,D,2,D,1,D
20203,04286184,6,0,1,800,D,07,D,1200,D,2,D,1,D
20203,04286184,7,0,1,800,D,05,D,1200,D,2,D,1,D
20203,04286234,14,0,1,170,D,07,D,10,D,,A,,A
20203,04286234,15,0,1,110,D,13,D,1000,D,,A,,A
20203,04286234,16,0,1,130,D,06,D,100,D,,A,,A
20203,04286234,17,0,1,800,D,05,D,400,D,2,D,1,D
20203,04286344,1,0,1,800,D,07,D,2400,D,2,D,3,D
20203,04286394,2,0,1,800,D,05,D,1200,D,2,D,1,D
20203,04286394,3,0,1,800,D,05,D,1200,D,2,D,3,D
20203,04286394,4,0,1,800,D,05,D,1654,F,,C,1,D
20203,04286394,5,0,2,170,D,05,D,200,D,,A,,A
20203,04286504,2,0,1,800,D,05,D,2600,D,2,D,1,D
20203,04286524,3,0,1,150,D,13,D,250,D,,A,,A
20203,04286524,4,0,1,140,D,13,D,50,D,,A,,A
20203,04286524,5,0,1,800,D,06,D,2400,D,1,D,1,D
20203,04286574,2,0,1,800,D,05,D,2000,D,1,D,1,D
20203,04286594,3,0,1,160,D,13,D,35,D,,A,,A
20203,04286594,4,0,1,800,D,05,D,5000,D,2,D,1,D
20203,04286624,3,0,1,160,D,05,D,300,D,,A,,A
20203,04286654,1,0,1,800,D,06,D,1200,D,1,D,1,D
20203,04286674,2,0,1,800,D,05,D,1200,D,2,D,1,D
20203,04286684,2,0,1,800,D,05,D,2400,D,2,D,3,D
20203,04286784,2,0,1,160,D,13,D,45,D,,A,,A
20203,04286784,3,0,1,160,D,13,D,50,D,,A,,A
20203,04286784,4,0,1,150,D,13,D,460,D,,A,,A
20203,04286784,5,0,1,800,D,05,D,1583,D,1,D,2,D
20203,04286794,2,0,1,800,D,05,D,1200,D,2,D,1,D
20203,04286814,1,0,1,800,D,06,D,5800,D,2,D,1,D
20203,04286874,4,0,1,170,D,07,D,150,D,,A,,A
20203,04286874,5,0,1,170,D,06,D,100,D,,A,,A
20203,04286874,6,0,1,170,D,07,D,700,D,,A,,A
20203,04286934,5,0,1,170,D,13,D,375,D,,A,,A
20203,04286934,6,0,1,800,D,06,D,2400,D,2,D,1,D
20203,04287044,2,0,1,170,D,13,D,5,D,,A,,A
20203,04287064,1,0,1,150,D,13,D,50,D,,A,,A
20203,04287064,2,0,1,800,D,05,D,1200,D,2,D,3,D
20203,04287074,1,0,1,800,D,06,D,1200,D,1,D,3,D
20203,04287124,3,0,1,800,D,05,D,1700,D,1,D,1,D
20203,04287144,1,0,1,150,D,13,D,250,D,,A,,A
20203,04287144,2,0,1,800,D,05,D,1200,D,,C,1,D
20203,04287164,1,0,1,800,D,05,D,1200,D,2,D,3,D
20203,04287204,4,0,1,800,D,05,D,2400,D,1,D,1,D
20203,04287214,4,0,1,140,D,13,D,20,D,,A,,A
20203,04287214,5,0,1,150,D,13,D,175,D,,A,,A
20203,04287264,3,0,1,150,D,13,D,1600,D,,A,,A
20203,04287264,4,0,1,800,D,05,D,2400,D,2,D,2,D
20203,04287274,1,0,1,150,D,07,D,444,F,,A,,A
20203,04287274,2,0,1,160,D,06,D,25,D,,A,,A
20203,04287274,3,0,1,160,D,13,D,20,D,,A,,A
20203,04287274,4,0,1,160,D,13,D,20,D,,A,,A
20203,04287274,5,0,1,160,D,13,D,20,D,,A,,A
20203,04287274,6,0,1,160,D,13,D,20,D,,A,,A
20203,04287274,7,0,1,800,D,05,D,1200,D,1,D,1,D
20203,04287324,2,0,1,800,D,05,D,1200,D,1,D,1,D
20203,04287394,2,0,1,800,D,05,D,493,D,3,D,1,D
20203,04287404,1,0,1,800,D,05,D,2400,D,1,D,1,D
20203,04287464,7,0,1,800,D,05,D,1700,D,1,D,1,D
20203,04287494,1,0,1,170,D,05,D,20,D,,A,,A
20203,04287494,2,0,1,170,D,07,D,40,D,,A,,A
20203,04287494,3,0,1,150,D,13,D,150,D,,A,,A
20203,04287554,3,0,1,170,D,07,D,30,D,,A,,A
20203,04287574,4,0,1,150,D,13,D,2400,D,,A,,A
20203,04287594,2,0,1,800,D,06,D,1200,D,1,D,1,D
20203,04287604,2,0,1,170,D,13,D,125,D,,A,,A
20203,04287604,3,0,1,800,D,05,D,1200,D,2,D,2,D
20203,04287614,1,0,1,160,D,13,D,20,D,,A,,A
20203,04287614,2,0,1,160,D,06,D,150,D,,A,,A
20203,04287614,3,0,1,800,D,06,D,2400,D,2,D,1,D
20203,04287624,1,0,1,170,D,13,D,60,D,,A,,A
20203,04287654,1,0,1,800,D,05,D,1200,D,1,D,1,D
20203,04287664,3,0,1,170,D,05,D,100,D,,A,,A
20203,04287664,4,0,1,170,D,06,D,200,D,,A,,A
20203,04287664,5,0,1,130,D,05,D,35,D,,A,,A
20203,04287664,6,0,1,160,D,05,D,35,D,,A,,A
20203,04287664,7,0,1,800,D,05,D,550,D,2,D,2,D
20203,04287694,1,0,1,110,D,13,D,1694,D,,A,,A
20203,04287704,5,0,1,160,D,06,D,22,D,,A,,A
20203,04287704,6,0,1,800,D,05,D,1200,D,2,D,1,D
20203,04287764,1,0,1,800,D,06,D,1200,D,1,D,1,D
20203,04287784,12,0,1,130,D,06,D,100,D,,A,,A
20203,04287784,13,0,1,150,D,06,D,120,D,,A,,A
20203,04287784,14,0,1,150,D,13,D,55,D,,A,,A
20203,04287784,15,0,1,150,D,05,D,225,D,,A,,A
20203,04287784,16,0,1,150,D,06,D,220,D,,A,,A
20203,04287784,17,0,1,150,D,07,D,200,D,,A,,A
20203,04287784,18,0,1,160,D,07,D,50,D,,A,,A
20203,04287784,19,0,1,160,D,06,D,50,D,,A,,A
20203,04287784,20,0,1,160,D,13,D,2,D,,A,,A
20203,04287794,2,0,1,800,D,07,D,1200,D,2,D,1,D
20203,04287944,5,0,1,170,D,06,D,250,D,,A,,A
20203,04287944,6,0,2,170,D,05,D,358,D,,A,,A
20203,04287954,2,0,1,800,D,05,D,1200,D,1,D,1,D
20203,04287994,2,0,1,800,D,06,D,4100,D,1,D,1,D
20203,04288044,1,0,1,800,D,05,D,400,D,2,D,2,D
20203,04288064,4,0,1,800,D,06,D,2400,D,2,D,1,D
20203,04288164,2,0,1,800,D,05,D,2400,D,2,D,1,D
20203,04288244,2,0,1,160,D,13,D,40,D,,A,,A
20203,04288244,3,0,1,160,D,13,D,20,D,,A,,A
20203,04288244,4,0,1,800,D,06,D,4100,D,2,D,1,D
20203,04288264,8,0,1,800,D,06,D,1200,D,1,D,1,D
20203,04288274,5,0,1,800,D,05,D,2400,D,1,D,1,D
20203,04288294,1,0,1,800,D,05,D,2400,D,2,D,1,D
20203,04288354,1,0,1,800,D,05,D,3400,D,2,D,1,D
20203,04288524,4,0,1,150,D,13,D,70,D,,A,,A
20203,04288524,5,0,1,800,D,07,D,1000,D,2,D,1,D
20203,04288544,2,0,1,800,D,05,D,1200,D,1,D,2,D
20203,04288574,4,0,1,800,D,07,D,1600,D,2,D,2,D
20203,04288594,1,0,1,800,D,05,D,1200,D,2,D,2,D
20203,04288614,1,0,1,800,D,05,D,1200,D,2,D,1,D
20203,04288634,1,0,1,100,D,13,D,200,D,,A,,A
20203,04288634,2,0,1,110,D,13,D,610,D,,A,,A
20203,04288634,3,0,1,150,D,13,D,210,D,,A,,A
20203,04288654,1,0,1,160,D,13,D,30,D,,A,,A
20203,04288654,2,0,1,800,D,05,D,2400,D,2,D,3,D
20203,04288704,6,0,1,170,D,07,D,50,D,,A,,A
20203,04288714,8,0,1,150,D,13,D,20,D,,A,,A
20203,04288714,9,0,1,800,D,07,D,1200,D,2,D,1,D
20203,04288714,10,0,1,800,D,07,D,1200,D,2,D,1,D
20203,04288734,5,0,1,110,D,13,D,800,D,,A,,A
20203,04288784,3,0,1,150,D,13,D,25,D,,A,,A
20203,04288784,4,0,1,160,D,13,D,50,D,,A,,A
20203,04288804,1,0,1,150,D,13,D,355,F,,A,,A
20203,04288804,2,0,1,800,D,08,D,2400,D,2,D,1,D
20203,04288894,7,0,1,110,D,13,D,2150,D,,A,,A
20203,04288904,3,0,1,800,D,06,D,2600,D,2,D,1,D
20203,04288914,3,0,1,170,D,07,D,200,D,,A,,A
20203,04288944,2,0,1,800,D,06,D,3200,D,1,D,1,D
20203,04288994,4,0,1,170,D,06,D,300,D,,A,,A
20203,04288994,5,0,1,150,D,13,D,40,D,,A,,A
20203,04288994,6,0,1,160,D,13,D,20,D,,A,,A
20203,04288994,7,0,1,160,D,13,D,10,D,,A,,A
20203,04289024,2,0,1,150,D,13,D,600,D,,A,,A
20203,04289024,3,0,1,160,D,13,D,80,D,,A,,A
