QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOB,PROP0NOB,OWNYB,OWNYB_,OBSNSZB,OBSNSZB_,PROPTYPE,PROP_YPE,ACQUIRMO,ACQU_RMO,ACQUIRYR,ACQU_RYR,OWN_PURX,OWN__URX,OWNDPMTX,OWND_MTX,CLOSECST,CLOS_CST,QADPTAX,QADPTAX_,TIMESHAR,TIME_HAR,SHARWKS,SHARWKS_,SHARED1,SHARED1_,SHARPER1,SHAR_ER1,SHARED2,SHARED2_,SHARPER2,SHAR_ER2,GIFTPROP,GIFT_ROP,BSNEXP2,BSNEXP2_,DEEDED,DEEDED_
20211,04616261,6,0,1,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,2200,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04616281,33,0,1,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04616351,9,0,1,01,D,100,D,,A,3,D,12,F,1961,D,,A,,A,,A,1100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04616381,8,0,1,01,D,100,D,,A,3,D,11,F,1993,D,,A,,A,,A,2800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04616491,24,0,1,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04616561,19,0,1,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04616641,19,0,1,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,3200,D,,A,,A,,A,,A,2,D,,A,,A,1,D,,A
20211,04616691,10,0,1,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,4900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04616751,11,0,1,01,D,100,D,,A,1,D,11,F,2002,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04616771,13,0,1,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04616791,12,0,1,01,D,100,D,,A,3,D,,B,1997,D,,A,,A,,A,1400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04616791,13,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04616801,7,0,1,01,D,100,D,,A,3,D,,B,1985,D,,A,,A,,A,1700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04616801,8,0,1,02,D,400,D,,A,3,D,,B,,C,,A,,A,,A,1100,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20211,04616871,15,0,1,01,D,100,D,,A,3,D,09,D,2020,D,,A,,A,,A,130,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04616941,45,0,1,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04616961,18,0,1,01,D,100,D,,A,3,D,,B,1987,D,,A,,A,,A,850,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04616961,19,0,1,02,D,300,D,,A,3,D,,B,1990,D,,A,,A,,A,650,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20211,04616991,11,0,1,01,D,100,D,,A,3,D,11,F,2017,D,,A,,A,,A,270,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04617071,20,0,1,01,D,100,D,,A,1,D,04,D,2020,D,,A,,A,,A,2900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04617121,12,0,1,01,D,100,D,,A,3,D,12,D,2020,D,250000,D,0,D,7000,D,5700,F,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20211,04617171,17,0,1,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04617251,11,0,1,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,8200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04617261,20,0,1,01,D,100,D,,A,3,D,12,F,2013,D,,A,,A,,A,6400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04617261,21,0,1,02,D,400,D,,A,3,D,,B,2009,D,,A,,A,,A,4,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20211,04617291,5,0,1,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04617391,11,0,1,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,8000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20211,04617391,12,0,1,02,D,200,D,,A,3,D,12,F,1995,D,,A,,A,,A,8000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
