QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPFLUDX,VOPF_UDX,VOPPARKX,VOPP_RKX,VOPTOWX,VOPTOWX_,VOPDOCKX,VOPD_CKX,VOPPLCYX,VOPP_CYX,TANKGASX,TANK_ASX,JGASOXQV,JGAS_XQV,JDIESXQV,JDIE_XQV,VOPCLUBX,VOPC_UBX,VOPTOLLX,VOPT_LLX,VOPOILX,VOPOILX_,JELEXQV,JELEXQV_,JETHXQV,JETHXQV_,QADELEX,QADELEX_,QADETHX,QADETHX_,QELEDDZ,QELEDDZ_,VOPELBPR,VOPELBS,VOPELBS_,VOPELEC,VOPELECX,VOPELEC_,VOPETH,VOPETHX,VOPETHX_,VOPETH_,VOPE_BPR,VOPE_ECX
20202,04218634,24,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,60,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04218644,71,0,1,,A,,A,,A,,A,,A,20,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04218654,27,0,1,3,D,,A,,A,,A,,A,,A,180,D,,A,90,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04218664,26,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04218724,41,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04218744,30,0,1,,A,,A,,A,,A,,A,,A,195,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04218774,46,0,1,,A,2,D,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04218784,21,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04218794,17,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04218864,14,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04218894,54,0,1,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04218904,46,0,1,15,D,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04218914,39,0,1,,A,,A,,A,,A,,A,,A,690,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04218934,51,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04218944,23,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,50,D,,A,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20202,04218974,23,0,1,10,D,,A,,A,,A,,A,,A,120,D,,A,,A,50,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219014,23,0,1,,A,,A,,A,,A,,A,,A,255,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219114,40,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,65,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219154,31,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219224,52,0,1,,A,50,D,,A,,A,,A,,A,600,D,,A,3,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219254,14,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219294,29,0,1,,A,30,D,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219334,35,0,1,,A,,A,150,D,,A,,A,,A,840,D,,A,,A,10,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219364,33,0,1,,A,243,D,,A,,A,,A,,A,528,D,,A,82,D,25,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219374,59,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219384,58,0,1,8,D,,A,,A,,A,,A,,A,600,D,,A,84,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219394,36,0,1,,A,,A,,A,,A,,A,,A,210,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219444,29,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219494,52,0,1,,A,,A,,A,,A,,A,,A,750,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219524,34,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219564,27,0,1,,A,,A,,A,,A,,A,,A,330,D,,A,,A,120,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219574,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219584,40,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219594,23,0,1,,A,,A,,A,,A,,A,,A,210,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219604,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219694,48,0,1,,A,,A,,A,,A,,A,,A,315,D,,A,87,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219814,14,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219824,35,0,1,,A,,A,,A,,A,,A,,A,840,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219864,30,0,1,4,D,10,D,,A,,A,,A,,A,225,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219884,43,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219914,27,0,1,10,D,12,D,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219924,47,0,1,,A,6,D,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219964,30,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219974,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04219994,24,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220034,56,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220164,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220174,8,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220184,16,0,1,,A,,A,,A,,A,,A,,A,270,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220234,55,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,18,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220274,45,0,1,,A,,A,,A,,A,,A,,A,1089,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220294,10,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220314,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220324,26,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220344,10,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220364,8,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220374,36,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220384,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220394,16,0,1,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220404,70,0,1,,A,,A,,A,,A,,A,,A,135,D,,A,,A,8,D,25,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220474,7,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220514,42,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220564,28,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220584,32,0,1,,A,,A,,A,,A,,A,,A,1350,D,,A,,A,20,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220614,39,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220664,33,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220754,25,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220764,46,0,1,,A,864,D,,A,,A,,A,,A,480,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220784,50,0,1,,A,,A,,A,,A,,A,,A,108,D,,A,,A,37,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20202,04220804,10,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220834,28,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,102,F,25,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220844,41,0,1,20,D,2,D,,A,,A,,A,,A,360,D,,A,,A,,A,20,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220854,24,0,1,,A,,A,,A,,A,,A,,A,420,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220864,34,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,50,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220874,21,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220884,58,0,1,,A,,A,,A,,A,,A,,A,960,D,,A,,A,150,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220914,31,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04220974,47,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221004,38,0,1,30,D,,A,,A,,A,,A,,A,900,D,750,D,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221014,27,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,120,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221034,41,0,1,,A,,A,,A,,A,,A,,A,501,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221054,35,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221074,46,0,1,,A,,A,,A,,A,,A,,A,270,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221094,52,0,1,20,D,,A,,A,,A,,A,,A,354,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221114,31,0,1,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,54,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20202,04221174,18,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221184,28,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,230,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221194,35,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,24,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221204,34,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,80,D,20,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221254,22,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221264,34,0,1,,A,,A,,A,,A,,A,,A,270,D,,A,,A,11,D,10,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221304,45,0,1,,A,,A,,A,,A,,A,,A,840,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221324,23,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221344,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221354,79,0,1,,A,,A,,A,,A,,A,40,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221374,48,0,1,,A,10,D,,A,,A,,A,,A,225,D,,A,,A,50,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221384,64,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,6,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221394,56,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221434,49,0,1,,A,,A,341,D,,A,,A,,A,879,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221454,18,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221464,28,0,1,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221474,32,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221504,26,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221524,31,0,1,13,D,,A,,A,,A,,A,,A,375,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221544,33,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221564,22,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221574,31,0,1,,A,,A,,A,,A,,A,,A,690,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221664,51,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,99,D,62,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221674,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221684,25,0,1,,A,,A,,A,,A,,A,,A,720,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20202,04221744,12,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221754,25,0,1,,A,,A,,A,,A,,A,,A,960,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221764,42,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20202,04221774,19,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221784,30,0,1,,A,,A,,A,,A,,A,,A,480,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221794,16,0,1,,A,,A,,A,,A,,A,,A,36,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221824,30,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,500,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221844,50,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221854,19,0,1,5,D,,A,,A,,A,,A,,A,180,D,,A,,A,,A,8,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221964,37,0,1,,A,10,D,,A,,A,,A,,A,1200,D,,A,60,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04221974,70,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222014,61,0,1,,A,12,D,,A,,A,,A,,A,612,D,,A,,A,142,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222054,16,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222064,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222084,30,0,1,,A,,A,,A,,A,,A,,A,480,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222134,72,0,1,,A,,A,,A,,A,,A,,A,660,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222144,26,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222154,42,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222184,20,0,1,2,D,,A,,A,,A,,A,,A,165,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222204,22,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222214,42,0,1,10,D,,A,,A,,A,,A,,A,480,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222304,27,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222314,26,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222344,32,0,1,,A,,A,,A,,A,,A,,A,675,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222364,33,0,1,7,D,,A,,A,,A,,A,,A,120,D,,A,,A,54,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222414,9,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222424,40,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222444,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222464,29,0,1,,A,,A,,A,,A,,A,,A,420,D,,A,134,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222484,50,0,1,,A,,A,,A,,A,,A,,A,600,D,600,D,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222524,30,0,1,,A,,A,,A,,A,,A,,A,720,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222554,30,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222634,16,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222694,48,0,1,,A,50,D,,A,,A,,A,,A,240,D,,A,125,D,600,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222724,46,0,1,10,D,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222744,28,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222764,28,0,1,,A,,A,,A,,A,,A,,A,390,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222804,32,0,1,9,D,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222834,21,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,50,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222844,47,0,1,,A,26,D,,A,,A,,A,,A,180,D,,A,,A,20,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222924,33,0,1,,A,,A,,A,,A,,A,,A,1500,D,,A,,A,20,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222974,44,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222984,37,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,54,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04222994,33,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04223004,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04223034,18,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04223044,42,0,1,,A,,A,,A,,A,,A,,A,1050,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04223054,23,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04223104,16,0,1,20,D,,A,,A,,A,,A,,A,225,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04223124,34,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04223134,42,0,1,,A,,A,,A,,A,,A,,A,999,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04223154,40,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04223174,29,0,1,,A,142,D,,A,,A,,A,,A,51,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04223204,35,0,1,,A,,A,,A,,A,,A,,A,750,D,,A,,A,24,F,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04223254,41,0,1,40,D,50,D,,A,,A,,A,,A,600,D,,A,,A,25,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04223264,41,0,1,10,D,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20202,04223274,18,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
