QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,APPRPRYB,APPR_RYB,SRVCMOB,SRVCMOB_,REPAIRX,REPAIRX_,APPRPB1,APPRPB1_,APPRPB2,APPRPB2_,APPRPB3,APPRPB3_,APPRPB4,APPRPB4_,APPRPB5,APPRPB5_,APPRPB6,APPRPB6_,APPRPB7,APPRPB7_,APPRPB8,APPRPB8_,APPRPB9,APPRPB9_
20211,04391524,20,0,1,190,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04391524,21,0,1,190,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04392144,2,0,1,110,D,12,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04392274,2,0,1,190,D,11,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04392734,26,0,1,110,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04392834,7,0,1,200,D,12,D,405,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04392974,6,0,1,190,D,11,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04393144,4,0,1,190,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04393204,3,0,2,190,D,11,D,241,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04393464,1,0,1,190,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04393574,7,0,1,190,D,01,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04393674,16,0,1,190,D,12,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04393674,17,0,1,190,D,01,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04393674,18,0,2,190,D,11,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04394544,13,0,1,190,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04394584,4,0,1,190,D,11,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04395544,2,0,1,190,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04395654,21,0,1,110,D,01,D,1646,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04395734,2,0,1,190,D,12,D,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04395734,3,0,1,200,D,11,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04396504,17,0,1,110,D,12,D,207,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04396784,28,0,1,110,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04396784,29,0,2,100,D,11,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04397044,4,0,1,200,D,01,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04397044,5,0,1,200,D,11,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04397044,6,0,1,200,D,12,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04397054,13,0,1,100,D,01,D,255,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04397074,21,0,1,190,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04397194,7,0,1,190,D,01,D,116,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04397304,12,0,1,190,D,12,D,121,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04397994,3,0,1,110,D,01,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04398004,10,0,1,200,D,12,D,199,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04398004,11,0,2,200,D,11,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04398084,1,0,1,150,D,12,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04398554,1,0,1,110,D,01,D,131,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04398824,4,0,1,110,D,11,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04399064,1,0,1,190,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04399064,2,0,1,190,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04399064,3,0,2,190,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04399124,9,0,2,100,D,11,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04399474,5,0,1,190,D,12,D,99,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04399474,6,0,1,190,D,01,D,99,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04399474,7,0,2,190,D,11,D,99,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04399874,5,0,1,190,D,11,D,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04400044,12,0,1,130,D,12,D,159,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04400044,13,0,1,190,D,01,D,94,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04400084,5,0,1,200,D,01,D,375,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04401674,7,0,1,190,D,12,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04401674,8,0,1,190,D,11,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04401674,9,0,1,190,D,01,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04401934,6,0,1,200,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04402004,2,0,1,190,D,01,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04402394,10,0,1,190,D,12,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04402664,4,0,1,200,D,11,D,209,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04402874,6,0,1,110,D,12,D,81,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04402924,20,0,1,130,D,01,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04403174,7,0,1,190,D,11,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04403174,8,0,1,190,D,01,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04403174,9,0,2,190,D,11,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04403224,12,0,1,200,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04403734,10,0,1,190,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04403734,11,0,1,190,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04403734,12,0,1,190,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04403734,13,0,1,190,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04403734,14,0,2,190,D,11,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04403734,15,0,2,200,D,11,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04404394,3,0,1,200,D,11,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04404394,4,0,1,200,D,12,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04404394,5,0,1,200,D,01,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04404614,11,0,1,110,D,12,D,242,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04404854,3,0,1,190,D,01,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04405294,3,0,1,190,D,01,D,117,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04405444,20,0,1,110,D,12,D,198,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04405454,9,0,1,190,D,12,D,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04405464,10,0,1,200,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04405704,4,0,1,200,D,12,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04406704,7,0,1,110,D,12,D,191,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04406704,8,0,1,220,D,02,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04406954,9,0,1,150,D,01,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04407044,6,0,1,190,D,01,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04407044,7,0,1,190,D,02,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04407044,8,0,2,190,D,12,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04407324,18,0,1,190,D,01,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04407394,11,0,1,110,D,02,D,351,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04407724,15,0,1,190,D,02,D,154,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04407934,8,0,1,190,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04407934,9,0,1,190,D,01,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04408104,11,0,1,110,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04408164,15,0,1,200,D,01,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04408164,550,0,6,200,D,12,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04408164,551,0,6,200,D,02,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04408474,19,0,2,130,D,12,D,317,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04408474,20,0,2,190,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04408904,1,0,1,190,D,02,D,99,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04409094,6,0,1,190,D,02,D,114,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04409214,18,0,1,220,D,01,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04409214,19,0,1,200,D,02,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04409214,20,0,2,200,D,12,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04410484,15,0,1,120,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04410694,6,0,2,190,D,12,D,424,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04410944,8,0,1,190,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04410944,9,0,1,190,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04410944,10,0,1,190,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04410944,11,0,2,190,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04411014,4,0,2,190,D,12,D,126,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04411274,8,0,1,110,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04411304,13,0,1,200,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04412274,8,0,1,130,D,12,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04412414,7,0,1,210,D,02,D,,H,210,D,130,D,,A,,A,,A,,A,,A,,A,,A
20211,04412414,7,1,1,120,D,02,D,25,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04412414,7,2,1,130,D,02,D,58,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04412414,7,3,1,190,D,02,D,38,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04412414,7,4,1,200,D,02,D,29,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04412414,8,0,2,210,D,12,D,,H,210,D,200,D,,A,,A,,A,,A,,A,,A,,A
20211,04412414,8,1,2,170,D,12,D,100,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04412414,8,2,2,190,D,12,D,57,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04412414,8,3,2,200,D,12,D,43,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04413244,3,0,1,190,D,12,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04413574,8,0,1,200,D,01,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04413924,7,0,1,190,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04414184,11,0,1,190,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04414254,14,0,1,110,D,02,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04414984,4,0,1,190,D,01,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04415144,6,0,1,190,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04415144,7,0,1,190,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04415144,8,0,1,190,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04415144,9,0,2,190,D,12,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04415154,16,0,1,190,D,02,D,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04415334,5,0,1,200,D,12,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04415664,3,0,2,190,D,12,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04415754,16,0,1,190,D,12,D,192,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04415794,5,0,1,110,D,01,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04416164,6,0,1,190,D,02,D,81,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04416444,11,0,1,220,D,01,D,184,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04416444,12,0,1,220,D,01,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04416844,7,0,1,190,D,01,D,163,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04418094,13,0,1,170,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04418224,6,0,1,110,D,02,D,223,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04418234,5,0,1,220,D,02,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04418254,10,0,1,190,D,12,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04418834,12,0,2,190,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04419154,26,0,1,200,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04419674,6,0,1,190,D,02,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04420543,11,0,1,110,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04420743,3,0,1,130,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421093,16,0,1,190,D,11,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421093,17,0,1,190,D,12,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421093,18,0,2,190,D,10,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421353,7,0,1,190,D,10,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421353,8,0,1,190,D,11,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421353,9,0,1,190,D,12,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421353,10,0,1,110,D,10,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421353,11,0,1,110,D,11,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421353,12,0,1,110,D,12,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04421673,13,0,1,190,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04422183,19,0,1,190,D,11,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04422623,6,0,1,190,D,11,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04422803,16,0,1,110,D,11,D,228,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04422803,17,0,1,130,D,11,D,509,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04422803,18,0,1,200,D,12,D,399,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04422843,7,0,1,200,D,10,D,41,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04422843,8,0,1,200,D,11,D,41,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04422843,9,0,1,200,D,12,D,51,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04423043,11,0,1,130,D,12,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04423423,16,0,1,190,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04423493,13,0,1,115,D,12,D,,H,100,D,110,D,,A,,A,,A,,A,,A,,A,,A
20211,04423493,13,1,1,100,D,12,D,325,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04423493,13,2,1,110,D,12,D,325,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04423623,2,0,1,190,D,12,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04423883,12,0,1,190,D,12,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04423883,13,0,1,190,D,11,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04423883,14,0,1,190,D,10,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04423883,15,0,1,200,D,11,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04423883,16,0,1,200,D,12,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04423883,17,0,2,200,D,10,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04424483,7,0,1,190,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04424543,11,0,1,200,D,10,D,531,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04424573,8,0,1,200,D,11,D,150,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04424673,1,0,1,120,D,11,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04424683,8,0,1,190,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04424723,11,0,2,110,D,10,D,216,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04425143,7,0,1,110,D,10,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04425373,14,0,1,190,D,10,D,292,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04425643,14,0,1,190,D,11,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04425643,15,0,1,200,D,10,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04426103,9,0,1,200,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04426103,10,0,1,200,D,11,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04426103,11,0,1,200,D,10,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04426373,6,0,1,190,D,12,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04427183,5,0,2,210,D,10,D,,H,210,D,190,D,,A,,A,,A,,A,,A,,A,,A
20211,04427183,5,1,2,110,D,10,D,32,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04427183,5,2,2,190,D,10,D,28,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04427273,4,0,1,190,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04427273,5,0,1,190,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04427273,6,0,1,190,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04427433,12,0,1,200,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04427433,13,0,1,200,D,10,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04427963,7,0,1,110,D,11,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04427963,8,0,1,110,D,12,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04427973,7,0,2,110,D,10,D,465,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04427973,8,0,2,200,D,10,D,323,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04428663,22,0,1,200,D,11,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04428663,23,0,1,200,D,12,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04428663,24,0,2,200,D,10,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04428663,500,0,1,220,D,11,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04428663,501,0,1,220,D,12,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04428873,18,0,1,190,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04428873,19,0,1,200,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04428873,20,0,2,190,D,10,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04428973,10,0,1,190,D,11,D,68,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04428973,11,0,1,190,D,12,D,68,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04428973,12,0,2,190,D,10,D,68,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04429373,9,0,1,200,D,11,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04429383,5,0,1,200,D,11,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04429563,2,0,1,200,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04429563,3,0,1,110,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04429623,3,0,1,190,D,10,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04430183,3,0,1,110,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04430383,3,0,1,190,D,10,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04430383,4,0,1,190,D,11,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04430383,5,0,1,190,D,12,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04430383,6,0,2,190,D,10,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04430403,11,0,1,110,D,10,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04430683,14,0,1,190,D,10,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04430723,4,0,1,110,D,10,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04430723,5,0,1,110,D,11,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04430723,6,0,1,110,D,12,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04430723,7,0,2,110,D,10,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04430893,4,0,1,190,D,12,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04431673,10,0,1,190,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04431673,11,0,1,100,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04461193,20,0,1,100,D,12,D,82,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04461193,21,0,1,190,D,12,D,318,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04461543,2,0,1,110,D,01,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04461813,23,0,1,190,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04462383,18,0,1,170,D,01,D,152,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04462633,9,0,1,150,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04463193,7,0,1,190,D,12,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04463713,8,0,1,190,D,01,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04463713,9,0,1,190,D,11,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04463903,8,0,1,200,D,11,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04463943,7,0,1,110,D,11,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04464383,14,0,1,220,D,01,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04464573,37,0,1,110,D,11,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04464573,650,0,1,110,D,12,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04464573,651,0,1,110,D,01,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04464773,9,0,1,190,D,01,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04464873,3,0,1,200,D,11,D,187,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04464993,19,0,1,190,D,11,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04465053,2,0,2,130,D,11,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04466323,11,0,1,190,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04466503,3,0,1,200,D,01,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04466503,4,0,1,200,D,11,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04466503,5,0,1,200,D,12,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04466533,2,0,2,190,D,11,D,113,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04466653,6,0,1,200,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04467163,7,0,1,190,D,11,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04467503,14,0,1,200,D,01,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04467793,17,0,1,200,D,01,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04467803,7,0,1,110,D,01,D,485,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04467893,9,0,1,110,D,11,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04467893,10,0,1,110,D,12,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04467893,11,0,1,110,D,01,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04467933,3,0,2,200,D,11,D,980,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
