QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MEDPCARY,MEDP_ARY,MEDPGFTC,MEDP_FTC,MEDPMTMO,MEDP_TMO,MEDPMTX,MEDPMTX_,MEDPCY1,MEDPCY1_,MEDPCY2,MEDPCY2_,MEDPCY3,MEDPCY3_,MEDPCY4,MEDPCY4_,MEDPCY5,MEDPCY5_,MEDPCY6,MEDPCY6_,MEDPCY7,MEDPCY7_,MEDPCY8,MEDPCY8_,MEDPCY9,MEDPCY9_,MEDPPRNT,MEDP_RNT,MEDPNOUT,MEDP_OUT
20211,04619811,35,0,1,620,D,1,D,13,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04619851,18,0,1,410,D,1,D,11,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04619971,7,0,1,120,D,1,D,11,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04619981,40,0,1,620,D,1,D,10,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04619981,41,0,1,620,D,1,D,11,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04619981,42,0,1,620,D,1,D,11,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04619981,43,0,1,620,D,1,D,12,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04619981,44,0,1,620,D,1,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620061,15,0,1,420,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620061,16,0,1,420,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620061,17,0,1,420,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620081,8,0,1,110,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620111,14,0,1,620,D,1,D,13,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620121,15,0,1,200,D,1,D,11,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620121,16,0,1,420,D,1,D,12,D,655,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620121,17,0,1,620,D,1,D,13,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620131,11,0,1,620,D,1,D,13,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620331,10,0,1,420,D,1,D,10,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620331,11,0,1,420,D,1,D,11,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620331,12,0,1,420,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620331,13,0,1,620,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620501,8,0,1,620,D,1,D,13,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620681,10,0,1,200,D,1,D,10,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620711,6,0,1,330,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620711,7,0,1,420,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620711,8,0,1,420,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620711,9,0,1,420,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620711,10,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620831,8,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620831,9,0,1,510,D,1,D,12,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620911,39,0,1,620,D,1,D,12,D,211,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620911,40,0,1,510,D,1,D,10,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620941,8,0,1,120,D,1,D,12,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620941,9,0,1,330,D,1,D,12,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04620971,8,0,1,620,D,1,D,13,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04621001,32,0,1,420,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04621001,33,0,1,330,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04621001,34,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04621021,15,0,1,120,D,1,D,12,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04621021,16,0,1,620,D,1,D,13,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04621071,11,0,1,620,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04621171,18,0,1,420,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04621201,14,0,1,410,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20211,04621201,15,0,1,410,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20211,04621201,16,0,1,410,D,1,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20211,04621221,13,0,1,410,D,1,D,11,D,462,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04621221,14,0,1,200,D,1,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04621221,15,0,1,620,D,1,D,13,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04621351,7,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04621371,9,0,1,620,D,1,D,13,D,97,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04621431,8,0,1,330,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04621431,9,0,1,620,D,1,D,13,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04621451,4,0,1,620,D,1,D,13,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04621491,11,0,1,120,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04621511,12,0,1,420,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04621511,13,0,1,420,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04621521,8,0,1,620,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652081,19,0,1,420,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652081,20,0,1,410,D,1,D,11,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20211,04652081,21,0,1,410,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20211,04652111,17,0,1,200,D,1,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652111,18,0,1,420,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652111,19,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652151,33,0,1,200,D,1,D,12,D,1388,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652151,34,0,1,130,D,1,D,12,D,,H,110,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652151,34,1,1,110,D,1,D,12,D,60,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652151,34,2,1,120,D,1,D,12,D,167,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652151,35,0,1,900,D,1,D,11,D,,H,510,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652151,35,1,1,510,D,1,D,11,D,25,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652151,35,2,1,420,D,1,D,11,D,19,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652151,36,0,1,420,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652151,37,0,1,420,D,1,D,01,D,276,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652151,38,0,1,110,D,1,D,11,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652151,39,0,1,530,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652151,40,0,1,620,D,1,D,13,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652171,18,0,1,120,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652171,19,0,1,430,D,1,D,11,D,,H,420,D,410,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20211,04652171,19,1,1,420,D,1,D,11,D,54,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20211,04652171,19,2,1,410,D,1,D,11,D,96,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20211,04652171,20,0,1,430,D,1,D,12,D,,H,420,D,410,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20211,04652171,20,1,1,420,D,1,D,12,D,54,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20211,04652171,20,2,1,410,D,1,D,12,D,96,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20211,04652171,21,0,1,430,D,1,D,01,D,,H,420,D,410,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20211,04652171,21,1,1,420,D,1,D,01,D,53,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20211,04652171,21,2,1,410,D,1,D,01,D,97,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20211,04652171,22,0,1,620,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652271,15,0,1,620,D,1,D,01,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652281,9,0,1,530,D,1,D,01,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652321,11,0,1,420,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652321,12,0,1,420,D,1,D,01,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652321,13,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652321,14,0,1,510,D,1,D,01,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652351,35,0,1,420,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652351,36,0,1,420,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652351,37,0,1,620,D,1,D,01,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652351,38,0,1,620,D,2,D,12,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652381,9,0,1,420,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652391,10,0,1,200,D,1,D,01,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652431,19,0,1,120,D,1,D,11,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652451,8,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652461,12,0,1,130,D,1,D,01,D,,H,120,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652461,12,1,1,120,D,1,D,01,D,103,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652461,12,2,1,110,D,1,D,01,D,37,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652461,13,0,1,620,D,1,D,13,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652541,13,0,1,620,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652561,7,0,1,620,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652641,30,0,1,200,D,1,D,01,D,345,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652641,31,0,1,420,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652641,32,0,1,420,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652641,33,0,1,510,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652641,34,0,1,635,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20211,04652641,35,0,1,620,D,1,D,01,D,310,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652651,20,0,1,620,D,1,D,13,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652701,33,0,1,620,D,1,D,01,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652711,18,0,1,110,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652711,19,0,1,510,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652741,12,0,1,635,D,1,D,13,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20211,04652741,13,0,1,620,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652791,20,0,1,110,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652881,12,0,1,200,D,1,D,11,D,1651,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652881,13,0,1,410,D,1,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20211,04652881,14,0,1,410,D,1,D,12,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20211,04652881,15,0,1,410,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20211,04652881,16,0,1,410,D,1,D,12,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20211,04652881,17,0,1,510,D,1,D,12,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652881,18,0,1,510,D,1,D,12,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652891,10,0,1,420,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652891,11,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652901,6,0,1,110,D,1,D,01,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652901,7,0,1,120,D,1,D,01,D,258,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652951,9,0,1,120,D,1,D,01,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652961,16,0,1,620,D,1,D,12,D,84,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652961,17,0,1,620,D,1,D,01,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04652961,18,0,1,530,D,1,D,01,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653041,17,0,1,200,D,1,D,12,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653041,18,0,1,200,D,1,D,01,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653041,19,0,1,620,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653061,12,0,1,420,D,1,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653081,11,0,1,510,D,1,D,01,D,197,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653371,16,0,1,110,D,1,D,12,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653371,17,0,1,200,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653371,18,0,1,200,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653371,19,0,1,200,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653371,20,0,1,620,D,1,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653471,12,0,1,900,D,1,D,01,D,,H,120,D,200,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653471,12,1,1,120,D,1,D,01,D,263,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653471,12,2,1,200,D,1,D,01,D,326,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653471,12,3,1,110,D,1,D,01,D,71,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653522,4,0,1,620,D,1,D,13,D,97,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653541,15,0,1,620,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653541,16,0,1,620,D,1,D,12,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653541,17,0,1,620,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653581,23,0,1,620,D,1,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653581,24,0,1,620,D,1,D,13,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653581,25,0,1,635,D,1,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20211,04653591,5,0,1,410,D,1,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04653621,7,0,1,420,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653621,8,0,1,420,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653621,9,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653641,15,0,1,420,D,1,D,11,D,82,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653641,16,0,1,420,D,1,D,12,D,68,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653641,17,0,1,420,D,1,D,01,D,68,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653641,18,0,1,200,D,1,D,01,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653641,19,0,1,620,D,1,D,11,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653641,20,0,1,620,D,1,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653641,21,0,1,620,D,1,D,01,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653761,10,0,1,110,D,1,D,11,D,3837,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653761,11,0,1,200,D,1,D,11,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653761,12,0,1,410,D,1,D,01,D,1836,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20211,04653801,14,0,1,420,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653801,15,0,1,900,D,1,D,01,D,,H,635,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653801,15,1,1,635,D,1,D,01,D,1899,U,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20211,04653801,15,2,1,330,D,1,D,01,D,4255,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653801,16,0,1,620,D,1,D,01,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653801,17,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653801,18,0,1,620,D,1,D,13,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653851,15,0,1,120,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653881,25,0,1,200,D,1,D,01,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653881,26,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653891,21,0,1,130,D,1,D,01,D,,H,120,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653891,21,1,1,120,D,1,D,01,D,1568,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653891,21,2,1,110,D,1,D,01,D,432,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653891,22,0,1,200,D,1,D,12,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653891,23,0,1,420,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653891,24,0,1,620,D,1,D,13,D,333,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653911,10,0,1,200,D,1,D,01,D,446,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04653911,11,0,1,620,D,1,D,13,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654021,16,0,1,420,D,1,D,11,D,279,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654051,22,0,1,420,D,1,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654051,23,0,1,510,D,1,D,01,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654271,19,0,1,900,D,1,D,01,D,,H,410,D,420,D,510,D,530,D,330,D,,A,,A,,A,,A,,A,,A
20211,04654271,19,1,1,410,D,1,D,01,D,373,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654271,19,2,1,420,D,1,D,01,D,207,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654271,19,3,1,510,D,1,D,01,D,283,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654271,19,4,1,530,D,1,D,01,D,391,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654271,19,5,1,330,D,1,D,01,D,746,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654313,40,0,1,130,D,1,D,12,D,,H,120,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654313,40,1,1,120,D,1,D,12,D,665,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654313,40,2,1,110,D,1,D,12,D,237,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654313,41,0,1,420,D,1,D,12,D,119,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654313,42,0,1,620,D,1,D,13,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654371,15,0,1,200,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654371,16,0,1,200,D,1,D,01,D,615,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654371,17,0,1,510,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654371,18,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654511,22,0,1,330,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654541,9,0,1,110,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654541,10,0,1,110,D,1,D,12,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654541,11,0,1,620,D,1,D,12,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654541,12,0,1,620,D,1,D,11,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654541,13,0,1,620,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654624,10,0,1,420,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654631,10,0,1,200,D,1,D,12,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654631,11,0,1,420,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654631,12,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654731,20,0,1,620,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654751,15,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654831,11,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654841,22,0,1,620,D,1,D,13,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04654911,9,0,1,510,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
