QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,TELBSNZ,TELBSNZ_,TELRESD,TELRESD_,TELCELL,TELCELL_,TINTNET,TINTNET_,TCABLE,TCABLE_,BILPERD,BILPERD_,QADINE1X,QADI_E1X,QADINE2X,QADI_E2X,QADINE3X,QADI_E3X,QADCAB1X,QADC_B1X,QADCAB2X,QADC_B2X,QADCAB3X,QADC_B3X,TELRES1X,TELR_S1X,TELRES2X,TELR_S2X,TELRES3X,TELR_S3X,TELCEL1X,TELC_L1X,TELCEL2X,TELC_L2X,TELCEL3X,TELC_L3X,TELBLPRS,TELB_PRS,TPHONE,TPHONE_
20202,04216864,41,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,220,D,200,D,200,D,,A,1,D
20202,04216874,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,130,D,130,D,130,D,,A,1,D
20202,04216874,34,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,98,D,98,D,98,D,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04216874,35,0,1,,A,,A,,A,1,D,2,D,,A,47,D,47,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04216884,21,0,1,,A,1,D,,A,1,D,1,D,,A,66,E,66,E,67,E,132,E,132,E,132,E,34,E,34,E,33,E,,A,,A,,A,2,D,1,D
20202,04216884,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,140,D,,A,1,D
20202,04216894,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D
20202,04216924,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,240,D,240,D,240,D,,A,1,D
20202,04216924,33,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,89,D,89,D,87,D,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04216924,34,0,1,,A,,A,,A,1,D,2,D,,A,115,D,115,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04216934,18,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,117,D,117,D,117,D,,A,,A,,A,,A,1,D
20202,04216934,19,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,76,D,76,D,76,D,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04216954,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,1,D
20202,04216954,12,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04216964,35,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,220,D,220,D,220,D,,A,1,D
20202,04216964,36,0,1,,A,,A,,A,1,D,2,D,,A,67,D,67,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04216964,37,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04216984,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,85,D,85,D,85,D,,A,1,D
20202,04216984,33,0,1,,A,,A,,A,1,D,2,D,,A,46,D,46,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04217014,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,93,D,93,D,93,D,,A,1,D
20202,04217014,33,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04217014,34,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,105,D,105,D,105,D,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04217034,26,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,85,D,85,D,85,D,,A,,A,,A,,A,1,D
20202,04217034,27,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,105,D,105,D,105,D,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04217044,4,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20202,04217064,51,0,1,,A,,A,2,D,1,D,2,D,,A,32,E,32,E,32,E,,A,,A,,A,,A,,A,,A,68,E,68,E,68,E,2,D,1,D
20202,04217064,52,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,120,D,120,D,120,D,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04217114,34,0,1,,A,,A,2,D,2,D,1,D,,A,,A,,A,,A,172,E,172,E,171,E,,A,,A,,A,180,E,180,E,180,E,2,D,1,D
20202,04217114,35,0,1,,A,,A,,A,1,D,1,D,,A,64,E,64,E,64,E,92,E,92,E,92,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20202,04217114,36,0,1,,A,,A,,A,1,D,2,D,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04217194,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,220,D,220,D,220,D,,A,1,D
20202,04217194,20,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04217234,17,0,1,,A,,A,2,D,1,D,2,D,,A,126,E,126,E,123,E,,A,,A,,A,,A,,A,,A,274,E,274,E,277,E,2,D,1,D
20202,04217234,18,0,1,,A,1,D,,A,1,D,1,D,,A,46,E,44,E,44,E,67,E,64,E,67,E,41,E,46,E,43,E,,A,,A,,A,2,D,1,D
20202,04217264,43,0,1,,A,1,D,,A,1,D,1,D,,A,68,E,64,E,66,E,97,E,96,E,98,E,60,E,65,E,61,E,,A,,A,,A,2,D,1,D
20202,04217264,44,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,260,D,260,D,260,D,,A,1,D
20202,04217294,34,0,1,,A,,A,,A,1,D,1,D,,A,90,E,89,E,90,E,128,E,129,E,128,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20202,04217314,48,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,61,D,61,D,61,D,,A,1,D
20202,04217354,35,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,180,D,180,D,,A,1,D
20202,04217354,36,0,1,,A,,A,,A,1,D,2,D,,A,46,D,46,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04217374,30,0,1,,A,1,D,,A,1,D,1,D,,A,53,E,54,E,53,E,92,E,92,E,92,E,46,E,45,E,46,E,,A,,A,,A,2,D,1,D
20202,04217374,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,63,D,63,D,63,D,,A,1,D
20202,04217394,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20202,04217404,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,1,D
20202,04217414,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,1,D
20202,04217414,25,0,1,,A,1,D,,A,1,D,1,D,,A,60,E,61,E,61,E,103,E,103,E,103,E,52,E,51,E,51,E,,A,,A,,A,1,D,1,D
20202,04217424,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,140,D,,A,1,D
20202,04217424,19,0,1,,A,,A,,A,1,D,2,D,,A,10,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04217434,15,0,1,,A,,A,2,D,1,D,2,D,,A,33,E,33,E,33,E,,A,,A,,A,,A,,A,,A,47,E,47,E,47,E,2,D,1,D
20202,04217454,38,0,1,,A,,A,,A,1,D,1,D,,A,34,E,34,E,34,E,60,E,60,E,60,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20202,04217454,39,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,240,D,240,D,240,D,,A,1,D
20202,04217464,20,0,1,,A,1,D,,A,1,D,1,D,,A,47,G,54,G,30,G,90,G,100,G,58,G,62,G,70,G,42,G,,A,,A,,A,2,D,1,D
20202,04217464,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,122,D,130,D,75,D,,A,1,D
20202,04217494,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,75,D,75,D,,A,1,D
20202,04217494,24,0,1,,A,,A,,A,1,D,1,D,,A,36,E,35,E,36,E,64,E,65,E,64,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20202,04217514,31,0,1,,A,1,D,,A,1,D,1,D,,A,47,E,47,E,47,E,69,E,69,E,68,E,49,E,49,E,50,E,,A,,A,,A,2,D,1,D
20202,04217514,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,8,D,8,D,8,D,,A,1,D
20202,04217514,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,35,D,35,D,,A,1,D
20202,04217544,16,0,1,,A,,A,2,D,1,D,1,D,,A,60,E,62,E,59,E,90,E,88,E,89,E,,A,,A,,A,131,E,131,E,133,E,2,D,1,D
20202,04217544,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,196,D,196,D,196,D,,A,1,D
20202,04217574,35,0,1,,A,1,D,,A,1,D,1,D,,A,38,E,38,E,38,E,90,E,90,E,90,E,42,E,42,E,42,E,,A,,A,,A,2,D,1,D
20202,04217574,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D
20202,04217594,22,0,1,,A,1,D,,A,1,D,2,D,,A,34,E,34,E,34,E,,A,,A,,A,46,E,46,E,46,E,,A,,A,,A,2,D,1,D
20202,04217594,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,54,D,54,D,54,D,,A,1,D
20202,04217594,24,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,86,D,86,D,86,D,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04217634,4,0,1,,A,,A,,A,1,D,2,D,,A,40,D,40,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04217694,16,0,1,,A,,A,,A,1,D,1,D,,A,23,E,21,E,20,E,37,E,39,E,40,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20202,04217724,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,571,T,574,T,573,T,,A,1,D
20202,04217724,20,0,1,,A,,A,,A,1,D,2,D,,A,45,D,45,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04217804,17,0,1,,A,,A,,A,1,D,2,D,,A,31,D,31,D,31,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04217804,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,113,D,113,D,113,D,,A,1,D
20202,04217824,22,0,1,,A,1,D,,A,1,D,1,D,,A,47,E,47,E,47,E,71,E,73,E,73,E,32,E,30,E,30,E,,A,,A,,A,2,D,1,D
20202,04217824,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,1,D
20202,04217844,35,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,35,D,35,D,,A,1,D
20202,04217844,36,0,1,,A,,A,,A,1,D,2,D,,A,7,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04217864,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D
20202,04217864,18,0,1,,A,,A,,A,1,D,1,D,,A,51,E,50,E,50,E,84,E,85,E,85,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20202,04217884,8,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04217954,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,95,D,95,D,95,D,,A,1,D
20202,04217954,14,0,1,,A,,A,,A,1,D,1,D,,A,49,E,50,E,49,E,71,E,70,E,71,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20202,04217984,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20202,04217984,33,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,21,D,21,D,21,D,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04217984,34,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04218014,53,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,130,D,130,D,130,D,,A,1,D
20202,04218014,54,0,1,,A,,A,,A,1,D,1,D,,A,60,E,61,E,61,E,87,E,86,E,86,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20202,04218044,19,0,1,,A,1,D,,A,1,D,2,D,,A,39,E,40,E,38,E,,A,,A,,A,40,E,39,E,41,E,,A,,A,,A,2,D,1,D
20202,04218054,11,0,1,,A,,A,2,D,1,D,1,D,,A,43,D,43,D,43,D,119,D,119,D,119,D,,A,,A,,A,11,D,11,D,11,D,1,D,1,D
20202,04218064,37,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,160,D,160,D,,A,1,D
20202,04218064,38,0,1,,A,1,D,,A,1,D,1,D,,A,51,E,51,E,51,E,84,E,84,E,84,E,35,E,35,E,35,E,,A,,A,,A,2,D,1,D
20202,04218074,47,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,79,D,79,D,79,D,,A,1,D
20202,04218074,48,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,6,D,6,D,6,D,,A,,A,,A,,A,1,D
20202,04218074,49,0,1,,A,,A,,A,1,D,2,D,,A,40,D,40,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04218084,42,0,1,,A,1,D,,A,1,D,1,D,,A,41,E,41,E,39,E,57,E,57,E,57,E,39,E,39,E,41,E,,A,,A,,A,2,D,1,D
20202,04218084,43,0,1,,A,,A,2,D,1,D,2,D,,A,12,E,12,E,13,E,,A,,A,,A,,A,,A,,A,16,E,16,E,15,E,2,D,1,D
20202,04218084,44,0,1,,A,,A,,A,1,D,2,D,4,D,126,D,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04218124,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D
20202,04218124,14,0,1,,A,,A,,A,1,D,1,D,,A,25,E,26,E,26,E,45,E,44,E,44,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20202,04218134,45,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20202,04218134,46,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,26,D,26,D,26,D,,A,1,D
20202,04218134,47,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04218204,20,0,1,,A,1,D,,A,1,D,2,D,,A,41,E,42,E,41,E,,A,,A,,A,55,E,54,E,55,E,,A,,A,,A,2,D,1,D
20202,04218204,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,75,D,75,D,,A,1,D
20202,04218204,22,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,26,D,26,D,26,D,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04218224,32,0,1,,A,1,D,,A,1,D,1,D,,A,48,E,48,E,46,E,76,E,77,E,78,E,31,E,30,E,31,E,,A,,A,,A,2,D,1,D
20202,04218224,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,66,D,66,D,66,D,,A,1,D
20202,04218244,9,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20202,04218244,10,0,1,,A,,A,,A,1,D,1,D,,A,57,E,57,E,56,E,93,E,93,E,94,E,,A,,A,,A,,A,,A,,A,1,D,2,D
20202,04218284,36,0,1,,A,,A,2,D,2,D,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,0,D,0,D,,A,1,D
20202,04218284,37,0,1,,A,,A,2,D,2,D,2,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,120,D,0,D,,A,1,D
20202,04218284,38,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04218294,10,0,1,,A,1,D,,A,2,D,1,D,,A,,A,,A,,A,40,E,39,E,40,E,27,E,28,E,27,E,,A,,A,,A,2,D,1,D
20202,04218354,51,0,1,,A,,A,2,D,1,D,2,D,,A,78,E,76,E,79,E,,A,,A,,A,,A,,A,,A,130,E,132,E,129,E,2,D,1,D
20202,04218354,52,0,1,,A,,A,,A,1,D,2,D,,A,115,D,115,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04218374,21,0,1,,A,,A,,A,1,D,2,D,,A,40,D,40,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04218374,22,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04218374,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,1,D
20202,04218414,20,0,1,,A,,A,,A,1,D,1,D,,A,49,E,49,E,49,E,71,E,71,E,71,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20202,04218414,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,109,D,109,D,109,D,,A,1,D
20202,04218444,41,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,154,D,154,D,154,D,,A,1,D
20202,04218444,42,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04218464,22,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,160,D,160,D,168,D,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04218464,23,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04218464,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,168,D,168,D,228,D,,A,1,D
20202,04218464,25,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,101,D,,A,,A,,A,,A,1,D
20202,04218484,28,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04218484,29,0,1,,A,,A,,A,1,D,2,D,,A,52,D,52,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04218484,30,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,110,D,110,D,110,D,,A,1,D
20202,04218514,19,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,45,D,45,D,45,D,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04218514,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,57,D,57,D,57,D,,A,1,D
20202,04218524,30,0,1,,A,1,D,,A,1,D,1,D,,A,92,E,90,E,90,E,165,E,167,E,165,E,63,E,63,E,65,E,,A,,A,,A,2,D,1,D
20202,04218524,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,75,D,75,D,,A,1,D
20202,04218574,9,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,143,D,143,D,143,D,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04218584,8,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20202,04218584,9,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04218614,51,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,125,D,125,D,125,D,,A,1,D
20202,04218614,52,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04218614,53,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04218624,21,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,,A,,A,,A,1,D
20202,04218634,18,0,1,,A,1,D,,A,1,D,1,D,,A,46,E,41,E,40,E,70,E,76,E,77,E,40,E,39,E,39,E,,A,,A,,A,2,D,1,D
20202,04218644,62,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,1,D
20202,04218644,63,0,1,,A,,A,,A,1,D,1,D,,A,80,E,80,E,80,E,135,E,135,E,135,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20202,04218654,19,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,38,D,38,D,38,D,,A,,A,,A,,A,1,D
20202,04218654,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,115,D,115,D,115,D,,A,1,D
20202,04218654,21,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,102,D,102,D,102,D,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04218654,22,0,1,,A,,A,,A,1,D,2,D,,A,67,D,67,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04218664,21,0,1,,A,,A,2,F,1,D,1,D,,A,39,G,38,G,37,G,45,G,46,G,45,G,,A,,A,,A,66,G,66,G,68,G,2,D,1,D
20202,04218724,35,0,1,,A,1,D,,A,1,D,1,D,,A,53,E,53,E,53,E,66,E,66,E,64,E,41,E,41,E,43,E,,A,,A,,A,2,D,1,D
20202,04218724,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,42,D,42,D,42,D,,A,1,D
20202,04218744,23,0,1,,A,1,D,,A,2,D,2,D,1,D,,A,,A,,A,,A,,A,,A,45,D,45,D,0,D,,A,,A,,A,,A,1,D
20202,04218744,24,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,108,D,112,D,11,D,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04218774,37,0,1,0.25,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,225,D,225,D,225,D,,A,1,D
20202,04218774,38,0,1,0.10,D,,A,,A,1,D,1,D,,A,58,E,59,E,59,E,100,E,99,E,99,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20202,04218784,16,0,1,,A,1,D,,A,1,D,1,D,,A,56,E,55,E,56,E,71,E,73,E,71,E,33,E,32,E,33,E,,A,,A,,A,2,D,1,D
20202,04218894,47,0,1,,A,1,D,,A,1,D,1,D,,A,48,D,48,D,48,D,70,D,70,D,70,D,77,D,77,D,77,D,,A,,A,,A,1,D,1,D
20202,04218904,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D
20202,04218904,37,0,1,,A,,A,,A,1,D,1,D,,A,36,E,36,E,36,E,84,E,84,E,84,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20202,04218914,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,213,D,213,D,213,D,,A,1,D
20202,04218914,32,0,1,,A,1,D,,A,1,D,1,D,,A,60,E,59,E,59,E,118,E,119,E,119,E,30,E,30,E,30,E,,A,,A,,A,2,D,1,D
20202,04218934,46,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,133,D,158,D,158,D,,A,1,D
20202,04218934,47,0,1,,A,,A,,A,1,D,2,D,,A,47,D,47,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04218944,19,0,1,,A,,A,2,D,1,D,1,D,,A,66,E,68,E,68,E,96,E,96,E,96,E,,A,,A,,A,88,E,86,E,86,E,2,D,1,D
20202,04218974,17,0,1,,A,1,D,,A,1,D,1,D,,A,53,E,55,E,52,E,73,E,71,E,73,E,54,E,54,E,55,E,,A,,A,,A,2,D,1,D
20202,04218974,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,1,D
20202,04219014,14,0,1,,A,1,D,,A,1,D,1,D,,A,50,E,50,E,50,E,60,E,61,E,62,E,40,E,39,E,38,E,,A,,A,,A,2,D,1,D
20202,04219014,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,84,D,84,D,84,D,,A,1,D
20202,04219114,35,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,185,D,140,D,,A,1,D
20202,04219114,36,0,1,,A,,A,,A,1,D,2,D,,A,45,D,45,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20202,04219154,25,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,1,D
