QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MAJAPPLY,MAJA_PLY,GFTC_MAJ,GFTC0MAJ,MAJ_MO,MAJ_MO_,MAJPURX,MAJPURX_,MAJRENTX,MAJR_NTX,MAJINSTX,MAJI_STX,MJAPPL1,MJAPPL1_,MJAPPL2,MJAPPL2_,MJAPPL3,MJAPPL3_,MJAPPL4,MJAPPL4_,MJAPPL5,MJAPPL5_,MJAPPL6,MJAPPL6_,MJAPPL7,MJAPPL7_,MJAPPL8,MJAPPL8_,MJAPPL9,MJAPPL9_
20202,04328142,1,0,2,195,D,1,D,02,D,1045,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04328182,1,0,1,195,D,1,D,03,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04329952,1,0,1,140,D,1,D,02,D,957,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04330702,1,0,1,120,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04330852,1,0,1,120,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04331132,1,0,1,140,D,1,D,04,D,1075,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04331132,2,0,1,120,D,1,D,04,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04341492,1,0,1,120,D,1,D,05,D,400,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04341522,1,0,1,195,D,1,D,05,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04342372,1,0,1,195,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04342632,1,0,1,140,D,1,D,05,D,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04343442,1,0,2,120,D,1,D,03,D,428,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04343912,1,0,1,170,D,1,D,05,D,490,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04344162,1,0,1,220,D,1,D,05,D,,H,,A,,A,100,D,140,D,160,D,120,D,,A,,A,,A,,A,,A
20202,04344162,1,1,1,100,D,1,D,05,D,1000,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04344162,1,2,1,140,D,1,D,05,D,450,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04344162,1,3,1,160,D,1,D,05,D,1306,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04344162,1,4,1,120,D,1,D,05,D,244,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04344493,1,0,1,140,D,3,D,05,D,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04344502,1,0,1,180,D,1,D,04,D,215,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04344593,1,0,1,120,D,1,D,03,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04344692,1,0,1,120,D,1,D,04,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04344762,1,0,1,160,D,1,D,03,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04344952,1,0,1,120,D,1,D,03,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04345692,1,0,1,160,D,1,D,05,D,585,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04345852,1,0,1,195,D,1,D,04,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04346312,1,0,1,140,D,1,D,05,D,400,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04346722,1,0,1,120,D,1,D,05,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04347042,1,0,1,140,D,1,D,05,D,2600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04347602,1,0,1,160,D,1,D,04,D,350,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04347822,1,0,1,140,D,1,D,03,D,963,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04348712,1,0,1,195,D,1,D,03,D,540,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04348922,1,0,1,160,D,1,D,04,D,784,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04349004,1,0,1,195,D,1,D,03,D,1069,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04349004,2,0,1,120,D,1,D,03,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04350072,1,0,1,120,D,1,D,05,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04350522,1,0,2,140,D,1,D,03,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04350832,1,0,1,120,D,1,D,03,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04378041,1,0,1,195,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04378171,1,0,1,220,D,1,D,03,D,,H,,A,,A,120,D,100,D,,A,,A,,A,,A,,A,,A,,A
20202,04378171,1,1,1,120,D,1,D,03,D,255,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04378171,1,2,1,100,D,1,D,03,D,1028,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04378171,2,0,1,140,D,1,D,02,D,1174,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04378381,1,0,1,120,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04379161,1,0,1,195,D,1,D,01,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04380051,1,0,1,120,D,1,D,03,D,68,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04380321,1,0,1,195,D,1,D,02,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04380601,1,0,1,140,D,1,D,01,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04380601,2,0,1,100,D,1,D,01,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04380801,1,0,1,160,D,1,D,03,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04381031,1,0,1,140,D,1,D,01,D,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04381031,2,0,1,195,D,1,D,01,D,3100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04381783,1,0,1,120,D,2,D,,A,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04381971,1,0,1,140,D,1,D,01,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04382071,1,0,1,195,D,1,D,02,D,400,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04382191,1,0,1,120,D,1,D,02,D,205,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04382411,1,0,1,195,D,1,D,03,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04382421,1,0,1,100,D,1,D,02,D,525,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04382481,1,0,1,195,D,1,D,02,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04382701,1,0,1,100,D,1,D,01,D,425,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04382711,1,0,1,195,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04382871,1,0,1,140,D,1,D,01,D,1200,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04382954,1,0,1,140,D,1,D,03,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04383071,1,0,1,120,D,1,D,02,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04383121,1,0,1,195,D,1,D,01,D,569,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04383121,2,0,1,195,D,1,D,03,D,540,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04383941,1,0,1,140,D,1,D,02,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04385163,1,0,1,120,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04385731,1,0,1,120,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04386481,1,0,1,100,D,1,D,01,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04387051,1,0,1,120,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04387051,2,0,1,195,D,1,D,03,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04387671,1,0,1,195,D,1,D,02,D,602,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04387814,1,0,1,195,D,1,D,03,D,536,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04388161,1,0,1,195,D,1,D,01,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04388361,1,0,1,140,D,1,D,03,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04389003,1,0,1,120,D,1,D,01,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04389003,2,0,1,195,D,1,D,01,D,657,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04389861,1,0,1,195,D,1,D,02,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04390401,1,0,1,195,D,1,D,02,D,530,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04390401,2,0,1,100,D,1,D,01,D,390,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04390711,1,0,1,160,D,1,D,02,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04391481,1,0,1,140,D,1,D,03,D,874,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04391731,1,0,1,100,D,1,D,01,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04391731,2,0,1,140,D,1,D,01,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04391731,3,0,1,195,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04391731,4,0,1,195,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04391891,1,0,1,140,D,1,D,03,D,349,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04391941,1,0,1,210,D,1,D,03,D,157,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04391941,2,0,1,195,D,1,D,02,D,1571,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04392431,1,0,1,140,D,1,D,02,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04392971,1,0,1,140,D,1,D,03,D,289,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04393031,1,0,1,140,D,1,D,02,D,128,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04394143,1,0,1,195,D,1,D,02,D,1300,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04394851,1,0,1,140,D,1,D,04,D,185,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04395351,1,0,1,120,D,1,D,03,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04395631,1,0,1,195,D,1,D,03,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04395911,1,0,1,195,D,1,D,03,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04396511,1,0,1,100,D,1,D,02,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04397031,1,0,1,120,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04397251,1,0,1,195,D,1,D,02,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04398194,1,0,1,195,D,1,D,03,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04398311,1,0,1,180,D,1,D,04,D,185,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04398581,1,0,1,160,D,1,D,03,D,696,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04399011,1,0,1,195,D,1,D,03,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04399281,1,0,1,140,D,1,D,03,D,1070,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04399461,1,0,1,195,D,1,D,03,D,2500,D,,A,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04400171,1,0,1,120,D,1,D,04,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04400343,1,0,1,140,D,1,D,02,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04400941,1,0,1,160,D,1,D,02,D,870,D,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04401611,1,0,1,195,D,1,D,02,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04402091,1,0,1,180,D,1,D,03,D,132,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04402161,1,0,1,120,D,1,D,04,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04402261,1,0,1,195,D,1,D,04,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04403613,1,0,1,120,D,1,D,03,D,258,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04403851,1,0,1,195,D,1,D,04,D,275,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04404292,1,0,1,195,D,1,D,04,D,756,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04404921,1,0,1,120,D,1,D,04,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04405001,1,0,1,180,D,1,D,04,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04405381,1,0,1,100,D,1,D,04,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04405973,1,0,1,120,D,1,D,02,D,124,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04406313,1,0,1,195,D,1,D,04,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04406601,1,0,1,140,D,1,D,05,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04406802,1,0,1,120,D,1,D,04,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04407041,1,0,1,195,D,1,D,04,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04407101,1,0,1,120,D,1,D,04,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04407251,1,0,1,160,D,1,D,05,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04407431,1,0,1,140,D,1,D,05,D,1472,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04407441,1,0,1,140,D,1,D,03,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04408161,1,0,1,140,D,1,D,05,D,624,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04408941,1,0,1,195,D,1,D,04,D,1895,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04409591,1,0,1,195,D,1,D,03,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04409841,1,0,1,160,D,1,D,05,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04409961,1,0,1,210,D,1,D,05,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04410091,1,0,1,140,D,1,D,05,D,3800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04410371,1,0,1,100,D,1,D,05,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04410621,1,0,1,195,D,1,D,05,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04410751,1,0,1,140,D,1,D,05,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04410941,1,0,1,120,D,1,D,03,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04410991,1,0,1,140,D,1,D,05,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04411351,1,0,1,195,D,1,D,05,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04412014,1,0,1,120,D,1,D,03,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04412701,1,0,1,220,D,1,D,04,D,,H,,A,,A,170,D,195,D,180,D,160,D,,A,,A,,A,,A,,A
20202,04412701,1,1,1,195,D,1,D,04,D,266,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04412701,1,2,1,180,D,1,D,04,D,34,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04412763,1,0,1,100,D,1,D,05,D,540,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04412823,1,0,1,195,D,1,D,04,D,475,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04413661,1,0,1,160,D,1,D,04,D,540,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04413724,1,0,1,180,D,1,D,03,D,139,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04413941,1,0,1,140,D,1,D,05,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04414974,1,0,1,120,D,1,D,03,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04414981,1,0,1,120,D,1,D,03,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04415303,1,0,1,160,D,1,D,04,D,374,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04415941,1,0,1,100,D,1,D,05,D,864,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04416311,1,0,1,210,D,1,D,03,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04416611,1,0,1,195,D,1,D,04,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04416801,1,0,1,100,D,1,D,03,D,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04416801,2,0,1,195,D,1,D,04,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04417931,1,0,1,160,D,1,D,04,D,1020,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04418261,1,0,1,220,D,1,D,03,D,,H,,A,,H,100,D,170,D,120,D,,A,,A,,A,,A,,A,,A
20202,04418261,1,1,1,100,D,1,D,03,D,2173,E,,A,159,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04418261,1,2,1,120,D,1,D,03,D,827,E,,A,125,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04418481,1,0,1,120,D,1,D,04,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04418642,1,0,1,195,D,1,D,05,D,865,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04419341,1,0,1,140,D,1,D,04,D,1200,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04419351,1,0,1,195,D,1,D,04,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04419412,1,0,1,100,D,1,D,04,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20202,04419742,1,0,1,120,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04267384,1,0,1,195,D,1,D,04,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04268724,1,0,2,140,D,1,D,04,D,172,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04269144,1,0,1,120,D,3,D,06,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04269174,1,0,1,120,D,1,D,04,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04270384,1,0,1,140,D,1,D,05,D,1732,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04270954,1,0,1,120,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04270964,1,0,1,140,D,1,D,06,D,1250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04271294,1,0,1,140,D,1,D,05,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04271854,1,0,1,160,D,1,D,06,D,1051,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04271964,1,0,1,120,D,1,D,04,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04272204,1,0,1,195,D,1,D,06,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04272764,1,0,1,220,D,1,D,05,D,,H,,A,,H,195,D,140,D,,A,,A,,A,,A,,A,,A,,A
20203,04272764,1,1,1,195,D,1,D,05,D,928,E,,A,25,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04272764,1,2,1,140,D,1,D,05,D,1072,E,,A,25,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04273134,1,0,1,140,D,3,D,05,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04273144,1,0,1,100,D,1,D,05,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04273314,1,0,1,120,D,1,D,04,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04273884,1,0,1,195,D,1,D,06,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04274014,1,0,1,160,D,1,D,06,D,475,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04275004,1,0,1,100,D,1,D,04,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04275444,1,0,1,195,D,1,D,06,D,660,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04275984,1,0,2,140,D,1,D,04,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04278414,1,0,1,140,D,1,D,07,D,1800,D,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04278434,1,0,1,140,D,1,D,07,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04278514,1,0,2,140,D,1,D,05,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04278724,1,0,1,120,D,1,D,05,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04278724,2,0,1,100,D,1,D,05,D,775,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04278724,3,0,1,140,D,1,D,05,D,2137,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04278724,4,0,1,160,D,1,D,05,D,481,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04278734,1,0,1,120,D,1,D,07,D,31,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04278784,1,0,1,140,D,1,D,07,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04278864,1,0,1,140,D,1,D,06,D,620,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04278864,2,0,1,160,D,1,D,05,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04279074,1,0,1,120,D,1,D,06,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04279684,1,0,1,195,D,1,D,06,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04279694,1,0,1,140,D,3,D,07,D,2100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04279794,1,0,1,195,D,1,D,05,D,744,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04279864,1,0,1,195,D,1,D,05,D,645,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04280214,1,0,1,160,D,1,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04280664,1,0,2,180,D,1,D,05,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04280804,1,0,1,120,D,1,D,06,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04280904,1,0,1,195,D,1,D,06,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04281454,1,0,1,180,D,1,D,07,D,120,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04281914,1,0,1,100,D,1,D,06,D,595,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04282644,1,0,1,195,D,1,D,07,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04282714,1,0,1,120,D,1,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04283754,1,0,1,140,D,1,D,06,D,3583,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04283854,1,0,1,160,D,1,D,07,D,908,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04284334,1,0,1,120,D,1,D,05,D,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04284584,1,0,1,160,D,1,D,06,D,1049,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04285204,1,0,1,120,D,1,D,06,D,122,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
