QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,FURNPURY,FURN_URY,FURNMO,FURNMO_,FURNGFTC,FURN_FTC,FURNPURX,FURN_URX,FRNPRY1,FRNPRY1_,FRNPRY2,FRNPRY2_,FRNPRY3,FRNPRY3_,FRNPRY4,FRNPRY4_,FRNPRY5,FRNPRY5_,FRNPRY6,FRNPRY6_,FRNPRY7,FRNPRY7_,FRNPRY8,FRNPRY8_,FRNPRY9,FRNPRY9_
20204,04463792,6,1,1,200,D,09,D,1,D,63,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04463792,6,2,1,206,D,09,D,1,D,27,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04463892,1,0,1,171,D,09,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464052,4,0,1,201,D,10,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464202,8,0,1,160,D,10,D,1,D,,H,101,D,106,D,102,D,,A,,A,,A,,A,,A,,A
20204,04464202,8,1,1,100,D,10,D,1,D,3562,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464202,8,2,1,101,D,10,D,1,D,685,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464202,8,3,1,102,D,10,D,1,D,548,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464202,8,4,1,107,D,10,D,1,D,548,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464222,5,0,1,150,D,08,D,1,D,322,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464232,8,0,1,196,D,10,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464232,9,0,1,199,D,10,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464232,10,0,1,199,D,09,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464232,11,0,1,199,D,10,D,1,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464232,12,0,1,181,D,09,D,1,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464232,13,0,1,200,D,08,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464232,14,0,1,201,D,08,D,1,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464232,15,0,1,206,D,09,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464332,6,0,1,201,D,09,D,2,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464382,14,0,1,180,D,10,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464392,2,0,1,214,D,09,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464402,7,0,1,101,D,10,D,1,D,290,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464402,8,0,1,201,D,10,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464492,8,0,1,101,D,10,D,2,D,318,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464492,9,0,1,173,D,10,D,1,D,56,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464492,10,0,1,196,D,09,D,1,D,122,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464522,6,0,1,201,D,10,D,1,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464532,10,0,1,141,D,09,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464532,11,0,1,173,D,10,D,1,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464532,12,0,1,201,D,09,D,1,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464562,13,0,1,107,D,09,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464562,14,0,1,171,D,09,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464562,15,0,1,205,D,10,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464562,16,0,1,212,D,10,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464602,8,0,1,181,D,09,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464682,7,0,1,215,D,09,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464772,8,0,2,171,D,08,D,1,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464802,7,0,1,180,D,09,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464802,8,0,1,205,D,09,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464902,7,0,1,212,D,09,D,1,D,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04464972,3,0,1,196,D,08,D,1,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465022,11,0,1,107,D,10,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465022,12,0,1,141,D,10,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465022,13,0,1,173,D,10,D,1,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465022,14,0,2,121,D,08,D,1,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465022,15,0,2,140,D,08,D,1,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465022,16,0,2,171,D,08,D,1,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465022,17,0,2,173,D,08,D,1,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465022,18,0,2,180,D,08,D,1,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465022,19,0,2,200,D,08,D,1,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465072,3,0,1,199,D,09,D,1,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465072,4,0,1,201,D,10,D,1,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465082,8,0,1,173,D,09,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465202,11,0,1,196,D,09,D,1,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465202,12,0,1,200,D,08,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465202,13,0,1,201,D,09,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465202,14,0,1,206,D,08,D,1,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465202,15,0,1,205,D,09,D,1,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465202,16,0,2,206,D,08,D,1,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465352,6,0,1,900,D,08,D,1,D,,H,131,D,200,D,201,D,900,D,130,D,,A,,A,,A,,A
20204,04465352,6,1,1,130,D,08,D,1,D,154,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465352,6,2,1,131,D,08,D,1,D,22,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465352,6,3,1,141,D,08,D,1,D,185,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465352,6,4,1,171,D,08,D,1,D,25,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465352,6,5,1,173,D,08,D,1,D,37,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465352,6,6,1,180,D,08,D,1,D,30,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465352,6,7,1,196,D,08,D,1,D,26,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465352,6,8,1,199,D,08,D,1,D,19,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465352,6,9,1,200,D,08,D,1,D,37,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465352,6,10,1,201,D,08,D,1,D,24,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465352,6,11,1,205,D,08,D,1,D,27,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465352,6,12,1,212,D,08,D,1,D,33,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465352,6,13,1,215,D,08,D,1,D,61,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465362,13,0,1,121,D,09,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465362,14,0,1,106,D,08,D,1,D,,H,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465362,14,1,1,102,D,08,D,1,D,44,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465362,14,2,1,107,D,08,D,1,D,56,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465362,15,0,1,200,D,09,D,1,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465442,1,0,1,212,D,10,D,1,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465522,22,0,1,107,D,09,D,1,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465522,23,0,1,107,D,09,D,1,D,475,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465522,24,0,1,171,D,10,D,1,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465522,25,0,1,200,D,09,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465542,13,0,1,107,D,10,D,1,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465542,14,0,1,173,D,10,D,1,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465542,15,0,1,173,D,10,D,1,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465542,16,0,1,181,D,10,D,1,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465542,17,0,1,192,D,10,D,1,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465542,18,0,1,200,D,09,D,1,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465542,19,0,1,212,D,10,D,1,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465652,1,0,1,100,D,10,D,1,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465822,22,0,1,173,D,10,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465822,23,0,1,181,D,10,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465822,24,0,1,199,D,10,D,1,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04465822,25,0,1,201,D,10,D,1,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466052,11,0,1,200,D,08,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466052,12,0,1,201,D,10,D,1,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466212,9,0,1,120,D,09,D,1,D,232,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466212,10,0,1,180,D,09,D,1,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466322,11,0,1,171,D,09,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466342,6,0,1,110,D,10,D,1,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466342,7,0,1,120,D,08,D,1,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466342,8,0,1,121,D,09,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466342,9,0,1,196,D,09,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466392,6,0,1,141,D,08,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466392,7,0,1,196,D,08,D,1,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466392,8,0,1,196,D,08,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466392,9,0,1,199,D,08,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466392,10,0,1,201,D,08,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466392,11,0,1,200,D,08,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466392,12,0,1,214,D,09,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466392,13,0,1,212,D,09,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466402,1,0,1,199,D,10,D,1,D,192,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466402,2,0,1,212,D,09,D,1,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466472,2,0,1,100,D,09,D,1,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466472,3,0,1,201,D,09,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466502,7,0,2,201,D,08,D,1,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466542,2,0,1,900,D,08,D,1,D,,H,900,D,107,D,,A,,A,,A,,A,,A,,A,,A
20204,04466542,2,1,1,107,D,08,D,1,D,25,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466542,2,2,1,199,D,08,D,1,D,9,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466542,2,3,1,201,D,08,D,1,D,6,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466542,3,0,1,900,D,10,D,1,D,,H,900,D,150,D,,A,,A,,A,,A,,A,,A,,A
20204,04466542,3,1,1,150,D,10,D,1,D,108,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466542,3,2,1,173,D,10,D,1,D,46,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466542,3,3,1,180,D,10,D,1,D,46,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466612,11,0,1,205,D,10,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466624,6,0,1,120,D,10,D,1,D,3650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466624,7,0,1,180,D,10,D,1,D,680,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466624,8,0,1,199,D,09,D,1,D,245,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466624,9,0,1,900,D,08,D,1,D,,H,201,D,206,D,205,D,212,D,214,D,215,D,900,D,200,D,,A
20204,04466624,9,1,1,121,D,08,D,1,D,137,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466624,9,2,1,140,D,08,D,1,D,143,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466624,9,3,1,171,D,08,D,1,D,48,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466624,9,4,1,180,D,08,D,1,D,22,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466624,9,5,1,181,D,08,D,1,D,68,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466624,9,6,1,200,D,08,D,1,D,48,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466624,9,7,1,201,D,08,D,1,D,18,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466624,9,8,1,205,D,08,D,1,D,29,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466624,9,9,1,206,D,08,D,1,D,12,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466624,9,10,1,212,D,08,D,1,D,57,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466624,9,11,1,214,D,08,D,1,D,24,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466624,9,12,1,215,D,08,D,1,D,194,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466652,7,0,1,200,D,09,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466722,10,0,1,204,D,09,D,1,D,,H,200,D,201,D,,A,,A,,A,,A,,A,,A,,A
20204,04466722,10,1,1,200,D,09,D,1,D,51,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466722,10,2,1,201,D,09,D,1,D,29,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466722,11,0,1,205,D,10,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466792,5,0,1,173,D,08,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466792,6,0,1,173,D,09,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466792,7,0,1,173,D,10,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466872,7,0,2,130,D,08,D,1,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04466894,3,0,1,212,D,09,D,1,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467014,14,0,1,110,D,09,D,1,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467014,15,0,1,130,D,10,D,1,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467014,16,0,1,131,D,10,D,1,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467014,17,0,1,131,D,10,D,1,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467014,18,0,1,171,D,10,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467014,19,0,1,171,D,10,D,1,D,375,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467014,20,0,1,212,D,10,D,1,D,210,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467014,21,0,1,214,D,09,D,1,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467352,7,0,1,173,D,10,D,1,D,161,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467382,7,0,1,160,D,09,D,1,D,,H,150,D,107,D,,A,,A,,A,,A,,A,,A,,A
20204,04467382,7,1,1,150,D,09,D,1,D,204,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467382,7,2,1,107,D,09,D,1,D,233,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467382,8,0,1,200,D,10,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467432,2,0,1,101,D,10,D,1,D,197,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467432,3,0,1,214,D,09,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467512,20,0,1,121,D,10,D,1,D,142,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467512,21,0,1,150,D,09,D,1,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467512,22,0,1,196,D,09,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467512,23,0,1,200,D,10,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467552,5,0,1,141,D,10,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467552,6,0,1,199,D,08,D,1,D,106,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467552,7,0,1,199,D,09,D,1,D,106,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467552,8,0,1,199,D,10,D,1,D,106,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467552,9,0,1,214,D,10,D,1,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467792,10,0,1,200,D,09,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467792,11,0,1,212,D,10,D,1,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467912,20,0,1,107,D,08,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467912,21,0,1,173,D,09,D,1,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467912,22,0,1,192,D,09,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467912,23,0,1,192,D,09,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04467912,24,0,2,102,D,08,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04468082,1,0,1,120,D,10,D,1,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04468092,7,0,1,212,D,08,D,1,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04468352,2,0,1,160,D,08,D,1,D,,H,106,D,121,D,,A,,A,,A,,A,,A,,A,,A
20204,04468352,2,1,1,100,D,08,D,1,D,2964,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04468352,2,2,1,101,D,08,D,1,D,1432,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04468352,2,3,1,102,D,08,D,1,D,1482,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04468352,2,4,1,107,D,08,D,1,D,640,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04468352,2,5,1,121,D,08,D,1,D,1482,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04468412,6,0,1,150,D,08,D,1,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04468412,7,0,1,200,D,09,D,1,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04468412,8,0,1,201,D,09,D,1,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04468512,14,0,1,205,D,10,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04468542,6,0,1,173,D,09,D,1,D,116,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04468542,7,0,1,173,D,10,D,1,D,147,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04468572,2,0,1,100,D,09,D,1,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04468602,8,0,1,110,D,09,D,1,D,1325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04468602,9,0,1,200,D,10,D,1,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04468632,6,0,1,106,D,10,D,1,D,,H,107,D,100,D,,A,,A,,A,,A,,A,,A,,A
20204,04468632,6,1,1,107,D,10,D,1,D,344,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04468632,6,2,1,100,D,10,D,1,D,1656,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04468632,7,0,1,212,D,10,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04468693,7,0,1,120,D,10,D,1,D,299,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04468693,8,0,1,180,D,10,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04468702,5,0,1,120,D,09,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04468702,6,0,1,199,D,09,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04468752,13,0,1,173,D,10,D,1,D,321,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04468852,14,0,1,110,D,10,D,1,D,158,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04468852,15,0,1,212,D,10,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469072,8,0,1,107,D,08,D,1,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469072,9,0,1,215,D,09,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469112,8,0,1,107,D,10,D,1,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469112,9,0,1,196,D,10,D,1,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469112,10,0,1,192,D,09,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469112,11,0,2,196,D,08,D,1,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469152,3,0,2,173,D,08,D,1,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469182,1,0,2,122,D,08,D,1,D,,H,121,D,120,D,,A,,A,,A,,A,,A,,A,,A
20204,04469182,1,1,2,121,D,08,D,1,D,352,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469182,1,2,2,120,D,08,D,1,D,848,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469182,2,0,2,200,D,08,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469182,3,0,2,205,D,08,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469192,9,0,1,107,D,08,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469192,10,0,1,141,D,10,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469192,11,0,1,173,D,08,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469192,12,0,1,173,D,09,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469192,13,0,1,212,D,08,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469192,14,0,1,205,D,09,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469192,15,0,1,214,D,10,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469222,4,0,1,140,D,10,D,1,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469462,3,0,1,102,D,08,D,1,D,247,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469462,4,0,1,106,D,08,D,1,D,,H,107,D,101,D,,A,,A,,A,,A,,A,,A,,A
20204,04469462,4,1,1,107,D,08,D,1,D,222,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469462,4,2,1,101,D,08,D,1,D,277,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469542,18,0,1,106,D,08,D,1,D,,H,107,D,100,D,,A,,A,,A,,A,,A,,A,,A
20204,04469542,18,1,1,107,D,08,D,1,D,107,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469542,18,2,1,100,D,08,D,1,D,693,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469542,19,0,1,200,D,10,D,1,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469542,20,0,1,212,D,08,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469772,5,0,1,121,D,10,D,1,D,286,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469772,6,0,1,220,D,09,D,1,D,,H,201,D,212,D,173,D,,A,,A,,A,,A,,A,,A
20204,04469772,6,1,1,201,D,09,D,1,D,60,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469772,6,2,1,212,D,09,D,1,D,79,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04469772,6,3,1,173,D,09,D,1,D,73,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
