QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,S17CODEA,S17C_DEA,S17GFTCA,S17G_TCA,SUBEXPX,SUBEXPX_,SUBMO,SUBMO_
20204,04380954,8,0,1,355,D,1,D,28,D,13,D
20204,04380964,22,0,1,150,D,1,D,256,D,08,D
20204,04381033,32,0,1,610,D,1,D,70,D,08,D
20204,04381033,33,0,1,610,D,1,D,100,D,09,D
20204,04381033,34,0,1,700,D,1,D,15,D,13,D
20204,04381033,35,0,1,355,D,1,D,10,D,13,D
20204,04381063,25,0,1,830,D,1,D,45,D,13,D
20204,04381063,26,0,1,150,D,1,D,57,D,07,D
20204,04381063,27,0,1,150,D,1,D,57,D,08,D
20204,04381063,28,0,1,150,D,1,D,57,D,09,D
20204,04381063,29,0,1,150,D,1,D,57,D,09,D
20204,04381203,29,0,1,830,D,1,D,40,D,13,D
20204,04381203,30,0,1,310,D,1,D,45,D,09,D
20204,04381283,20,0,1,330,D,1,D,6,D,13,D
20204,04381333,34,0,1,600,D,1,D,36,D,08,D
20204,04381333,35,0,1,600,D,1,D,48,D,09,D
20204,04381333,36,0,1,530,D,1,D,195,D,07,D
20204,04381333,37,0,1,210,D,1,D,25,D,07,D
20204,04381333,38,0,1,210,D,1,D,33,D,08,D
20204,04381333,39,0,1,210,D,1,D,28,D,08,D
20204,04381333,40,0,2,530,D,1,D,9,D,07,D
20204,04381413,13,0,1,150,D,1,D,75,D,07,D
20204,04381453,36,0,1,800,D,1,D,300,D,07,D
20204,04381453,37,0,1,210,D,1,D,65,D,09,D
20204,04381473,16,0,1,355,D,1,D,14,D,13,D
20204,04381483,31,0,1,355,D,1,D,16,D,13,D
20204,04381493,10,0,2,840,D,1,D,15,D,07,D
20204,04381533,11,0,1,830,D,1,D,167,D,13,D
20204,04381553,49,0,1,840,D,1,D,128,D,09,D
20204,04381553,50,0,1,210,D,1,D,50,D,13,D
20204,04381553,51,0,1,355,D,1,D,14,D,13,D
20204,04381553,52,0,1,355,D,1,D,10,D,13,D
20204,04381653,24,0,1,610,D,1,D,34,D,09,D
20204,04381673,16,0,1,840,D,1,D,45,D,09,D
20204,04381673,17,0,1,355,D,1,D,31,D,13,D
20204,04381673,18,0,1,370,D,1,D,120,D,09,D
20204,04381703,13,0,1,840,D,1,D,14,D,07,D
20204,04381703,14,0,1,355,D,1,D,11,D,13,D
20204,04381713,44,0,1,950,D,1,D,100,D,09,D
20204,04381713,45,0,1,950,D,1,D,100,D,08,D
20204,04381713,46,0,1,950,D,1,D,100,D,07,D
20204,04381863,18,0,1,840,D,1,D,45,D,07,D
20204,04381913,10,0,1,355,D,1,D,13,D,13,D
20204,04381933,31,0,1,355,D,1,D,10,F,13,D
20204,04381983,22,0,1,830,D,1,D,20,D,13,D
20204,04382033,27,0,1,830,D,1,D,26,D,13,D
20204,04382033,28,0,1,355,D,1,D,100,D,13,D
20204,04382063,23,0,1,150,D,1,D,13,D,07,D
20204,04382063,24,0,1,150,D,1,D,13,D,08,D
20204,04382063,25,0,1,150,D,1,D,13,D,09,D
20204,04382113,29,0,1,800,D,1,D,200,D,13,D
20204,04382113,30,0,1,355,D,1,D,14,D,13,D
20204,04382113,31,0,1,330,D,1,D,15,D,13,D
20204,04382193,50,0,1,830,D,1,D,45,D,13,D
20204,04382193,51,0,1,840,D,1,D,45,D,09,D
20204,04382193,52,0,1,210,D,1,D,98,D,09,D
20204,04382193,53,0,1,355,D,1,D,30,D,13,D
20204,04382193,54,0,1,355,D,1,D,13,D,13,D
20204,04382193,55,0,1,700,D,1,D,25,D,13,D
20204,04382243,12,0,1,210,D,1,D,10,D,13,D
20204,04382243,13,0,1,355,D,1,D,9,D,13,D
20204,04382273,26,0,1,210,D,1,D,10,D,13,D
20204,04382273,27,0,1,355,D,1,D,8,D,13,D
20204,04382273,28,0,1,355,D,1,D,50,D,13,D
20204,04382273,29,0,2,410,D,1,D,200,D,07,D
20204,04382293,23,0,1,840,D,1,D,45,D,09,D
20204,04382293,24,0,1,355,D,1,D,27,D,13,D
20204,04382423,68,0,1,830,D,1,D,40,D,07,D
20204,04382423,69,0,1,610,D,1,D,200,D,08,D
20204,04382423,70,0,1,150,D,1,D,10,D,07,D
20204,04382423,71,0,1,150,D,1,D,10,D,08,D
20204,04382423,72,0,1,150,D,1,D,10,D,09,D
20204,04382423,73,0,1,370,D,1,D,100,D,08,D
20204,04382423,74,0,1,370,D,1,D,100,D,09,D
20204,04382423,75,0,2,830,D,1,D,40,D,07,D
20204,04382423,76,0,2,150,D,1,D,10,D,07,D
20204,04382443,22,0,1,520,D,1,D,20,D,09,D
20204,04382453,35,0,1,840,D,1,D,14,D,07,D
20204,04382453,36,0,1,840,D,1,D,14,D,08,D
20204,04382453,37,0,1,840,D,1,D,14,D,09,D
20204,04382453,38,0,1,530,D,1,D,175,D,08,D
20204,04382453,39,0,1,210,D,1,D,10,D,13,D
20204,04382453,40,0,2,840,D,1,D,14,D,07,D
20204,04382483,42,0,1,700,D,1,D,23,F,13,D
20204,04382483,43,0,1,355,D,1,D,30,D,13,D
20204,04382593,16,0,1,150,D,1,D,24,D,07,D
20204,04382633,25,0,1,210,D,1,D,80,D,13,D
20204,04382633,26,0,1,330,D,1,D,12,D,13,D
20204,04382633,27,0,1,355,D,1,D,12,D,13,D
20204,04382633,28,0,1,355,D,1,D,13,D,13,D
20204,04382653,27,0,1,340,D,1,D,20,D,07,D
20204,04382653,28,0,1,340,D,1,D,20,D,08,D
20204,04382653,29,0,1,355,D,1,D,30,D,13,D
20204,04382703,31,0,1,150,D,1,D,52,D,09,D
20204,04382723,46,0,1,210,D,1,D,33,D,13,D
20204,04382723,47,0,1,355,D,1,D,12,D,13,D
20204,04382813,12,0,1,355,D,1,D,20,D,13,D
20204,04382843,27,0,1,355,D,1,D,13,D,13,D
20204,04382853,18,0,1,840,D,1,D,7,D,07,D
20204,04382853,19,0,1,840,D,1,D,7,D,08,D
20204,04382853,20,0,1,840,D,1,D,7,D,09,D
20204,04382853,21,0,1,160,D,1,D,5,D,07,D
20204,04382853,22,0,1,160,D,1,D,5,D,08,D
20204,04382853,23,0,1,160,D,1,D,5,D,09,D
20204,04382893,35,0,1,840,D,1,D,13,D,07,D
20204,04382893,36,0,1,840,D,1,D,13,D,08,D
20204,04382893,37,0,1,840,D,1,D,13,D,09,D
20204,04382893,38,0,1,700,D,1,D,25,D,13,D
20204,04382893,39,0,1,355,D,1,D,17,D,13,D
20204,04382973,31,0,1,610,D,1,D,115,D,08,D
20204,04382973,32,0,1,310,D,1,D,15,D,09,D
20204,04382973,33,0,2,600,D,1,D,800,D,07,D
20204,04383023,20,0,1,210,D,1,D,30,D,09,D
20204,04383023,21,0,1,330,D,1,D,15,D,13,D
20204,04383044,21,0,1,830,D,1,D,84,D,13,D
20204,04383044,22,0,1,355,D,1,D,17,D,13,D
20204,04383044,23,0,1,355,D,1,D,7,D,13,D
20204,04383063,18,0,1,355,D,1,D,13,D,13,D
20204,04383063,19,0,1,355,D,1,D,7,D,13,D
20204,04383103,14,0,1,830,D,1,D,60,D,13,D
20204,04383103,15,0,1,610,D,1,D,400,D,07,D
20204,04383143,15,0,1,355,D,1,D,13,D,13,D
20204,04383143,16,0,1,355,D,1,D,15,D,13,D
20204,04383223,31,0,1,160,D,1,D,5,D,08,D
20204,04383233,25,0,1,210,D,1,D,80,D,08,D
20204,04383463,21,0,1,355,D,1,D,13,D,13,D
20204,04383463,22,0,1,370,D,1,D,150,D,08,D
20204,04383543,14,0,1,840,D,1,D,13,D,07,D
20204,04383543,15,0,1,840,D,1,D,11,D,07,D
20204,04383563,8,0,1,210,D,1,D,14,D,09,D
20204,04383613,39,0,1,400,D,1,D,35,D,07,D
20204,04383643,15,0,1,800,D,1,D,125,F,13,D
20204,04383643,16,0,1,160,D,1,D,141,F,07,D
20204,04383663,16,0,1,150,D,1,D,15,D,07,D
20204,04383663,17,0,1,150,D,1,D,37,D,07,D
20204,04383663,18,0,1,150,D,1,D,37,D,08,D
20204,04383663,19,0,1,150,D,1,D,37,D,09,D
20204,04383713,33,0,1,830,D,1,D,160,F,13,D
20204,04383713,34,0,1,840,D,1,D,100,D,07,D
20204,04383713,35,0,1,210,D,1,D,300,D,13,D
20204,04383713,36,0,1,355,D,1,D,30,D,13,D
20204,04383713,37,0,1,410,D,1,D,20,D,07,D
20204,04383713,38,0,1,410,D,1,D,20,D,08,D
20204,04383713,39,0,1,410,D,1,D,20,D,09,D
20204,04383713,601,0,1,830,E,1,E,25,E,13,E
20204,04383713,602,0,1,830,E,1,E,25,E,13,E
20204,04383743,44,0,1,610,D,1,D,133,D,07,D
20204,04383743,45,0,1,610,D,1,D,133,D,08,D
20204,04383743,46,0,1,610,D,1,D,133,D,09,D
20204,04383743,47,0,1,160,D,1,D,25,D,07,D
20204,04383743,48,0,1,160,D,1,D,25,D,08,D
20204,04383743,49,0,1,160,D,1,D,25,D,09,D
20204,04383743,50,0,1,700,D,1,D,13,D,13,D
20204,04383743,51,0,1,330,D,1,D,99,D,07,D
20204,04383743,52,0,1,355,D,1,D,18,D,13,D
20204,04383743,53,0,2,610,D,1,D,245,D,07,D
20204,04383773,23,0,1,160,D,1,D,15,D,07,D
20204,04383833,12,0,1,330,D,1,D,20,D,13,D
20204,04383833,13,0,1,355,D,1,D,20,D,13,D
20204,04383873,30,0,1,150,D,1,D,29,D,07,D
20204,04383943,26,0,1,210,D,1,D,20,D,09,D
20204,04384024,29,0,1,700,D,1,D,15,D,13,D
20204,04384024,30,0,1,355,D,1,D,8,D,13,D
20204,04384113,16,0,1,355,D,1,D,15,D,13,D
20204,04384133,15,0,1,840,D,1,D,70,D,09,D
20204,04384153,26,0,1,700,D,1,D,15,D,13,D
20204,04384243,15,0,1,600,D,1,D,69,D,09,D
20204,04384243,16,0,1,355,D,1,D,10,D,13,D
20204,04384253,12,0,1,355,D,1,D,14,D,13,D
20204,04384273,12,0,1,410,D,1,D,9,D,07,D
20204,04384273,13,0,1,410,D,1,D,9,D,08,D
20204,04384273,14,0,1,410,D,1,D,9,D,09,D
20204,04384373,24,0,1,840,D,1,D,16,D,08,D
20204,04384373,25,0,1,840,D,1,D,16,D,09,D
20204,04384373,26,0,2,840,D,1,D,16,D,07,D
20204,04384383,15,0,1,355,D,1,D,16,D,13,D
20204,04384433,43,0,1,310,D,1,D,8,D,09,D
20204,04384433,44,0,2,340,D,1,D,20,D,07,D
20204,04384563,19,0,1,840,D,1,D,120,D,08,D
20204,04384563,20,0,1,355,D,1,D,4,D,13,D
20204,04384563,21,0,1,355,D,1,D,10,D,13,D
20204,04384723,24,0,1,830,D,1,D,200,D,13,D
20204,04384723,25,0,1,355,D,1,D,9,D,13,D
20204,04384743,21,0,1,830,D,1,D,50,D,07,D
20204,04384743,22,0,1,610,D,1,D,100,D,08,D
20204,04384743,23,0,1,610,D,1,D,100,D,09,D
20204,04384743,24,0,1,210,D,1,D,40,D,07,D
20204,04384743,25,0,1,210,D,1,D,40,D,08,D
20204,04384773,41,0,1,150,D,1,D,12,D,07,D
20204,04384773,42,0,1,150,D,1,D,12,D,08,D
20204,04384773,43,0,1,150,D,1,D,12,D,09,D
20204,04384773,44,0,1,150,D,1,D,12,D,07,D
20204,04384773,45,0,1,150,D,1,D,12,D,08,D
20204,04384773,46,0,1,150,D,1,D,12,D,09,D
20204,04384853,36,0,1,830,D,1,D,250,D,13,D
20204,04384903,36,0,1,800,D,1,D,11,D,13,D
20204,04384903,37,0,1,355,D,1,D,16,D,13,D
20204,04384943,34,0,1,210,D,1,D,14,D,13,D
20204,04384943,35,0,1,330,D,1,D,12,D,13,D
20204,04384943,36,0,1,355,D,1,D,12,D,13,D
20204,04384943,37,0,1,355,D,1,D,12,D,13,D
20204,04384943,38,0,2,840,D,1,D,10,D,07,D
20204,04384994,18,0,1,210,D,1,D,50,D,07,D
20204,04384994,19,0,1,210,D,1,D,50,D,08,D
20204,04385004,16,0,1,700,D,1,D,30,D,07,D
20204,04385033,16,0,1,210,D,1,D,30,D,13,D
20204,04385033,17,0,1,355,D,1,D,10,D,13,D
20204,04385033,18,0,1,330,D,1,D,10,D,13,D
20204,04385133,44,0,1,210,D,1,D,15,D,08,D
20204,04385133,45,0,1,355,D,1,D,15,D,13,D
20204,04385153,19,0,1,210,D,1,D,40,D,09,D
20204,04385153,20,0,1,330,D,1,D,16,D,13,D
20204,04385153,21,0,1,355,D,1,D,65,D,13,D
20204,04385193,40,0,1,355,D,1,D,14,D,13,D
20204,04385213,28,0,1,150,D,1,D,10,D,07,D
20204,04385213,29,0,1,150,D,1,D,10,D,08,D
20204,04385213,30,0,1,150,D,1,D,10,D,09,D
20204,04385213,31,0,1,355,D,1,D,8,D,13,D
20204,04385213,32,0,1,355,D,1,D,12,D,13,D
20204,04385273,31,0,1,840,D,1,D,13,D,07,D
20204,04385273,32,0,1,840,D,1,D,13,D,08,D
20204,04385273,33,0,1,840,D,1,D,13,D,09,D
20204,04385273,34,0,1,355,D,1,D,35,D,13,D
20204,04385343,46,0,1,830,D,1,D,260,D,09,D
20204,04385343,47,0,1,840,D,1,D,60,D,09,D
20204,04385343,48,0,1,600,D,1,D,21,D,08,D
20204,04385343,49,0,1,600,D,1,D,49,D,09,D
20204,04385393,37,0,1,830,D,1,D,60,D,13,D
20204,04385393,38,0,2,150,D,1,D,10,D,07,D
20204,04385653,25,0,1,840,D,1,D,10,D,07,D
20204,04385653,26,0,1,840,D,1,D,10,D,08,D
20204,04385653,27,0,1,840,D,1,D,10,D,09,D
20204,04385703,31,0,1,700,D,1,D,13,D,13,D
20204,04385733,25,0,1,840,D,1,D,60,D,08,D
20204,04385763,22,0,1,355,D,1,D,14,D,13,D
20204,04385763,23,0,1,355,D,1,D,12,D,13,D
20204,04385763,24,0,1,370,D,1,D,80,D,09,D
20204,04385773,18,0,1,840,D,1,D,55,D,07,D
20204,04385843,38,0,1,830,D,1,D,30,D,13,D
20204,04385843,39,0,1,370,D,1,D,50,D,08,D
20204,04385843,40,0,2,840,D,1,D,60,D,07,D
20204,04385853,13,0,1,840,D,1,D,15,D,07,D
20204,04385853,14,0,1,840,D,1,D,15,D,08,D
20204,04385853,15,0,1,840,D,1,D,15,D,09,D
20204,04385883,12,0,2,840,D,1,D,13,D,07,D
20204,04385883,13,0,2,410,D,1,D,9,D,07,D
20204,04385883,14,0,2,410,D,1,D,6,D,07,D
20204,04385993,30,0,1,840,D,1,D,13,D,07,D
20204,04385993,31,0,1,840,D,1,D,13,D,08,D
20204,04385993,32,0,1,840,D,1,D,13,D,09,D
20204,04385993,33,0,1,330,D,1,D,10,D,13,D
20204,04385993,34,0,1,355,D,1,D,78,D,13,D
20204,04385993,35,0,1,355,D,1,D,8,D,13,D
20204,04385993,36,0,1,355,D,1,D,15,D,13,D
20204,04386013,31,0,1,800,D,1,D,240,D,08,D
20204,04386013,32,0,1,800,D,1,D,240,D,09,D
20204,04386013,33,0,1,150,D,1,D,13,D,08,D
20204,04386013,34,0,1,150,D,1,D,13,D,09,D
20204,04386013,35,0,1,355,D,1,D,59,D,13,D
20204,04386013,36,0,2,800,D,1,D,150,D,07,D
20204,04386013,37,0,2,150,D,1,D,13,D,07,D
20204,04386093,50,0,1,410,D,1,D,20,D,07,D
20204,04386093,51,0,1,410,D,1,D,20,D,08,D
20204,04386093,52,0,1,410,D,1,D,20,D,09,D
20204,04386093,53,0,2,840,D,1,D,120,D,07,D
20204,04386093,54,0,2,160,D,1,D,20,D,07,D
20204,04386123,16,0,1,355,D,1,D,20,D,13,D
20204,04386193,21,0,1,810,D,1,D,63,D,09,D
20204,04386193,22,0,1,355,D,1,D,14,D,13,D
20204,04386193,23,0,1,355,D,1,D,37,D,09,D
20204,04386233,16,0,1,830,D,1,D,10,D,13,D
20204,04386243,22,0,1,150,D,1,D,4,D,07,D
20204,04386243,23,0,1,210,D,1,D,14,D,07,D
20204,04386243,24,0,1,330,D,1,D,10,D,13,D
20204,04386243,25,0,1,355,D,1,D,35,D,13,D
20204,04386243,26,0,1,355,D,1,D,23,D,08,D
20204,04386243,27,0,1,370,D,1,D,40,D,08,D
20204,04386243,28,0,1,410,D,1,D,6,D,07,D
20204,04386243,29,0,1,410,D,1,D,6,D,08,D
20204,04386243,30,0,1,410,D,1,D,6,D,09,D
20204,04386243,31,0,2,370,D,1,D,10,D,07,D
20204,04386413,39,0,1,610,D,1,D,92,D,07,D
20204,04386413,40,0,1,610,D,1,D,46,D,09,D
20204,04386413,41,0,1,150,D,1,D,30,D,07,D
20204,04386413,42,0,1,150,D,1,D,30,D,08,D
20204,04386413,43,0,1,150,D,1,D,30,D,09,D
20204,04386513,40,0,1,150,D,1,D,40,D,07,D
20204,04386513,41,0,1,150,D,1,D,40,D,08,D
20204,04386513,42,0,1,150,D,1,D,40,D,09,D
20204,04386513,43,0,1,355,D,1,D,10,D,13,D
20204,04386513,44,0,1,410,D,1,D,25,D,08,D
20204,04386513,45,0,1,410,D,1,D,25,D,09,D
20204,04386513,46,0,2,410,D,1,D,25,D,07,D
20204,04386583,40,0,1,810,D,1,D,50,D,07,D
20204,04386583,41,0,1,150,D,1,D,45,D,09,D
20204,04386603,28,0,1,700,D,1,D,26,D,09,D
20204,04386773,42,0,1,830,D,2,D,10,D,13,D
20204,04386803,23,0,1,830,D,1,D,50,D,13,D
20204,04386803,24,0,1,800,D,1,D,125,D,13,D
20204,04386803,25,0,1,820,D,1,D,90,D,07,D
20204,04386803,26,0,1,930,D,1,D,20,D,13,D
20204,04386813,30,0,1,840,D,1,D,120,D,09,D
20204,04386813,31,0,1,355,D,1,D,13,D,13,D
20204,04386874,84,0,1,800,D,1,D,135,D,07,D
20204,04386874,85,0,1,800,D,1,D,285,D,08,D
20204,04386874,86,0,1,800,D,1,D,65,D,07,D
20204,04386874,87,0,1,800,D,1,D,108,D,08,D
20204,04386874,88,0,1,800,D,1,D,54,D,07,D
20204,04386874,89,0,1,800,D,1,D,65,D,09,D
20204,04386874,90,0,1,800,D,1,D,35,D,09,D
20204,04386874,91,0,1,830,D,1,D,65,D,13,D
20204,04386874,92,0,1,610,D,1,D,800,D,09,D
20204,04386874,93,0,1,610,D,1,D,500,D,09,D
20204,04386874,94,0,1,840,D,1,D,13,D,08,D
20204,04386874,95,0,1,840,D,1,D,13,D,07,D
20204,04386874,96,0,1,840,D,1,D,13,D,09,D
20204,04386874,97,0,1,840,D,1,D,33,D,07,D
20204,04386874,98,0,1,840,D,1,D,33,D,08,D
20204,04386874,99,0,1,840,D,1,D,33,D,09,D
20204,04386874,100,0,1,700,D,1,D,7,D,13,D
20204,04386874,101,0,1,330,D,1,D,15,D,13,D
20204,04386874,102,0,1,355,D,1,D,64,D,13,D
20204,04386874,103,0,1,355,D,1,D,5,D,13,D
20204,04386874,104,0,1,355,D,1,D,13,D,13,D
20204,04386874,105,0,1,370,D,1,D,80,D,09,D
20204,04386874,106,0,1,410,D,1,D,30,D,08,D
20204,04386874,107,0,1,410,D,1,D,30,D,09,D
20204,04386874,108,0,1,410,D,1,D,10,D,08,D
20204,04386874,109,0,1,410,D,1,D,10,D,09,D
20204,04386874,110,0,1,410,D,1,D,30,D,09,D
20204,04386874,111,0,2,800,D,1,D,45,D,07,D
20204,04386874,112,0,2,410,D,1,D,30,D,07,D
20204,04386874,113,0,2,410,D,1,D,10,D,07,D
20204,04386883,15,0,1,330,D,1,D,9,D,13,D
20204,04386883,16,0,1,355,D,1,D,12,D,13,D
20204,04386893,44,0,1,355,D,1,D,12,D,13,D
20204,04386893,45,0,1,400,D,1,D,30,D,09,D
20204,04386953,23,0,1,355,D,1,D,10,D,13,D
20204,04386963,23,0,1,700,D,1,D,7,D,13,D
20204,04386993,60,0,1,830,D,1,D,45,D,13,D
20204,04386993,61,0,1,820,D,1,D,69,D,07,D
20204,04386993,62,0,1,210,D,1,D,18,D,08,D
20204,04386993,63,0,1,210,D,1,D,16,D,09,D
20204,04386993,64,0,1,355,D,1,D,8,D,08,D
20204,04386993,65,0,1,355,D,1,D,4,D,07,D
20204,04387004,38,0,1,320,D,1,D,60,D,08,D
20204,04387033,15,0,1,330,D,1,D,11,D,13,D
20204,04387033,16,0,1,370,D,1,D,18,D,07,D
20204,04387033,17,0,1,410,D,1,D,11,D,07,D
20204,04387033,705,0,1,370,D,1,D,18,D,08,D
20204,04387033,706,0,1,370,D,1,D,18,D,09,D
20204,04387033,707,0,1,410,D,1,D,33,D,08,D
20204,04387033,708,0,1,410,D,1,D,33,D,09,D
20204,04387053,58,0,1,830,D,1,D,66,D,13,D
20204,04387053,59,0,1,840,D,1,D,17,D,07,D
20204,04387053,60,0,1,840,D,1,D,17,D,08,D
20204,04387053,61,0,1,840,D,1,D,17,D,09,D
20204,04387053,62,0,1,150,D,1,D,30,D,09,D
20204,04387053,63,0,1,330,D,1,D,10,F,13,D
20204,04387053,64,0,1,355,D,1,D,15,D,13,D
20204,04387073,29,0,1,840,D,1,D,160,D,09,D
20204,04387073,30,0,1,310,D,1,D,17,D,09,D
20204,04387073,31,0,1,355,D,1,D,13,D,13,D
20204,04387093,31,0,1,840,D,1,D,100,D,07,D
20204,04387093,32,0,1,330,D,1,D,15,D,13,D
20204,04387093,33,0,1,355,D,1,D,89,D,13,D
20204,04387103,18,0,1,830,D,1,D,60,D,13,D
20204,04387123,19,0,1,355,D,1,D,25,D,13,D
20204,04387403,46,0,1,150,D,1,D,1,D,09,D
20204,04387403,47,0,1,210,D,1,D,16,D,08,D
20204,04387403,48,0,1,210,D,1,D,24,D,08,D
20204,04387403,49,0,1,210,D,1,D,14,D,09,D
20204,04387403,50,0,1,330,D,1,D,5,D,13,D
20204,04387403,51,0,1,355,D,1,D,9,D,13,D
20204,04387403,52,0,1,355,D,1,D,10,D,08,D
20204,04387413,22,0,1,840,D,1,D,13,D,08,D
20204,04387413,23,0,1,840,D,1,D,13,D,09,D
20204,04387413,24,0,2,840,D,1,D,13,D,07,D
20204,04387533,16,0,2,355,D,1,D,3,D,07,D
20204,04387544,9,0,1,830,D,1,D,10,D,13,D
20204,04387544,10,0,1,355,D,1,D,9,D,13,D
20204,04387653,42,0,1,830,D,1,D,70,D,08,D
20204,04387653,43,0,1,830,D,1,D,70,D,09,D
20204,04387653,44,0,1,840,D,1,D,100,D,09,D
20204,04387653,45,0,1,700,D,1,D,22,D,13,D
20204,04387653,46,0,1,355,D,1,D,24,D,13,D
20204,04387653,47,0,1,410,D,1,D,15,D,07,D
20204,04387653,48,0,1,410,D,1,D,15,D,08,D
20204,04387653,49,0,1,410,D,1,D,15,D,09,D
20204,04387653,50,0,2,400,D,1,D,20,D,07,D
20204,04387673,41,0,1,840,D,1,D,12,D,08,D
20204,04387673,42,0,1,840,D,1,D,12,D,09,D
20204,04387673,43,0,1,150,D,1,D,8,D,08,D
20204,04387673,44,0,1,150,D,1,D,8,D,09,D
20204,04387673,45,0,1,210,D,1,D,20,D,13,D
20204,04387673,46,0,1,210,D,2,D,60,D,08,D
20204,04387673,47,0,1,355,D,1,D,4,D,13,D
20204,04387673,48,0,1,355,D,1,D,8,D,13,D
20204,04387673,49,0,1,355,D,1,D,3,D,13,D
20204,04387673,50,0,2,840,D,1,D,60,D,07,D
20204,04387673,51,0,2,840,D,1,D,12,D,07,D
20204,04387693,19,0,1,355,D,1,D,10,D,13,D
20204,04387703,35,0,1,830,D,1,D,50,D,07,D
20204,04387773,18,0,1,355,D,1,D,7,D,13,D
20204,04387783,26,0,1,840,D,1,D,225,D,09,D
20204,04387783,27,0,1,530,D,1,D,25,D,09,D
20204,04387783,28,0,1,210,D,1,D,25,D,13,D
20204,04387783,29,0,1,355,D,1,D,30,D,13,D
20204,04387793,15,0,1,355,D,1,D,75,F,13,D
20204,04387863,19,0,1,830,D,1,D,20,D,13,D
20204,04387863,20,0,1,830,D,1,D,45,D,13,D
20204,04387863,21,0,1,930,D,1,D,100,D,07,D
20204,04387863,22,0,1,330,D,1,D,10,D,13,D
20204,04387863,23,0,1,355,D,1,D,16,D,13,D
20204,04387863,24,0,1,355,D,1,D,7,D,13,D
20204,04387863,25,0,1,370,D,1,D,14,D,09,D
20204,04387863,26,0,1,370,D,1,D,20,D,08,D
20204,04387923,33,0,1,210,D,1,D,40,D,08,D
20204,04387923,34,0,1,355,D,1,D,54,D,13,D
20204,04388103,16,0,1,355,D,1,D,8,D,13,D
20204,04388273,16,0,1,355,D,1,D,10,D,13,D
20204,04388303,22,0,1,150,D,1,D,200,D,09,D
20204,04388303,23,0,2,840,D,1,D,8,D,07,D
20204,04388323,20,0,1,330,D,1,D,11,D,13,D
20204,04388323,21,0,1,355,D,1,D,14,D,13,D
20204,04388353,27,0,1,840,D,1,D,60,D,08,D
20204,04388353,28,0,1,150,D,1,D,20,D,07,D
20204,04388353,29,0,1,150,D,1,D,20,D,08,D
20204,04388353,30,0,1,150,D,1,D,20,D,09,D
20204,04388353,31,0,1,210,D,1,D,13,D,09,D
20204,04388353,32,0,1,330,D,1,D,16,D,13,D
20204,04388353,33,0,1,340,D,1,D,12,D,09,D
20204,04388353,34,0,1,355,D,1,D,45,D,13,D
20204,04388363,25,0,1,330,D,1,D,15,D,13,D
20204,04388363,26,0,1,410,D,1,D,10,D,09,D
20204,04388363,27,0,1,410,D,1,D,10,D,08,D
20204,04388363,28,0,2,410,D,1,D,10,D,07,D
20204,04388453,15,0,1,355,D,1,D,15,D,13,D
20204,04388483,41,0,1,830,D,1,D,54,D,13,D
20204,04388483,42,0,1,210,D,1,D,15,D,07,D
20204,04388483,43,0,1,210,D,1,D,15,D,08,D
20204,04388483,44,0,1,210,D,1,D,85,D,09,D
20204,04388483,45,0,1,355,D,1,D,12,D,13,D
20204,04388483,46,0,1,340,D,1,D,30,D,09,D
20204,04388703,12,0,1,410,D,1,D,25,D,07,D
20204,04388703,13,0,1,410,D,1,D,25,D,08,D
20204,04388703,14,0,1,410,D,1,D,25,D,08,D
20204,04388713,21,0,1,150,D,1,D,52,D,09,D
20204,04388793,41,0,1,610,D,1,D,80,D,08,D
20204,04388793,42,0,1,150,D,1,D,4,D,07,D
20204,04388793,43,0,1,210,D,1,D,130,D,08,D
20204,04388793,44,0,1,210,D,1,D,71,D,08,D
20204,04388853,27,0,1,830,D,1,D,19,D,13,D
20204,04388853,28,0,1,830,D,1,D,55,D,13,D
20204,04388853,29,0,1,840,D,1,D,55,D,08,D
20204,04388853,30,0,1,700,D,1,D,139,D,09,D
20204,04388903,26,0,1,150,D,1,D,50,D,09,D
20204,04388943,50,0,1,355,D,1,D,35,D,13,D
20204,04388993,30,0,1,830,D,1,D,35,D,13,D
20204,04388993,31,0,1,150,D,1,D,18,D,08,D
20204,04388993,32,0,1,150,D,1,D,18,D,09,D
20204,04388993,33,0,2,160,D,1,D,18,D,07,D
20204,04389013,44,0,2,150,D,1,D,19,D,07,D
20204,04389033,40,0,2,840,D,1,D,14,D,07,D
20204,04389053,24,0,1,355,D,1,D,10,D,13,D
20204,04389053,25,0,1,355,D,1,D,10,D,13,D
20204,04389053,26,0,1,355,D,1,D,10,D,13,D
20204,04389053,27,0,1,370,D,1,D,25,D,08,D
20204,04389053,28,0,1,380,D,1,D,17,D,13,D
20204,04389153,29,0,1,840,D,1,D,60,D,07,D
20204,04389183,10,0,1,150,D,1,D,32,D,08,D
20204,04389293,23,0,1,160,D,1,D,10,D,08,D
20204,04389303,16,0,1,355,D,1,D,14,D,13,D
20204,04389323,11,0,1,840,D,1,D,15,D,07,D
20204,04389323,12,0,1,840,D,1,D,15,D,08,D
20204,04389323,13,0,1,840,D,1,D,15,D,09,D
20204,04389364,21,0,1,355,D,1,D,50,D,13,D
20204,04389563,13,0,1,610,D,1,D,200,D,08,D
20204,04389563,14,0,1,210,D,1,D,20,D,13,D
