QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,EDUC_AY,EDUC_AY_,EDUCGFTC,EDUC_FTC,EDSCHL_A,EDSC_L_A,EDMONTHA,EDMO_THA,EDREIMBX,EDRE_MBX,JEDUCNET,JEDU_NET,EDUC_A1,EDUC_A1_,EDUC_A2,EDUC_A2_,EDUC_A3,EDUC_A3_,EDUC_A4,EDUC_A4_,EDUC_A5,EDUC_A5_,EDUC_A6,EDUC_A6_,EDUC_A7,EDUC_A7_,EDUC_A8,EDUC_A8_,EDUC_A9,EDUC_A9_
20211,04505493,12,0,1,100,D,1,D,,A,13,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505573,11,0,1,100,D,1,D,,A,13,D,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505573,12,0,1,100,D,1,D,,A,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505703,7,0,1,100,D,1,D,,A,02,D,,A,2150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04505983,3,0,1,200,D,1,D,,A,01,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506083,7,0,1,300,D,1,D,1,D,02,D,,A,441,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506513,3,0,1,100,D,1,D,,A,01,D,,A,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506543,4,0,1,300,D,1,D,5,D,12,D,,A,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506563,5,0,1,335,D,2,D,1,D,01,D,,A,,H,310,D,320,D,300,D,,A,,A,,A,,A,,A,,A
20211,04506563,5,1,1,300,D,2,D,1,D,01,D,,A,40000,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506693,29,0,1,100,D,1,D,,A,13,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506723,1,0,1,300,D,1,D,3,D,13,D,,A,1260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506823,5,0,1,300,D,1,D,1,D,02,D,,A,666,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506853,5,0,1,350,D,1,D,1,D,02,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04506853,6,0,1,360,D,1,D,1,D,02,D,,A,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507023,2,0,1,100,D,1,D,,A,13,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507063,14,0,1,100,D,1,D,,A,13,D,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507063,15,0,1,345,D,1,D,,A,01,D,,A,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507193,9,0,1,360,D,1,D,6,D,13,D,,A,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507243,2,0,1,200,D,1,D,,A,13,D,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507293,9,0,1,350,D,1,D,4,D,01,D,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507413,5,0,1,300,D,1,D,2,D,13,D,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507433,11,0,1,350,D,1,D,2,D,02,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507503,6,0,1,200,D,1,D,,A,13,D,,A,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507593,3,0,1,200,D,1,D,,A,13,D,,A,2332,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04507593,4,0,2,200,D,1,D,,A,12,D,,A,1092,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04508133,5,0,1,360,D,1,D,2,D,01,D,,A,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04508263,20,0,1,300,D,1,D,1,D,12,D,,A,5792,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04508413,3,0,1,345,D,1,D,,A,02,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04508443,2,0,1,300,D,1,D,1,D,01,D,,A,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04508463,7,0,1,100,D,1,D,,A,13,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04508463,8,0,1,300,D,1,D,1,D,01,D,,A,513,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04508723,17,0,1,300,D,1,D,4,D,01,D,,A,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04508723,18,0,1,300,D,1,D,4,D,13,D,,A,712,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04508723,19,0,1,300,D,1,D,4,D,12,D,,A,356,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04508813,8,0,1,200,D,1,D,,A,13,D,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04508923,28,0,1,310,D,1,D,,A,13,D,,A,1280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04508923,29,0,1,300,D,1,D,1,D,01,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04508923,30,0,1,360,D,1,D,1,D,12,D,,A,355,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04509043,6,0,1,100,D,1,D,,A,02,D,,A,1450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04509083,5,0,1,350,D,1,D,1,D,01,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04509103,6,0,1,100,D,1,D,,A,02,D,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04509393,3,0,1,350,D,1,D,1,D,12,D,,A,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04509393,4,0,1,350,D,1,D,1,D,01,D,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04509453,11,0,1,100,D,1,D,,A,13,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04509693,3,0,1,200,D,1,D,,A,13,D,,A,720,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04509793,8,0,1,300,D,1,D,1,D,01,D,,A,18000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04509793,9,0,1,350,D,1,D,1,D,01,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04509813,7,0,1,360,D,1,D,1,D,01,D,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04509863,1,0,1,200,D,1,D,,A,13,D,,A,390,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04510113,7,0,1,300,D,1,D,1,D,13,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04510113,8,0,1,350,D,1,D,1,D,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04510183,6,0,1,350,D,1,D,2,D,12,D,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04510323,8,0,1,360,D,1,D,6,D,12,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04510573,9,0,2,350,D,1,D,2,D,12,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04510803,6,0,1,100,D,1,D,,A,12,D,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04510803,7,0,1,350,D,1,D,2,D,12,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04510863,10,0,1,200,D,1,D,,A,13,D,,A,1560,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04510893,5,0,1,300,D,2,D,1,D,01,D,,A,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04510893,6,0,1,310,D,2,D,,A,13,D,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04510893,7,0,1,320,D,2,D,,A,13,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04510893,8,0,1,350,D,2,D,1,D,01,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04511433,6,0,1,300,D,1,D,2,D,13,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04511743,10,0,1,300,D,1,D,1,D,01,D,,A,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04511783,8,0,1,310,D,1,D,,A,13,D,,A,425,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04511783,9,0,1,300,D,1,D,1,D,01,D,,A,4500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04511783,10,0,1,320,D,1,D,,A,13,D,,A,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04511813,2,0,1,350,D,1,D,2,D,02,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04511953,4,0,1,300,D,1,D,1,D,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04512023,4,0,1,350,D,1,D,2,D,13,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04512033,14,0,1,360,D,1,D,6,D,13,D,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04512133,25,0,1,100,D,1,D,,A,13,D,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04512133,26,0,1,300,D,1,D,2,D,13,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04512133,27,0,1,100,D,1,D,,A,13,D,,A,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04512333,9,0,1,100,D,1,D,,A,02,D,,A,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04512523,11,0,2,300,D,1,D,1,D,12,D,,A,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04512633,5,0,1,370,D,1,D,1,D,13,D,,A,,H,350,D,300,D,,A,,A,,A,,A,,A,,A,,A
20211,04512633,5,1,1,350,D,1,D,1,D,13,D,,A,90,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04512633,5,2,1,300,D,1,D,1,D,13,D,,A,600,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04512633,6,0,1,345,D,1,D,1,D,13,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04512783,5,0,1,100,D,1,D,,A,13,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04513183,6,0,1,200,D,2,D,,A,13,D,,A,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04513443,7,0,1,345,D,1,D,,A,13,D,,A,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04513443,8,0,1,360,D,1,D,1,D,01,D,,A,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04513453,5,0,1,300,D,1,D,1,D,02,D,,A,3062,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04513453,6,0,1,310,D,1,D,,A,13,D,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04513583,10,0,2,300,D,1,D,1,D,12,D,,A,4012,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04513623,1,0,1,200,D,1,D,,A,13,D,,A,178,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04513673,7,0,1,300,D,1,D,6,D,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04513673,8,0,1,100,D,1,D,,A,13,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04513693,2,0,1,100,D,1,D,,A,13,D,,A,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04513723,8,0,1,100,D,1,D,,A,02,D,,A,575,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04513723,9,0,1,100,D,1,D,,A,13,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04513813,1,0,1,200,D,1,D,,A,13,D,,A,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04513853,8,0,1,300,D,1,D,2,D,12,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04513853,9,0,1,300,D,1,D,2,D,01,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04513853,10,0,1,300,D,1,D,2,D,02,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04513853,11,0,1,320,D,1,D,,A,12,D,,A,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04513853,12,0,1,320,D,1,D,,A,01,D,,A,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04513853,13,0,1,320,D,1,D,,A,02,D,,A,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04514163,9,0,1,300,D,1,D,1,D,01,D,,A,3800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04514163,10,0,1,350,D,1,D,1,D,01,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04514213,4,0,1,100,D,1,D,,A,01,D,,A,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04514213,5,0,1,100,D,1,D,,A,01,D,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04514273,3,0,1,300,D,1,D,1,D,13,D,,A,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04514443,7,0,1,345,D,1,D,,A,02,D,,A,475,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04514443,8,0,1,345,D,1,D,,A,12,D,,A,215,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04514443,9,0,2,360,D,1,D,2,D,12,D,,A,475,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04544362,8,0,1,300,D,1,D,2,D,12,D,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04544542,5,0,1,380,D,1,D,,A,13,D,,A,,H,380,D,100,D,,A,,A,,A,,A,,A,,A,,A
20211,04544542,5,1,1,350,D,2,D,6,D,13,D,,A,25,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04544542,5,2,1,100,D,2,D,,A,13,D,,A,75,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04545072,18,0,1,360,D,1,D,6,D,11,D,,A,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04545332,3,0,1,370,D,1,D,1,D,13,D,,A,,H,350,D,300,D,,A,,A,,A,,A,,A,,A,,A
20211,04545332,3,1,1,350,D,1,D,1,D,13,D,,A,58,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04545332,3,2,1,300,D,1,D,1,D,13,D,,A,942,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04545592,7,0,1,350,D,1,D,2,D,12,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04546152,8,0,1,350,D,1,D,1,D,10,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04546322,13,0,1,100,D,1,D,,A,13,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04546322,14,0,1,100,D,1,D,,A,13,D,,A,168,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04546322,15,0,1,100,D,1,D,,A,10,D,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04546372,7,0,1,200,D,1,D,,A,13,D,,A,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04546392,3,0,1,200,D,1,D,,A,13,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04546522,18,0,1,200,D,1,D,,A,13,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04546632,11,0,1,200,D,1,D,,A,13,D,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04546922,8,0,1,100,D,1,D,,A,13,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04546922,9,0,1,200,D,1,D,,A,13,D,,A,560,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04546922,10,0,1,360,D,1,D,6,D,12,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04547412,8,0,1,300,D,1,D,2,D,13,D,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04547412,9,0,1,200,D,1,D,,A,13,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04548232,12,0,1,200,D,1,D,,A,13,D,,A,210,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04548262,12,0,1,200,D,1,D,,A,13,D,,A,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04548262,13,0,1,200,D,1,D,,A,13,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04548542,3,0,1,300,D,1,D,5,D,12,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04548542,4,0,1,300,D,1,D,5,D,10,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04548542,5,0,1,100,D,1,D,,A,13,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04548742,11,0,1,100,D,1,D,,A,13,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04549502,13,0,1,300,D,1,D,1,D,10,D,,A,4800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04549502,14,0,1,350,D,1,D,1,D,10,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04549502,15,0,1,100,D,1,D,,A,13,D,,A,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04549612,7,0,1,100,D,1,D,,A,12,D,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04549742,18,0,2,370,D,1,D,1,D,10,D,,A,,H,350,D,300,D,,A,,A,,A,,A,,A,,A,,A
20211,04549742,18,1,2,350,D,1,D,1,D,10,D,,A,784,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04549742,18,2,2,300,D,1,D,1,D,10,D,,A,5216,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04550122,39,0,1,300,D,1,D,1,D,12,D,1400,D,290,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04551252,5,0,1,300,D,1,D,1,D,10,D,,A,4200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04551432,2,0,1,360,D,1,D,1,D,13,D,,A,530,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04551432,3,0,1,360,D,1,D,1,D,13,D,,A,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04551502,4,0,1,300,D,1,D,1,D,12,D,,A,25000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04552322,12,0,1,360,D,1,D,6,D,10,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04552322,13,0,1,300,D,1,D,5,D,13,D,4500,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04552422,10,0,1,345,D,1,D,,A,13,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04552422,11,0,1,350,D,1,D,2,D,13,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04552422,12,0,2,345,D,1,D,,A,10,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04552752,32,0,1,200,D,1,D,,A,10,D,,A,1422,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04552752,33,0,1,200,D,1,D,,A,11,D,,A,2020,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04552752,34,0,1,200,D,1,D,,A,12,D,,A,1760,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04552752,35,0,2,100,D,1,D,,A,10,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04552912,8,0,1,100,D,1,D,,A,13,D,,A,3300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04552922,3,0,1,300,D,1,D,1,D,13,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04552922,4,0,1,350,D,1,D,1,D,12,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04553122,6,0,1,360,D,1,D,1,D,11,D,,A,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04553122,7,0,1,360,D,1,D,1,D,12,D,,A,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04553222,8,0,1,300,D,1,D,2,D,13,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04553412,4,0,1,350,D,1,D,4,D,13,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04553942,8,0,1,360,D,1,D,2,D,10,D,,A,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04553942,9,0,1,360,D,1,D,2,D,11,D,,A,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04553942,10,0,1,360,D,1,D,2,D,12,D,,A,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04554302,14,0,1,345,D,1,D,,A,13,D,,A,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04555212,2,0,1,300,D,1,D,1,D,10,D,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04555302,10,0,1,300,D,1,D,5,D,13,D,,A,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04555302,11,0,1,300,D,1,D,1,D,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04555392,9,0,1,300,D,2,D,1,D,12,D,,A,11500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04556052,2,0,1,200,D,1,D,,A,13,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04556132,8,0,1,370,D,1,D,6,D,01,D,,A,,H,350,D,300,D,,A,,A,,A,,A,,A,,A,,A
20211,04556132,8,1,1,350,D,1,D,6,D,01,D,,A,28,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04556132,8,2,1,300,D,1,D,6,D,01,D,,A,22,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04556132,9,0,1,300,D,1,D,1,D,12,D,,A,475,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04556132,10,0,1,350,D,1,D,1,D,12,D,,A,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04556402,3,0,1,350,D,1,D,1,D,01,D,,A,1650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04556692,6,0,1,100,D,1,D,,A,12,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04556912,4,0,1,300,D,1,D,1,D,01,D,,A,565,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04556912,5,0,1,350,D,1,D,1,D,01,D,,A,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04557262,5,0,1,350,D,1,D,1,D,01,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04557282,45,0,1,300,D,2,D,1,D,12,D,,A,6500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04557282,46,0,1,310,D,2,D,,A,01,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04557282,47,0,1,360,D,2,D,2,D,12,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04557282,48,0,1,360,D,2,D,1,D,12,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04557492,8,0,1,350,D,1,D,1,D,01,D,,A,410,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04557782,9,0,1,350,D,1,D,1,D,01,D,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04558042,4,0,1,300,D,1,D,1,D,01,D,,A,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04558042,5,0,2,300,D,1,D,1,D,11,D,,A,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04558072,35,0,1,100,D,1,D,,A,13,D,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04558072,36,0,1,100,D,1,D,,A,13,D,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04558072,37,0,1,100,D,1,D,,A,13,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04558072,38,0,1,300,D,1,D,2,D,01,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04558092,10,0,1,100,D,1,D,,A,01,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04558092,11,0,1,100,D,1,D,,A,11,D,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04558092,12,0,1,100,D,1,D,,A,12,D,,A,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04558092,13,0,1,100,D,1,D,,A,11,D,,A,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04558092,14,0,1,100,D,1,D,,A,01,D,,A,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04558182,5,0,1,380,D,1,D,,A,13,D,,A,,H,350,D,345,D,,A,,A,,A,,A,,A,,A,,A
20211,04558182,5,1,1,350,D,2,D,6,D,13,D,,A,84,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04558182,5,2,1,345,D,2,D,,A,13,D,,A,116,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04558222,11,0,1,100,D,1,D,,A,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04558382,6,0,1,350,D,1,D,2,D,12,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04558664,22,0,1,100,D,1,D,,A,11,D,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04558664,23,0,2,100,D,1,D,,A,11,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04558722,6,0,1,300,D,1,D,1,D,01,D,,A,184,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04558722,7,0,1,350,D,1,D,1,D,01,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04558962,1,0,1,300,D,1,D,1,D,11,D,,A,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04559092,26,0,1,100,D,1,D,,A,01,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04559174,4,0,1,300,D,1,D,1,D,01,D,,A,1928,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04559174,5,0,1,350,D,1,D,1,D,01,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04559292,5,0,1,300,D,1,D,1,D,01,D,,A,7200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04559472,7,0,1,360,D,1,D,2,D,11,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04559642,4,0,1,100,D,1,D,,A,12,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20211,04560042,3,0,1,350,D,1,D,1,D,01,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
